標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
NVDA,NVIDIA,218.66000366210938,1.94,三線多頭,36.1,↓,MA20下方,82%,PE:33.4,EPS:6.54,營收:85%,1.0x,,稍強★★,🎯 一條件滿足 — 待確認,$205.2 ~ $209.4,$200.1
GEV,GE Vernova,,,多空分歧,,↓,MA20下方,nan%,PE:28.2,EPS:34.20,營收:16%,0.8x,,偏弱,— 目前無買入信號,$934.3 ~ $953.1,$910.8
2530.TW,華建,19.600000381469727,2.62,多空分歧,40.8,↑,MA20下方,13%,PE:9.8,EPS:1.99,營收:16%,1.2x,,中性★,🎯 一條件滿足 — 待確認,$17.6 ~ $18.0,$17.2
TSM,台積電ADR,444.9200134277344,1.88,三線多頭,61.8,↑,多頭排列,98%,PE:38.0,EPS:11.70,營收:35%,0.9x,,強勢★★★,— 目前無買入信號,$380.4 ~ $388.1,$373.5
00910.TW,第一金太空衛星,76.55000305175781,1.8,多空分歧,51.2,↓,MA20下方,81%,PE:36.5,EPS:--,營收:--,1.8x,,中性★,🎯 一條件滿足 — 待確認,$67.9 ~ $69.3,$68.8
6111.TWO,6111擎亞,44.0,1.15,多空分歧,31.7,↓,MA20下方,27%,PE:--,EPS:-4.63,營收:98%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$42.3 ~ $43.1,$41.5
00919.TW,群益台灣精選高息,30.670000076293945,0.49,三線多頭,89.1,↑,多頭排列,99%,PE:16.2,EPS:--,營收:--,1.5x,,稍強★★,— 目前無買入信號,$23.6 ~ $24.1,$24.5
00909.TW,國泰智能電動車ETF,49.689998626708984,-0.72,多空分歧,61.7,↓,MA20上方,90%,PE:22.1,EPS:--,營收:--,0.3x,,偏弱,— 目前無買入信號,$45.3 ~ $46.2,$44.2
2330.TW,台積電,2365.0,-0.84,三線多頭,64.0,↑,MA20上方,95%,PE:32.1,EPS:73.70,營收:35%,1.2x,,強勢★★★,— 目前無買入信號,"$2,144.6 ~ $2,187.7","$2,119.4"
00713.TW,元大高息低波,59.650001525878906,-0.91,三線多頭,82.6,↑,多頭排列,95%,PE:18.2,EPS:--,營收:--,1.0x,,稍強★★,— 目前無買入信號,$52.7 ~ $53.7,$52.8
00878.TW,國泰永續高股息,32.31999969482422,-1.1,三線多頭,79.9,↑,MA20上方,93%,PE:22.5,EPS:--,營收:--,1.7x,,中性★,— 目前無買入信號,$24.8 ~ $25.3,$25.8
3293.TWO,鈊象電子,790.0,-1.25,三線多頭,73.9,↑,多頭排列,57%,PE:20.9,EPS:37.84,營收:17%,2.3x,,稍強★★,— 目前無買入信號,$692.1 ~ $706.0,$688.7
0056.TW,元大高股息,51.79999923706055,-1.61,三線多頭,76.1,↑,MA20上方,91%,PE:20.7,EPS:--,營收:--,1.3x,,稍強★★,— 目前無買入信號,$41.1 ~ $41.9,$42.4
LRCX,科林研發,336.4100036621094,-2.12,三線多頭,66.2,↑,多頭排列,96%,PE:63.7,EPS:5.28,營收:24%,0.8x,,稍強★★,— 目前無買入信號,$262.4 ~ $267.7,$255.8
2317.TW,鴻海,284.5,-2.9,偏多,66.7,↑,MA20上方,82%,PE:21.2,EPS:13.39,營收:29%,1.4x,,中性★,— 目前無買入信號,$220.1 ~ $224.5,$232.3
AMD,AMD,523.2000122070312,-3.56,三線多頭,67.0,↑,多頭排列,95%,PE:175.6,EPS:2.98,營收:38%,0.6x,,強勢★★★,— 目前無買入信號,$386.1 ~ $393.8,$381.6
3017.TW,奇鋐,2600.0,-4.06,偏多,57.3,↑,MA20上方,83%,PE:43.4,EPS:59.89,營收:110%,0.8x,,稍強★★,🎯 一條件滿足 — 待確認,"$2,288.5 ~ $2,334.5","$2,231.0"
00631L.TW,元大台灣50正2,36.66999816894531,-4.26,三線多頭,67.5,↑,MA20上方,91%,PE:--,EPS:--,營收:--,3.4x,,稍強★★,— 目前無買入信號,$27.9 ~ $28.5,$28.5
2308.TW,台達電,2300.0,-5.15,多空分歧,61.4,↓,MA20上方,87%,PE:99.8,EPS:23.04,營收:34%,1.0x,,中性★,— 目前無買入信號,"$1,857.5 ~ $1,894.9","$1,823.6"
MU,美光,996.0,-7.74,三線多頭,68.1,↑,MA20上方,91%,PE:47.0,EPS:21.21,營收:196%,1.7x,,稍強★★,— 目前無買入信號,$565.4 ~ $576.8,$616.4
