標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
NVDA,NVIDIA,210.9600067138672,4.03,多空分歧,50.3,↑,MA20上方,66%,PE:31.1,EPS:6.79,營收:85%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$188.8 ~ $192.6,$184.1
AMD,AMD,557.8900146484375,2.04,三線多頭,53.4,↓,MA20上方,94%,PE:181.7,EPS:3.07,營收:38%,0.5x,,稍強★★,— 目前無買入信號,$455.7 ~ $464.9,$444.3
GEV,GE Vernova,1091.5699462890625,1.52,多空分歧,48.3,↓,MA20上方,84%,PE:31.4,EPS:34.71,營收:16%,0.6x,,偏弱,— 目前無買入信號,$879.9 ~ $897.5,$857.8
3293.TWO,鈊象電子,744.0,0.0,多空分歧,50.7,↓,MA20上方,62%,PE:19.6,EPS:37.87,營收:17%,0.0x,,中性★,🎯🎯 兩條件滿足 — 觀察買入點,$700.7 ~ $714.8,$688.9
00909.TW,國泰智能電動車ETF,45.79999923706055,0.0,多空分歧,24.8,↓,空頭排列,69%,PE:20.4,EPS:--,營收:--,0.0x,,偏弱,🎯 一條件滿足 — 待確認,$44.0 ~ $44.9,$43.6
0056.TW,元大高股息,52.650001525878906,0.0,偏多,40.5,↓,MA20上方,90%,PE:21.1,EPS:--,營收:--,0.0x,,中性★,🎯 一條件滿足 — 待確認,$50.2 ~ $51.3,$49.0
6111.TWO,6111擎亞,41.95000076293945,0.0,偏空,34.3,↓,空頭排列,14%,PE:--,EPS:-4.63,營收:128%,0.0x,,偏弱,🎯 一條件滿足 — 待確認,$41.3 ~ $42.1,$40.5
00878.TW,國泰永續高股息,33.189998626708984,0.0,偏多,37.4,↓,空頭排列,91%,PE:23.1,EPS:--,營收:--,0.0x,,中性★,🎯 一條件滿足 — 待確認,$31.9 ~ $32.5,$31.1
3017.TW,奇鋐,2350.0,0.0,多空分歧,47.4,↓,MA20下方,70%,PE:39.2,EPS:59.93,營收:110%,0.0x,,中性★,🎯 一條件滿足 — 待確認,"$2,161.9 ~ $2,205.4","$2,153.4"
00713.TW,元大高息低波,60.54999923706055,0.0,偏多,47.1,↓,MA20上方,94%,PE:18.4,EPS:--,營收:--,0.0x,,中性★,🎯 一條件滿足 — 待確認,$58.5 ~ $59.7,$57.1
00919.TW,群益台灣精選高息,29.969999313354492,0.0,多空分歧,35.3,↓,MA20上方,91%,PE:15.8,EPS:--,營收:--,0.0x,,偏弱,🎯 一條件滿足 — 待確認,$28.8 ~ $29.3,$28.3
2330.TW,台積電,2415.0,0.0,多空分歧,40.6,↓,MA20下方,92%,PE:32.8,EPS:73.66,營收:35%,0.0x,,中性★,🎯 一條件滿足 — 待確認,"$2,278.6 ~ $2,324.3","$2,221.3"
2317.TW,鴻海,237.5,0.0,多空分歧,22.3,↓,空頭排列,55%,PE:17.7,EPS:13.40,營收:29%,0.0x,,偏弱,🎯 一條件滿足 — 待確認,$227.0 ~ $231.6,$227.0
2530.TW,華建,19.75,0.0,多空分歧,58.1,↑,多頭排列,15%,PE:9.9,EPS:1.99,營收:16%,0.0x,,中性★,🎯 一條件滿足 — 待確認,$18.3 ~ $18.6,$17.8
00631L.TW,元大台灣50正2,36.779998779296875,0.0,多空分歧,32.7,↓,MA20下方,84%,PE:--,EPS:--,營收:--,0.0x,,偏弱,🎯 一條件滿足 — 待確認,$34.4 ~ $35.1,$33.5
00910.TW,第一金太空衛星,61.5,0.0,多空分歧,40.9,↑,空頭排列,53%,PE:29.3,EPS:--,營收:--,0.0x,,中性★,🎯 一條件滿足 — 待確認,$55.8 ~ $57.0,$55.6
2308.TW,台達電,1880.0,0.0,多空分歧,33.9,↓,空頭排列,67%,PE:81.3,EPS:23.12,營收:34%,0.0x,,中性★,🎯 一條件滿足 — 待確認,"$1,755.6 ~ $1,790.9","$1,736.3"
TSM,台積電ADR,434.1099853515625,-0.65,多空分歧,42.3,↓,MA20下方,83%,PE:38.0,EPS:11.42,營收:35%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$406.8 ~ $415.0,$396.6
LRCX,科林研發,350.3299865722656,-0.8,三線多頭,43.6,↓,MA20下方,75%,PE:66.7,EPS:5.25,營收:24%,0.6x,,稍強★★,🎯 一條件滿足 — 待確認,$311.5 ~ $317.8,$303.7
MU,美光,979.2999877929688,-1.24,三線多頭,40.4,↓,MA20下方,76%,PE:22.4,EPS:43.68,營收:346%,0.9x,,稍強★★,🎯 一條件滿足 — 待確認,$879.0 ~ $896.7,$864.9
