標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
2530.TW,華建,20.450000762939453,1.74,多空分歧,67.9,↑,多頭排列,20%,PE:10.3,EPS:1.99,營收:16%,0.8x,,中性★,— 目前無買入信號,$17.6 ~ $18.0,$17.2
00919.TW,群益台灣精選高息,30.350000381469727,1.27,三線多頭,71.4,↓,多頭排列,99%,PE:16.0,EPS:--,營收:--,1.3x,,稍強★★,— 目前無買入信號,$25.3 ~ $25.8,$24.6
2317.TW,鴻海,272.0,1.12,三線多頭,53.6,↓,MA20下方,75%,PE:20.3,EPS:13.40,營收:29%,0.6x,,稍強★★,🎯 一條件滿足 — 待確認,$237.2 ~ $242.0,$236.7
00878.TW,國泰永續高股息,33.27000045776367,1.09,三線多頭,68.0,↓,多頭排列,99%,PE:23.2,EPS:--,營收:--,0.7x,,稍強★★,— 目前無買入信號,$27.3 ~ $27.8,$26.6
0056.TW,元大高股息,51.95000076293945,0.78,三線多頭,60.3,↓,多頭排列,92%,PE:20.8,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$44.5 ~ $45.4,$43.4
00631L.TW,元大台灣50正2,37.5099983215332,0.54,三線多頭,58.3,↓,多頭排列,94%,PE:--,EPS:--,營收:--,1.5x,,稍強★★,— 目前無買入信號,$30.6 ~ $31.2,$29.8
00713.TW,元大高息低波,61.04999923706055,0.49,三線多頭,73.0,↑,多頭排列,100%,PE:18.6,EPS:--,營收:--,0.7x,,稍強★★,— 目前無買入信號,$54.1 ~ $55.2,$53.6
00909.TW,國泰智能電動車ETF,51.099998474121094,0.39,多空分歧,54.5,↓,MA20上方,96%,PE:22.7,EPS:--,營收:--,0.3x,,偏弱,— 目前無買入信號,$45.7 ~ $46.6,$44.5
3293.TWO,鈊象電子,775.0,0.39,多空分歧,57.1,↓,MA20上方,50%,PE:20.5,EPS:37.83,營收:17%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$720.3 ~ $734.8,$706.2
GEV,GE Vernova,982.3499755859375,0.39,多空分歧,42.5,↑,MA20上方,72%,PE:28.7,EPS:34.19,營收:16%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$851.3 ~ $868.4,$829.9
3017.TW,奇鋐,2365.0,-0.21,多空分歧,40.1,↓,空頭排列,72%,PE:39.4,EPS:59.96,營收:110%,0.6x,,中性★,🎯 一條件滿足 — 待確認,"$2,243.8 ~ $2,288.9","$2,192.2"
2330.TW,台積電,2385.0,-0.62,三線多頭,59.9,↓,多頭排列,97%,PE:32.4,EPS:73.68,營收:35%,0.9x,,稍強★★,— 目前無買入信號,"$2,193.7 ~ $2,237.7","$2,143.7"
00910.TW,第一金太空衛星,67.1500015258789,-1.83,多空分歧,28.1,↓,空頭排列,65%,PE:32.0,EPS:--,營收:--,1.8x,,偏弱,🎯 一條件滿足 — 待確認,$62.2 ~ $63.5,$64.1
6111.TWO,6111擎亞,44.04999923706055,-1.89,多空分歧,47.9,↑,MA20下方,29%,PE:--,EPS:-4.63,營收:128%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$41.1 ~ $41.9,$40.1
NVDA,NVIDIA,207.41000366210938,-2.37,多空分歧,46.7,↓,MA20下方,69%,PE:31.8,EPS:6.53,營收:85%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$198.3 ~ $202.3,$193.4
2308.TW,台達電,2155.0,-2.86,偏多,38.7,↓,空頭排列,81%,PE:93.8,EPS:22.97,營收:34%,0.9x,,稍強★★,🎯 一條件滿足 — 待確認,"$1,969.8 ~ $2,009.3","$1,920.3"
TSM,台積電ADR,425.8299865722656,-3.53,三線多頭,51.2,↓,MA20上方,91%,PE:36.6,EPS:11.63,營收:35%,0.9x,,稍強★★,— 目前無買入信號,$382.2 ~ $389.9,$372.6
LRCX,科林研發,369.3399963378906,-5.03,三線多頭,63.6,↑,多頭排列,92%,PE:70.0,EPS:5.28,營收:24%,1.1x,,稍強★★,— 目前無買入信號,$262.4 ~ $267.7,$255.8
MU,美光,1020.760009765625,-6.18,三線多頭,55.7,↓,多頭排列,91%,PE:48.1,EPS:21.23,營收:196%,1.3x,,稍強★★,— 目前無買入信號,$648.9 ~ $662.0,$632.6
AMD,AMD,507.2900085449219,-7.3,三線多頭,51.7,↓,多頭排列,88%,PE:169.7,EPS:2.99,營收:38%,0.6x,,稍強★★,— 目前無買入信號,$391.4 ~ $399.3,$381.6
