標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3017.TW,奇鋐,2440.0,4.95,三線多頭,64.2,↑,多頭排列,96%,PE:50.7,EPS:48.13,營收:128%,0.7x,,強勢★★★,— 目前無買入信號,"$1,825.8 ~ $1,862.5","$1,780.0"
6111.TWO,6111擎亞,47.25,4.07,多空分歧,76.8,↑,多頭排列,30%,PE:--,EPS:-4.63,營收:98%,2.8x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
2308.TW,台達電,1845.0,3.36,三線多頭,69.3,↑,多頭排列,100%,PE:80.1,EPS:23.03,營收:42%,0.8x,,強勢★★★,— 目前無買入信號,"$1,269.8 ~ $1,295.3","$1,324.0"
3293.TWO,鈊象電子,768.0,2.81,多空分歧,54.8,↓,MA20上方,47%,PE:20.3,EPS:37.87,營收:12%,1.2x,,偏弱,— 目前無買入信號,$719.4 ~ $733.8,$701.3
00631L.TW,元大台灣50正2,25.979999542236328,2.57,多空分歧,79.2,↑,MA20下方,1%,PE:--,EPS:--,營收:--,11.0x,,中性★,🎯 一條件滿足 — 待確認,$-243.7 ~ $-248.6,$18.5
00878.TW,國泰永續高股息,23.799999237060547,1.75,三線多頭,71.1,↑,多頭排列,99%,PE:17.5,EPS:--,營收:--,1.8x,,強勢★★★,— 目前無買入信號,$21.5 ~ $21.9,$21.1
00919.TW,群益台灣精選高息,23.299999237060547,1.44,三線多頭,57.4,↑,多頭排列,90%,PE:12.2,EPS:--,營收:--,1.3x,,強勢★★★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
0056.TW,元大高股息,40.79999923706055,1.37,三線多頭,69.5,↑,多頭排列,99%,PE:16.3,EPS:--,營收:--,1.1x,,稍強★★,— 目前無買入信號,$36.8 ~ $37.5,$35.9
00909.TW,國泰智能電動車ETF,43.9900016784668,1.34,多空分歧,65.3,↑,多頭排列,73%,PE:19.6,EPS:--,營收:--,1.4x,,中性★,— 目前無買入信號,$34.7 ~ $35.4,$34.2
NVDA,NVIDIA,198.8699951171875,1.2,多空分歧,71.4,↑,多頭排列,89%,PE:40.7,EPS:4.89,營收:73%,1.0x,,中性★,— 目前無買入信號,$161.3 ~ $164.5,$159.3
AMD,AMD,258.1199951171875,1.2,多空分歧,71.9,↑,多頭排列,95%,PE:98.9,EPS:2.61,營收:34%,0.5x,,中性★,— 目前無買入信號,$178.6 ~ $182.2,$187.0
00713.TW,元大高息低波,53.599998474121094,0.66,三線多頭,69.7,↑,多頭排列,98%,PE:16.8,EPS:--,營收:--,1.8x,,強勢★★★,— 目前無買入信號,$50.2 ~ $51.2,$49.1
00910.TW,第一金太空衛星,68.05000305175781,0.59,三線多頭,67.5,↑,多頭排列,99%,PE:37.9,EPS:--,營收:--,1.0x,,稍強★★,— 目前無買入信號,$51.5 ~ $52.5,$52.9
2330.TW,台積電,2085.0,0.24,三線多頭,73.1,↑,多頭排列,99%,PE:31.4,EPS:66.35,營收:20%,1.1x,,稍強★★,— 目前無買入信號,"$1,684.0 ~ $1,717.9","$1,707.2"
GEV,GE Vernova,985.9199829101562,-0.16,三線多頭,60.8,↑,多頭排列,97%,PE:55.9,EPS:17.65,營收:4%,0.8x,,稍強★★,— 目前無買入信號,$800.2 ~ $816.3,$782.8
2317.TW,鴻海,207.0,-0.24,多空分歧,57.3,↑,多頭排列,58%,PE:15.4,EPS:13.40,營收:22%,0.8x,,中性★,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,22.649999618530273,-0.88,三線空頭,19.0,↓,空頭排列,1%,PE:11.4,EPS:1.99,營收:-91%,1.1x,,迴避,🎯 一條件滿足 — 待確認,$22.2 ~ $22.7,$21.8
TSM,台積電ADR,375.1000061035156,-1.26,三線多頭,62.6,↑,多頭排列,94%,PE:35.8,EPS:10.47,營收:20%,1.2x,,稍強★★,— 目前無買入信號,$309.4 ~ $315.6,$304.4
MU,美光,456.2300109863281,-2.03,三線多頭,66.7,↑,多頭排列,96%,PE:21.6,EPS:21.17,營收:196%,1.4x,,稍強★★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
LRCX,科林研發,265.1600036621094,-2.66,三線多頭,63.2,↑,MA20上方,96%,PE:54.3,EPS:4.88,營收:22%,1.0x,,稍強★★,— 目前無買入信號,$190.9 ~ $194.8,$192.6
