標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↑,MA20下方,nan%,PE:19.7,EPS:37.85,營收:17%,0.6x,,中性★,— 目前無買入信號,$706.6 ~ $720.8,$688.9
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:20.4,EPS:--,營收:--,0.1x,外資買超,中性★,— 目前無買入信號,$44.7 ~ $45.6,$43.6
0056.TW,元大高股息,,,多空分歧,,↓,MA20下方,nan%,PE:21.1,EPS:--,營收:--,0.5x,外資買超,中性★,— 目前無買入信號,$48.2 ~ $49.2,$47.0
6111.TWO,6111擎亞,,,偏空,,↓,MA20下方,nan%,PE:--,EPS:-4.63,營收:128%,0.2x,,偏弱,— 目前無買入信號,$41.6 ~ $42.4,$40.5
00878.TW,國泰永續高股息,,,多空分歧,,↓,MA20下方,nan%,PE:23.1,EPS:--,營收:--,0.4x,外資買超,中性★,— 目前無買入信號,$30.9 ~ $31.5,$30.1
3017.TW,奇鋐,,,多空分歧,,↑,MA20下方,nan%,PE:39.2,EPS:59.99,營收:110%,0.5x,外資買超,稍強★★,— 目前無買入信號,"$2,208.9 ~ $2,253.3","$2,153.4"
00713.TW,元大高息低波,,,偏多,,↓,MA20下方,nan%,PE:18.4,EPS:--,營收:--,0.9x,外資買超,稍強★★,— 目前無買入信號,$57.3 ~ $58.4,$55.8
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:15.8,EPS:--,營收:--,0.6x,外資買超,中性★,— 目前無買入信號,$28.7 ~ $29.3,$28.0
GEV,GE Vernova,1083.97998046875,1.21,多空分歧,53.0,↑,MA20上方,83%,PE:31.6,EPS:34.27,營收:16%,0.4x,,中性★,— 目前無買入信號,$851.3 ~ $868.4,$829.9
2330.TW,台積電,,,偏多,,↓,MA20下方,nan%,PE:32.8,EPS:73.70,營收:35%,0.9x,外資賣超,中性★,— 目前無買入信號,"$2,198.9 ~ $2,243.1","$2,143.7"
AMD,AMD,546.5399780273438,5.63,多空分歧,55.4,↓,MA20上方,91%,PE:182.2,EPS:3.00,營收:38%,0.4x,,中性★,— 目前無買入信號,$446.1 ~ $455.1,$434.9
TSM,台積電ADR,439.6549987792969,0.61,多空分歧,51.8,↓,MA20下方,85%,PE:38.3,EPS:11.49,營收:35%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$404.7 ~ $412.8,$394.5
NVDA,NVIDIA,203.22999572753906,-0.44,多空分歧,48.5,↑,MA20上方,56%,PE:31.1,EPS:6.53,營收:85%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$188.9 ~ $192.6,$184.1
2317.TW,鴻海,,,多空分歧,,↓,MA20下方,nan%,PE:17.7,EPS:13.40,營收:29%,0.6x,外資買超,中性★,— 目前無買入信號,$232.8 ~ $237.5,$227.0
2530.TW,華建,,,多空分歧,,↑,MA20下方,nan%,PE:9.9,EPS:1.99,營收:16%,0.5x,外資買超,中性★,— 目前無買入信號,$18.3 ~ $18.6,$17.8
MU,美光,1019.030029296875,7.4,多空分歧,48.7,↓,MA20下方,80%,PE:23.0,EPS:44.21,營收:346%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$865.3 ~ $882.7,$856.6
LRCX,科林研發,355.93499755859375,6.84,多空分歧,47.1,↓,MA20下方,76%,PE:67.2,EPS:5.30,營收:24%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$311.5 ~ $317.8,$303.7
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,1.3x,外資買超,中性★,— 目前無買入信號,$31.7 ~ $32.3,$30.9
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:29.3,EPS:--,營收:--,0.3x,外資賣超,偏弱,— 目前無買入信號,$57.0 ~ $58.2,$55.6
2308.TW,台達電,,,多空分歧,,↓,MA20下方,nan%,PE:81.7,EPS:23.00,營收:34%,0.7x,外資賣超,偏弱,— 目前無買入信號,"$1,781.0 ~ $1,816.8","$1,736.3"
