標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:17.6,EPS:--,營收:--,1.2x,外資賣超,偏弱,— 目前無買入信號,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,,,偏多,,↓,MA20下方,nan%,PE:15.6,EPS:--,營收:--,0.7x,外資買超,稍強★★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
00878.TW,國泰永續高股息,,,偏多,,↑,MA20下方,nan%,PE:16.8,EPS:--,營收:--,0.8x,外資買超,稍強★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:16.4,EPS:--,營收:--,1.1x,外資買超,強勢★★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:11.9,EPS:--,營收:--,0.7x,外資買超,中性★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
LRCX,科林研發,258.760009765625,4.98,三線多頭,60.2,↑,MA20上方,100%,PE:53.0,EPS:4.88,營收:22%,0.9x,,稍強★★,— 目前無買入信號,$195.7 ~ $199.6,$192.6
MU,美光,421.510009765625,3.63,多空分歧,45.1,↑,MA20上方,88%,PE:19.9,EPS:21.19,營收:196%,1.5x,,稍強★★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
GEV,GE Vernova,968.02001953125,3.41,三線多頭,62.6,↑,多頭排列,98%,PE:54.7,EPS:17.69,營收:4%,0.7x,,稍強★★,— 目前無買入信號,$788.7 ~ $804.6,$778.2
AMD,AMD,236.63999938964844,2.08,多空分歧,67.9,↑,多頭排列,83%,PE:90.3,EPS:2.62,營收:34%,0.6x,,中性★,— 目前無買入信號,$182.3 ~ $186.0,$186.5
NVDA,NVIDIA,183.91000366210938,1.01,多空分歧,55.9,↑,MA20上方,76%,PE:37.5,EPS:4.90,營收:73%,0.6x,,中性★,— 目前無買入信號,$163.4 ~ $166.7,$159.3
2330.TW,台積電,1955.0,0.26,偏多,55.0,↑,MA20上方,95%,PE:29.5,EPS:66.27,營收:20%,1.0x,外資買超,稍強★★,— 目前無買入信號,"$1,740.9 ~ $1,775.9","$1,707.2"
3017.TW,奇鋐,2235.0,0.22,三線多頭,64.5,↑,MA20上方,96%,PE:46.4,EPS:48.17,營收:128%,0.6x,外資買超,強勢★★★,— 目前無買入信號,"$1,731.3 ~ $1,766.1","$1,687.8"
TSM,台積電ADR,365.489990234375,-0.11,三線多頭,61.6,↑,多頭排列,90%,PE:35.3,EPS:10.36,營收:20%,0.7x,,稍強★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
2317.TW,鴻海,200.0,-0.74,多空分歧,41.5,↑,MA20下方,58%,PE:14.9,EPS:13.40,營收:22%,0.7x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$183.5 ~ $187.2,$181.9
6111.TWO,6111擎亞,43.650001525878906,-0.8,多空分歧,48.3,↑,MA20上方,16%,PE:--,EPS:-4.63,營收:98%,0.9x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
3293.TWO,鈊象電子,764.0,-1.04,三線多頭,54.9,↑,MA20上方,45%,PE:20.2,EPS:37.82,營收:12%,1.4x,,稍強★★,— 目前無買入信號,$700.8 ~ $714.9,$685.8
2530.TW,華建,23.549999237060547,-1.67,三線空頭,27.5,↓,空頭排列,3%,PE:11.8,EPS:1.99,營收:-91%,0.9x,外資賣超,迴避,🎯 一條件滿足 — 待確認,$23.1 ~ $23.6,$22.6
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,13.0x,外資賣超,偏弱,— 目前無買入信號,$19.0 ~ $19.4,$18.5
00910.TW,第一金太空衛星,,,三線多頭,,↑,MA20下方,nan%,PE:36.8,EPS:--,營收:--,1.8x,外資賣超,稍強★★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,1645.0,-1.2,三線多頭,61.2,↑,多頭排列,96%,PE:71.4,EPS:23.03,營收:42%,1.3x,外資買超,強勢★★★,— 目前無買入信號,"$1,293.7 ~ $1,319.7","$1,285.2"
