標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:16.6,EPS:42.77,營收:15%,2.1x,,偏弱,— 目前無買入信號,$692.5 ~ $706.4,$675.1
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:20.4,EPS:--,營收:--,0.2x,外資買超,中性★,— 目前無買入信號,$42.3 ~ $43.1,$41.2
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:21.5,EPS:--,營收:--,0.5x,外資賣超,稍強★★,— 目前無買入信號,$49.4 ~ $50.4,$48.1
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.21,營收:174%,0.5x,,中性★,— 目前無買入信號,$35.2 ~ $35.9,$34.3
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:19.0,EPS:--,營收:--,1.2x,外資買超,強勢★★★,— 目前無買入信號,$31.5 ~ $32.1,$30.7
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:45.9,EPS:74.32,營收:66%,0.5x,外資賣超,稍強★★,— 目前無買入信號,"$2,596.5 ~ $2,648.7","$2,531.2"
00713.TW,元大高息低波,,,偏多,,↑,MA20下方,nan%,PE:18.7,EPS:--,營收:--,0.5x,外資買超,稍強★★,— 目前無買入信號,$59.9 ~ $61.1,$58.4
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:16.2,EPS:--,營收:--,1.1x,外資賣超,稍強★★,— 目前無買入信號,$29.4 ~ $30.0,$28.7
2330.TW,台積電,,,偏多,,↑,MA20下方,nan%,PE:28.6,EPS:85.43,營收:36%,0.6x,外資買超,強勢★★★,— 目前無買入信號,"$2,323.3 ~ $2,370.0","$2,264.9"
TSM,台積電ADR,414.80999755859375,-0.12,偏空,40.4,↓,MA20下方,75%,PE:30.9,EPS:13.44,營收:36%,0.4x,,偏弱,🎯 一條件滿足 — 待確認,$403.1 ~ $411.2,$393.0
GEV,GE Vernova,896.1724853515625,-0.26,三線空頭,31.0,↓,空頭排列,55%,PE:25.7,EPS:34.86,營收:22%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$869.6 ~ $887.1,$847.8
NVDA,NVIDIA,217.6199951171875,-1.43,偏多,44.7,↓,MA20下方,74%,PE:27.5,EPS:7.92,營收:106%,0.5x,,稍強★★,🎯 一條件滿足 — 待確認,$206.2 ~ $210.4,$201.0
AMD,AMD,459.71990966796875,-2.34,三線空頭,42.7,↓,MA20下方,71%,PE:117.6,EPS:3.91,營收:50%,0.3x,,迴避,🎯 一條件滿足 — 待確認,$448.3 ~ $457.3,$437.5
2317.TW,鴻海,,,多空分歧,,↓,MA20下方,nan%,PE:16.9,EPS:15.13,營收:41%,0.5x,外資買超,中性★,— 目前無買入信號,$236.8 ~ $241.6,$230.9
2530.TW,華建,,,多空分歧,,↓,MA20下方,nan%,PE:31.3,EPS:0.63,營收:-99%,2.0x,外資買超,偏弱,— 目前無買入信號,$18.7 ~ $19.0,$18.2
MU,美光,931.02001953125,-2.89,三線多頭,52.7,↑,MA20上方,72%,PE:21.1,EPS:44.22,營收:346%,0.6x,,強勢★★★,🎯 一條件滿足 — 待確認,$822.9 ~ $839.4,$802.2
LRCX,科林研發,289.239990234375,-4.06,三線空頭,34.1,↓,空頭排列,57%,PE:50.2,EPS:5.76,營收:30%,0.4x,,迴避,🎯 一條件滿足 — 待確認,$285.2 ~ $290.9,$278.0
00631L.TW,元大台灣50正2,,,偏多,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,1.6x,外資買超,稍強★★,— 目前無買入信號,$33.1 ~ $33.8,$32.3
00910.TW,第一金太空衛星,,,三線空頭,,↓,MA20下方,nan%,PE:23.1,EPS:--,營收:--,0.2x,外資買超,迴避,— 目前無買入信號,$56.3 ~ $57.4,$54.9
2308.TW,台達電,,,多空分歧,,↑,MA20下方,nan%,PE:59.6,EPS:31.28,營收:48%,0.6x,外資賣超,中性★,— 目前無買入信號,"$1,616.9 ~ $1,649.4","$1,576.2"
