標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:20.7,EPS:--,營收:--,0.3x,,中性★,— 目前無買入信號,$42.3 ~ $43.1,$41.2
0056.TW,元大高股息,,,偏多,,↑,MA20下方,nan%,PE:21.6,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$51.2 ~ $52.3,$50.0
00878.TW,國泰永續高股息,,,偏多,,↑,MA20下方,nan%,PE:19.1,EPS:--,營收:--,0.6x,,稍強★★,— 目前無買入信號,$31.8 ~ $32.4,$31.0
00713.TW,元大高息低波,,,偏多,,↑,MA20下方,nan%,PE:19.2,EPS:--,營收:--,0.6x,,稍強★★,— 目前無買入信號,$59.9 ~ $61.1,$58.4
00919.TW,群益台灣精選高息,,,多空分歧,,↑,MA20下方,nan%,PE:16.3,EPS:--,營收:--,1.1x,,中性★,— 目前無買入信號,$29.9 ~ $30.5,$29.1
GEV,GE Vernova,957.27001953125,3.61,三線空頭,50.1,↑,MA20下方,64%,PE:27.5,EPS:34.84,營收:22%,0.4x,,偏弱,🎯🎯 兩條件滿足 — 觀察買入點,$858.7 ~ $875.9,$847.8
2530.TW,華建,20.100000381469727,2.81,多空分歧,56.7,↑,多頭排列,18%,PE:31.9,EPS:0.63,營收:-99%,1.1x,,偏弱,🎯 一條件滿足 — 待確認,$18.7 ~ $19.0,$18.2
AMD,AMD,516.1300048828125,2.49,多空分歧,62.6,↑,多頭排列,84%,PE:131.7,EPS:3.92,營收:50%,0.5x,,中性★,— 目前無買入信號,$437.0 ~ $445.8,$427.3
TSM,台積電ADR,433.239990234375,1.22,多空分歧,58.9,↑,多頭排列,80%,PE:31.9,EPS:13.56,營收:36%,0.8x,,中性★,— 目前無買入信號,$402.5 ~ $410.6,$393.0
LRCX,科林研發,298.2200012207031,0.07,三線空頭,42.2,↓,MA20下方,57%,PE:51.8,EPS:5.76,營收:30%,0.9x,,迴避,🎯 一條件滿足 — 待確認,$276.6 ~ $282.2,$269.7
NVDA,NVIDIA,218.2899932861328,-0.03,多空分歧,52.6,↓,MA20下方,75%,PE:27.6,EPS:7.90,營收:106%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$206.0 ~ $210.1,$200.8
MU,美光,975.260009765625,-0.22,偏多,51.3,↑,MA20上方,75%,PE:22.0,EPS:44.28,營收:346%,0.6x,,稍強★★,— 目前無買入信號,$883.2 ~ $900.9,$861.0
2317.TW,鴻海,248.0,-1.2,多空分歧,54.9,↓,MA20下方,54%,PE:16.4,EPS:15.10,營收:41%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$236.8 ~ $241.6,$230.9
3293.TWO,鈊象電子,693.0,-1.56,多空分歧,35.7,↓,空頭排列,32%,PE:16.2,EPS:42.83,營收:15%,0.8x,,偏弱,🎯 一條件滿足 — 待確認,$678.7 ~ $692.3,$672.2
2330.TW,台積電,2410.0,-1.63,偏多,55.7,↑,MA20下方,91%,PE:28.2,EPS:85.55,營收:36%,0.6x,,稍強★★,🎯 一條件滿足 — 待確認,"$2,323.3 ~ $2,370.0","$2,264.9"
3017.TW,奇鋐,3370.0,-2.6,多空分歧,67.0,↓,MA20上方,92%,PE:45.5,EPS:74.14,營收:66%,0.4x,,中性★,— 目前無買入信號,"$2,726.3 ~ $2,781.1","$2,657.8"
6111.TWO,6111擎亞,34.54999923706055,-4.16,三線空頭,38.8,↓,MA20下方,1%,PE:--,EPS:-4.20,營收:174%,0.7x,,迴避,🎯 一條件滿足 — 待確認,$34.2 ~ $34.9,$33.3
00631L.TW,元大台灣50正2,,,偏多,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,1.6x,,稍強★★,— 目前無買入信號,$33.2 ~ $33.8,$32.3
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:22.4,EPS:--,營收:--,0.2x,,偏弱,— 目前無買入信號,$55.6 ~ $56.7,$54.2
2308.TW,台達電,1620.0,-3.28,偏空,41.4,↓,MA20下方,46%,PE:51.5,EPS:31.43,營收:48%,1.2x,,偏弱,🎯 一條件滿足 — 待確認,"$1,587.0 ~ $1,618.9","$1,547.1"
