標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,偏多,,↑,MA20下方,nan%,PE:20.6,EPS:--,營收:--,0.7x,外資買超,稍強★★,— 目前無買入信號,$41.4 ~ $42.2,$40.3
0056.TW,元大高股息,,,偏多,,↑,MA20下方,nan%,PE:20.6,EPS:--,營收:--,0.4x,外資賣超,中性★,— 目前無買入信號,$45.6 ~ $46.5,$44.5
00878.TW,國泰永續高股息,,,偏多,,↑,MA20下方,nan%,PE:18.4,EPS:--,營收:--,0.4x,外資買超,稍強★★,— 目前無買入信號,$29.2 ~ $29.8,$28.5
00713.TW,元大高息低波,,,偏多,,↓,MA20下方,nan%,PE:18.5,EPS:--,營收:--,0.8x,外資賣超,中性★,— 目前無買入信號,$59.0 ~ $60.2,$57.5
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:15.6,EPS:--,營收:--,0.8x,外資買超,強勢★★★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
AMD,AMD,479.17999267578125,4.91,多空分歧,49.1,↓,MA20下方,76%,PE:121.9,EPS:3.93,營收:50%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
3017.TW,奇鋐,2950.0,3.33,多空分歧,58.0,↓,MA20上方,85%,PE:39.7,EPS:74.23,營收:66%,0.5x,外資買超,中性★,— 目前無買入信號,"$1,998.0 ~ $2,038.2","$1,947.8"
MU,美光,932.969970703125,2.48,多空分歧,55.2,↑,MA20上方,72%,PE:21.1,EPS:44.25,營收:346%,0.5x,,中性★,— 目前無買入信號,$734.2 ~ $748.9,$715.7
NVDA,NVIDIA,213.0500030517578,2.19,多空分歧,42.4,↓,MA20下方,68%,PE:32.6,EPS:6.53,營收:85%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$189.1 ~ $192.9,$184.3
TSM,台積電ADR,417.4100036621094,1.78,偏多,52.4,↓,MA20上方,76%,PE:31.1,EPS:13.41,營收:36%,0.5x,,稍強★★,🎯🎯 兩條件滿足 — 觀察買入點,$370.9 ~ $378.3,$361.5
LRCX,科林研發,314.6600036621094,1.45,多空分歧,53.3,↑,MA20上方,64%,PE:54.5,EPS:5.77,營收:30%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$249.2 ~ $254.3,$243.0
2330.TW,台積電,2400.0,1.05,三線多頭,49.2,↑,MA20上方,90%,PE:28.1,EPS:85.44,營收:36%,0.4x,外資賣超,稍強★★,— 目前無買入信號,"$2,169.1 ~ $2,212.7","$2,114.6"
6111.TWO,6111擎亞,36.150001525878906,-0.14,偏空,36.4,↑,MA20下方,4%,PE:--,EPS:-4.21,營收:174%,0.2x,,偏弱,🎯 一條件滿足 — 待確認,$35.2 ~ $35.9,$34.3
2317.TW,鴻海,243.0,-0.21,多空分歧,35.5,↓,空頭排列,50%,PE:16.1,EPS:15.12,營收:41%,0.5x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$225.4 ~ $229.9,$219.7
2530.TW,華建,19.350000381469727,-0.51,多空分歧,46.5,↓,空頭排列,12%,PE:30.7,EPS:0.63,營收:-99%,0.5x,外資賣超,迴避,🎯 一條件滿足 — 待確認,$18.5 ~ $18.9,$18.4
3293.TWO,鈊象電子,711.0,-1.39,多空分歧,32.4,↓,空頭排列,42%,PE:16.6,EPS:42.80,營收:15%,2.9x,,偏弱,🎯 一條件滿足 — 待確認,$698.5 ~ $712.5,$680.9
GEV,GE Vernova,926.72998046875,-1.63,多空分歧,33.0,↓,MA20下方,60%,PE:26.6,EPS:34.86,營收:22%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$893.2 ~ $911.1,$870.7
00631L.TW,元大台灣50正2,,,偏多,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,0.8x,外資賣超,中性★,— 目前無買入信號,$27.2 ~ $27.8,$26.5
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:23.7,EPS:--,營收:--,0.3x,外資買超,中性★,— 目前無買入信號,$51.2 ~ $52.3,$50.0
2308.TW,台達電,1710.0,-1.44,多空分歧,55.7,↑,MA20下方,55%,PE:54.5,EPS:31.40,營收:48%,0.8x,外資賣超,中性★,🎯 一條件滿足 — 待確認,"$1,417.9 ~ $1,446.4","$1,382.2"
