標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:19.1,EPS:37.82,營收:17%,0.8x,,偏弱,— 目前無買入信號,$678.6 ~ $692.2,$661.5
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.8,EPS:--,營收:--,0.3x,外資賣超,偏弱,— 目前無買入信號,$42.8 ~ $43.7,$41.7
0056.TW,元大高股息,,,多空分歧,,↓,MA20下方,nan%,PE:18.8,EPS:--,營收:--,2.0x,外資賣超,偏弱,— 目前無買入信號,$47.5 ~ $48.5,$46.3
6111.TWO,6111擎亞,,,三線空頭,,↓,MA20下方,nan%,PE:--,EPS:-4.63,營收:128%,0.6x,,迴避,— 目前無買入信號,$39.0 ~ $39.7,$38.0
00878.TW,國泰永續高股息,,,多空分歧,,↓,MA20下方,nan%,PE:17.7,EPS:--,營收:--,1.1x,外資賣超,偏弱,— 目前無買入信號,$30.9 ~ $31.6,$30.2
3017.TW,奇鋐,,,多空分歧,,↑,MA20下方,nan%,PE:37.3,EPS:60.00,營收:110%,0.5x,外資賣超,中性★,— 目前無買入信號,"$2,004.9 ~ $2,045.2","$1,954.5"
00713.TW,元大高息低波,,,三線多頭,,↓,MA20下方,nan%,PE:18.2,EPS:--,營收:--,0.5x,外資買超,稍強★★,— 目前無買入信號,$59.3 ~ $60.5,$57.8
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:14.5,EPS:--,營收:--,1.0x,外資賣超,偏弱,— 目前無買入信號,$28.3 ~ $28.8,$27.6
NVDA,NVIDIA,197.2100067138672,0.36,多空分歧,44.3,↓,MA20下方,46%,PE:30.2,EPS:6.52,營收:85%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$190.2 ~ $194.0,$185.4
2330.TW,台積電,,,多空分歧,,↓,MA20下方,nan%,PE:31.0,EPS:73.56,營收:36%,1.3x,外資賣超,偏弱,— 目前無買入信號,"$2,278.6 ~ $2,324.3","$2,221.3"
TSM,台積電ADR,389.94000244140625,-2.29,多空分歧,26.4,↓,空頭排列,65%,PE:34.3,EPS:11.37,營收:36%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$379.4 ~ $387.0,$369.9
GEV,GE Vernova,936.3250122070312,-6.05,多空分歧,33.2,↓,空頭排列,61%,PE:26.8,EPS:34.88,營收:22%,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$909.3 ~ $927.5,$886.4
AMD,AMD,457.8800048828125,-7.49,多空分歧,39.4,↓,空頭排列,71%,PE:151.6,EPS:3.02,營收:38%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$440.1 ~ $448.9,$429.0
2317.TW,鴻海,,,偏多,,↑,MA20下方,nan%,PE:17.1,EPS:13.94,營收:29%,0.8x,外資賣超,中性★,— 目前無買入信號,$228.8 ~ $233.4,$223.1
2530.TW,華建,,,多空分歧,,↑,MA20下方,nan%,PE:10.3,EPS:1.93,營收:16%,0.8x,外資買超,中性★,— 目前無買入信號,$18.5 ~ $18.9,$18.0
LRCX,科林研發,268.5400085449219,-7.91,多空分歧,30.8,↓,空頭排列,51%,PE:50.8,EPS:5.28,營收:24%,0.8x,,偏弱,🎯 一條件滿足 — 待確認,$257.3 ~ $262.4,$250.8
MU,美光,814.3323974609375,-9.54,多空分歧,39.1,↓,MA20下方,62%,PE:18.4,EPS:44.20,營收:346%,1.1x,,中性★,🎯 一條件滿足 — 待確認,$785.1 ~ $800.9,$765.4
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,3.0x,外資賣超,偏弱,— 目前無買入信號,$31.5 ~ $32.2,$30.7
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:21.9,EPS:--,營收:--,0.4x,外資買超,中性★,— 目前無買入信號,$53.0 ~ $54.0,$51.7
2308.TW,台達電,,,多空分歧,,↑,MA20下方,nan%,PE:58.5,EPS:27.03,營收:34%,1.4x,外資賣超,中性★,— 目前無買入信號,"$1,656.7 ~ $1,690.0","$1,615.0"
