標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:19.7,EPS:37.88,營收:12%,1.1x,,偏弱,— 目前無買入信號,$727.3 ~ $742.0,$709.1
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.3,EPS:--,營收:--,1.0x,,中性★,— 目前無買入信號,$32.9 ~ $33.5,$32.1
0056.TW,元大高股息,,,多空分歧,,↑,MA20下方,nan%,PE:16.4,EPS:--,營收:--,2.8x,,中性★,— 目前無買入信號,$36.0 ~ $36.7,$35.1
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,1.2x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:58.7,EPS:48.30,營收:128%,1.0x,,強勢★★★,— 目前無買入信號,"$1,935.3 ~ $1,974.2","$1,886.6"
00713.TW,元大高息低波,,,多空分歧,,↑,MA20下方,nan%,PE:16.2,EPS:--,營收:--,1.7x,,中性★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
NVDA,NVIDIA,215.11000061035156,3.28,三線多頭,88.4,↑,多頭排列,100%,PE:44.0,EPS:4.89,營收:73%,0.6x,,稍強★★,— 目前無買入信號,$163.2 ~ $166.5,$159.3
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:30.8,EPS:73.63,營收:35%,2.4x,,強勢★★★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:17.0,EPS:13.40,營收:22%,1.8x,,中性★,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:10.8,EPS:1.99,營收:-91%,1.7x,,迴避,— 目前無買入信號,$21.3 ~ $21.7,$20.8
MU,美光,522.3800048828125,5.17,三線多頭,87.2,↑,多頭排列,98%,PE:24.6,EPS:21.21,營收:196%,1.1x,,稍強★★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
00631L.TW,元大台灣50正2,29.6200008392334,4.15,三線多頭,90.3,↑,多頭排列,96%,PE:--,EPS:--,營收:--,35.6x,,稍強★★,— 目前無買入信號,$17.8 ~ $18.2,$18.7
TSM,台積電ADR,403.5799865722656,0.28,三線多頭,75.9,↑,多頭排列,96%,PE:34.6,EPS:11.67,營收:35%,1.0x,,稍強★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
00878.TW,國泰永續高股息,25.0,0.0,偏多,87.1,↑,多頭排列,96%,PE:17.4,EPS:--,營收:--,2.0x,,中性★,— 目前無買入信號,$21.1 ~ $21.5,$21.1
00919.TW,群益台灣精選高息,23.329999923706055,-0.72,多空分歧,63.6,↑,MA20上方,87%,PE:12.3,EPS:--,營收:--,1.7x,,偏弱,— 目前無買入信號,$21.8 ~ $22.3,$21.3
GEV,GE Vernova,1120.0001220703125,-2.54,三線多頭,82.8,↑,多頭排列,92%,PE:32.7,EPS:34.25,營收:16%,0.9x,,稍強★★,— 目前無買入信號,$792.6 ~ $808.5,$782.8
AMD,AMD,336.5799865722656,-3.23,三線多頭,89.8,↑,多頭排列,94%,PE:129.0,EPS:2.61,營收:34%,0.8x,,稍強★★,— 目前無買入信號,$170.5 ~ $173.9,$187.1
00910.TW,第一金太空衛星,65.30000305175781,-3.26,多空分歧,55.8,↓,MA20下方,86%,PE:31.1,EPS:--,營收:--,2.8x,,偏弱,🎯 一條件滿足 — 待確認,$54.2 ~ $55.3,$52.9
LRCX,科林研發,258.5199890136719,-3.46,偏多,65.8,↓,MA20上方,92%,PE:48.8,EPS:5.30,營收:24%,0.4x,,中性★,— 目前無買入信號,$197.6 ~ $201.6,$192.6
2308.TW,台達電,,,三線多頭,,↑,MA20下方,nan%,PE:87.7,EPS:23.03,營收:42%,1.3x,,強勢★★★,— 目前無買入信號,"$1,358.2 ~ $1,385.5","$1,324.0"
