標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:20.4,EPS:--,營收:--,0.2x,外資買超,中性★,— 目前無買入信號,$44.5 ~ $45.4,$43.4
0056.TW,元大高股息,,,偏多,,↓,MA20下方,nan%,PE:21.1,EPS:--,營收:--,0.8x,外資賣超,中性★,— 目前無買入信號,$50.2 ~ $51.3,$49.0
00878.TW,國泰永續高股息,,,多空分歧,,↓,MA20下方,nan%,PE:23.0,EPS:--,營收:--,0.4x,外資賣超,偏弱,— 目前無買入信號,$31.9 ~ $32.6,$31.1
3017.TW,奇鋐,2225.0,2.77,多空分歧,48.8,↓,MA20下方,64%,PE:37.0,EPS:60.08,營收:110%,0.7x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,"$2,004.9 ~ $2,045.2","$1,954.5"
6111.TWO,6111擎亞,41.400001525878906,2.1,偏空,47.6,↓,MA20下方,15%,PE:--,EPS:-4.63,營收:128%,0.5x,,偏弱,🎯 一條件滿足 — 待確認,$39.0 ~ $39.7,$38.0
00713.TW,元大高息低波,,,偏多,,↓,MA20下方,nan%,PE:18.6,EPS:--,營收:--,1.1x,外資買超,稍強★★,— 目前無買入信號,$59.3 ~ $60.5,$57.8
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:15.6,EPS:--,營收:--,0.5x,外資賣超,偏弱,— 目前無買入信號,$28.9 ~ $29.5,$28.2
2317.TW,鴻海,242.5,1.46,多空分歧,52.1,↓,MA20下方,58%,PE:18.1,EPS:13.41,營收:29%,0.6x,外資買超,中性★,🎯🎯 兩條件滿足 — 觀察買入點,$226.9 ~ $231.5,$223.1
2530.TW,華建,19.399999618530273,1.31,偏空,59.6,↑,MA20上方,12%,PE:9.7,EPS:1.99,營收:16%,0.5x,外資買超,偏弱,🎯 一條件滿足 — 待確認,$18.3 ~ $18.6,$17.8
2330.TW,台積電,2470.0,1.23,三線多頭,65.1,↓,MA20上方,95%,PE:33.5,EPS:73.69,營收:35%,0.8x,外資賣超,稍強★★,— 目前無買入信號,"$2,313.4 ~ $2,359.9","$2,255.2"
3293.TWO,鈊象電子,704.0,0.0,多空分歧,48.2,↓,空頭排列,38%,PE:18.6,EPS:37.88,營收:17%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$691.2 ~ $705.1,$676.1
GEV,GE Vernova,1036.219970703125,-1.81,多空分歧,44.8,↓,空頭排列,76%,PE:30.3,EPS:34.19,營收:16%,1.0x,,偏弱,🎯 一條件滿足 — 待確認,"$987.0 ~ $1,006.9",$962.2
TSM,台積電ADR,409.739990234375,-2.32,多空分歧,42.1,↓,空頭排列,73%,PE:35.7,EPS:11.49,營收:35%,1.9x,,偏弱,🎯 一條件滿足 — 待確認,$401.5 ~ $409.6,$391.4
NVDA,NVIDIA,207.39999389648438,-2.4,三線多頭,60.3,↑,MA20上方,60%,PE:31.8,EPS:6.52,營收:85%,0.7x,,強勢★★★,— 目前無買入信號,$188.4 ~ $192.2,$184.1
LRCX,科林研發,320.9599914550781,-4.31,多空分歧,35.3,↓,空頭排列,66%,PE:60.6,EPS:5.30,營收:24%,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$301.1 ~ $307.2,$303.7
AMD,AMD,500.94000244140625,-5.33,多空分歧,45.2,↓,MA20下方,81%,PE:165.9,EPS:3.02,營收:38%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$489.3 ~ $499.2,$477.0
MU,美光,853.2000122070312,-5.65,多空分歧,21.0,↓,空頭排列,65%,PE:19.3,EPS:44.22,營收:346%,1.3x,,中性★,🎯 一條件滿足 — 待確認,$824.2 ~ $840.7,$815.3
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,1.2x,外資買超,中性★,— 目前無買入信號,$34.2 ~ $34.9,$33.3
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:27.2,EPS:--,營收:--,0.3x,外資賣超,偏弱,— 目前無買入信號,$56.5 ~ $57.7,$55.1
2308.TW,台達電,1905.0,0.79,多空分歧,58.0,↓,MA20下方,68%,PE:70.4,EPS:27.05,營收:34%,0.7x,外資賣超,中性★,🎯🎯 兩條件滿足 — 觀察買入點,"$1,754.9 ~ $1,790.1","$1,726.6"
