標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:22.7,EPS:--,營收:--,0.3x,外資買超,中性★,— 目前無買入信號,$45.7 ~ $46.6,$44.5
0056.TW,元大高股息,,,三線多頭,,↓,MA20下方,nan%,PE:20.8,EPS:--,營收:--,0.5x,外資賣超,中性★,— 目前無買入信號,$44.5 ~ $45.4,$43.4
00878.TW,國泰永續高股息,,,三線多頭,,↓,MA20下方,nan%,PE:23.2,EPS:--,營收:--,0.7x,外資賣超,中性★,— 目前無買入信號,$27.3 ~ $27.8,$26.6
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:18.6,EPS:--,營收:--,0.7x,外資賣超,稍強★★,— 目前無買入信號,$55.0 ~ $56.1,$53.6
00919.TW,群益台灣精選高息,,,三線多頭,,↓,MA20下方,nan%,PE:16.0,EPS:--,營收:--,1.3x,外資買超,稍強★★,— 目前無買入信號,$25.3 ~ $25.8,$24.6
GEV,GE Vernova,1052.720947265625,7.16,多空分歧,57.9,↑,MA20上方,82%,PE:30.8,EPS:34.19,營收:16%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$851.3 ~ $868.4,$829.9
MU,美光,1070.5849609375,4.88,三線多頭,58.6,↓,多頭排列,96%,PE:50.4,EPS:21.23,營收:196%,0.9x,,稍強★★,— 目前無買入信號,$697.2 ~ $711.2,$679.6
LRCX,科林研發,384.135009765625,4.01,三線多頭,66.6,↑,多頭排列,96%,PE:72.7,EPS:5.28,營收:24%,0.5x,,稍強★★,— 目前無買入信號,$275.8 ~ $281.4,$269.2
AMD,AMD,525.9840698242188,3.69,三線多頭,51.2,↓,多頭排列,93%,PE:175.9,EPS:2.99,營收:38%,0.4x,,稍強★★,— 目前無買入信號,$423.9 ~ $432.4,$413.3
TSM,台積電ADR,439.5799865722656,3.23,三線多頭,54.4,↓,多頭排列,96%,PE:37.8,EPS:11.63,營收:35%,0.5x,,稍強★★,— 目前無買入信號,$393.0 ~ $401.0,$383.2
2530.TW,華建,20.450000762939453,1.74,多空分歧,67.9,↑,多頭排列,20%,PE:10.3,EPS:1.99,營收:16%,0.8x,外資買超,中性★,— 目前無買入信號,$17.6 ~ $18.0,$17.2
2317.TW,鴻海,272.0,1.12,三線多頭,53.6,↓,MA20下方,75%,PE:20.3,EPS:13.40,營收:29%,0.6x,外資賣超,中性★,🎯 一條件滿足 — 待確認,$237.2 ~ $242.0,$236.7
3293.TWO,鈊象電子,775.0,0.39,多空分歧,57.1,↓,MA20上方,50%,PE:20.5,EPS:37.83,營收:17%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$720.3 ~ $734.8,$706.2
3017.TW,奇鋐,2365.0,-0.21,多空分歧,40.1,↓,空頭排列,72%,PE:39.4,EPS:59.96,營收:110%,0.6x,外資買超,中性★,🎯 一條件滿足 — 待確認,"$2,243.8 ~ $2,288.9","$2,192.2"
NVDA,NVIDIA,206.49099731445312,-0.44,多空分歧,44.9,↓,空頭排列,68%,PE:31.6,EPS:6.53,營收:85%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$197.9 ~ $201.9,$193.4
2330.TW,台積電,2385.0,-0.62,三線多頭,59.9,↓,多頭排列,97%,PE:32.4,EPS:73.68,營收:35%,0.8x,外資賣超,稍強★★,— 目前無買入信號,"$2,193.7 ~ $2,237.7","$2,143.7"
6111.TWO,6111擎亞,44.04999923706055,-1.89,多空分歧,47.9,↑,MA20下方,29%,PE:--,EPS:-4.63,營收:128%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$41.1 ~ $41.9,$40.1
00631L.TW,元大台灣50正2,,,三線多頭,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,1.5x,外資賣超,中性★,— 目前無買入信號,$30.6 ~ $31.2,$29.8
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:32.0,EPS:--,營收:--,1.8x,外資買超,中性★,— 目前無買入信號,$66.0 ~ $67.3,$64.3
2308.TW,台達電,2155.0,-2.86,偏多,38.7,↓,空頭排列,81%,PE:93.8,EPS:22.97,營收:34%,0.8x,外資賣超,中性★,🎯 一條件滿足 — 待確認,"$1,969.8 ~ $2,009.3","$1,920.3"
