標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
2530.TW,華建,19.5,0.52,偏空,54.0,↑,MA20上方,13%,PE:9.8,EPS:1.99,營收:16%,0.8x,,偏弱,🎯 一條件滿足 — 待確認,$18.3 ~ $18.6,$17.8
00713.TW,元大高息低波,60.25,-1.07,偏多,53.1,↓,MA20下方,92%,PE:18.4,EPS:--,營收:--,1.0x,,中性★,🎯 一條件滿足 — 待確認,$59.3 ~ $60.5,$57.8
3017.TW,奇鋐,2200.0,-1.12,多空分歧,46.1,↓,MA20下方,63%,PE:37.0,EPS:60.08,營收:110%,0.9x,,中性★,🎯 一條件滿足 — 待確認,"$2,004.9 ~ $2,045.2","$1,954.5"
GEV,GE Vernova,1036.219970703125,-1.81,多空分歧,44.8,↓,空頭排列,76%,PE:30.3,EPS:34.20,營收:16%,1.0x,,偏弱,🎯 一條件滿足 — 待確認,"$987.0 ~ $1,006.9",$962.2
00919.TW,群益台灣精選高息,28.93000030517578,-2.1,多空分歧,41.5,↓,空頭排列,83%,PE:15.3,EPS:--,營收:--,1.3x,,偏弱,🎯 一條件滿足 — 待確認,$28.7 ~ $29.3,$28.0
TSM,台積電ADR,409.739990234375,-2.32,多空分歧,42.1,↓,空頭排列,73%,PE:30.7,EPS:13.36,營收:35%,1.9x,,偏弱,🎯 一條件滿足 — 待確認,$401.5 ~ $409.6,$391.4
NVDA,NVIDIA,207.39999389648438,-2.4,三線多頭,60.3,↑,MA20上方,60%,PE:31.8,EPS:6.37,營收:85%,0.7x,,強勢★★★,— 目前無買入信號,$188.4 ~ $192.2,$184.1
3293.TWO,鈊象電子,686.0,-2.56,多空分歧,36.2,↓,空頭排列,28%,PE:18.2,EPS:37.88,營收:17%,1.0x,,偏弱,🎯 一條件滿足 — 待確認,$682.6 ~ $696.3,$665.4
6111.TWO,6111擎亞,40.0,-3.38,三線空頭,31.5,↓,空頭排列,6%,PE:--,EPS:-4.63,營收:128%,1.0x,,迴避,🎯 一條件滿足 — 待確認,$39.0 ~ $39.7,$38.0
00878.TW,國泰永續高股息,31.809999465942383,-3.46,多空分歧,37.2,↓,空頭排列,82%,PE:22.2,EPS:--,營收:--,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$31.6 ~ $32.3,$30.8
2317.TW,鴻海,234.0,-3.51,多空分歧,42.4,↓,空頭排列,52%,PE:17.4,EPS:13.41,營收:29%,1.0x,,偏弱,🎯 一條件滿足 — 待確認,$227.5 ~ $232.1,$223.1
0056.TW,元大高股息,50.75,-3.61,偏多,44.0,↓,空頭排列,82%,PE:20.2,EPS:--,營收:--,3.3x,,中性★,🎯 一條件滿足 — 待確認,$50.1 ~ $51.2,$48.9
LRCX,科林研發,320.9599914550781,-4.31,多空分歧,35.3,↓,空頭排列,66%,PE:60.6,EPS:5.30,營收:24%,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$301.1 ~ $307.2,$303.7
AMD,AMD,500.94000244140625,-5.33,多空分歧,45.2,↓,MA20下方,81%,PE:166.4,EPS:3.01,營收:38%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$489.3 ~ $499.2,$477.0
MU,美光,853.2000122070312,-5.65,多空分歧,21.0,↓,空頭排列,65%,PE:19.3,EPS:44.28,營收:346%,1.3x,,中性★,🎯 一條件滿足 — 待確認,$824.2 ~ $840.7,$815.3
00909.TW,國泰智能電動車ETF,43.040000915527344,-6.19,多空分歧,18.1,↓,空頭排列,55%,PE:19.1,EPS:--,營收:--,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$42.6 ~ $43.4,$41.7
00910.TW,第一金太空衛星,53.400001525878906,-6.32,多空分歧,35.8,↓,空頭排列,37%,PE:25.4,EPS:--,營收:--,1.1x,,偏弱,🎯 一條件滿足 — 待確認,$53.0 ~ $54.0,$51.7
2330.TW,台積電,2290.0,-7.29,多空分歧,43.1,↓,空頭排列,83%,PE:27.1,EPS:85.46,營收:35%,2.9x,,偏弱,🎯 一條件滿足 — 待確認,"$2,278.6 ~ $2,324.3","$2,221.3"
2308.TW,台達電,1740.0,-8.66,多空分歧,37.6,↓,空頭排列,60%,PE:65.1,EPS:27.05,營收:34%,1.2x,,中性★,🎯 一條件滿足 — 待確認,"$1,726.3 ~ $1,761.0","$1,683.0"
00631L.TW,元大台灣50正2,32.16999816894531,-13.5,多空分歧,34.5,↓,空頭排列,69%,PE:--,EPS:--,營收:--,5.7x,,偏弱,🎯 一條件滿足 — 待確認,$32.0 ~ $32.7,$31.2
