標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
NVDA,NVIDIA,210.9600067138672,4.03,多空分歧,50.3,↑,MA20上方,66%,PE:32.3,EPS:6.54,營收:85%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$188.8 ~ $192.6,$184.1
AMD,AMD,557.8900146484375,2.04,三線多頭,53.4,↓,MA20上方,94%,PE:185.3,EPS:3.01,營收:38%,0.5x,,稍強★★,— 目前無買入信號,$455.7 ~ $464.9,$444.3
GEV,GE Vernova,1091.5699462890625,1.52,多空分歧,48.3,↓,MA20上方,84%,PE:31.9,EPS:34.17,營收:16%,0.6x,,偏弱,— 目前無買入信號,$879.9 ~ $897.5,$857.8
2330.TW,台積電,2440.0,1.04,多空分歧,45.1,↓,MA20上方,94%,PE:33.1,EPS:73.66,營收:35%,1.0x,,中性★,🎯 一條件滿足 — 待確認,"$2,313.4 ~ $2,359.9","$2,255.2"
2308.TW,台達電,1890.0,0.53,多空分歧,37.8,↓,MA20下方,68%,PE:81.7,EPS:23.12,營收:34%,0.8x,,中性★,🎯 一條件滿足 — 待確認,"$1,749.6 ~ $1,784.8","$1,736.3"
00631L.TW,元大台灣50正2,36.86000061035156,0.22,多空分歧,36.2,↓,空頭排列,84%,PE:--,EPS:--,營收:--,1.4x,,中性★,🎯 一條件滿足 — 待確認,$34.9 ~ $35.6,$34.0
00713.TW,元大高息低波,60.54999923706055,0.0,偏多,51.2,↓,MA20上方,94%,PE:18.4,EPS:--,營收:--,0.7x,,稍強★★,🎯🎯 兩條件滿足 — 觀察買入點,$58.9 ~ $60.1,$57.4
00878.TW,國泰永續高股息,33.130001068115234,-0.18,偏多,38.2,↓,空頭排列,90%,PE:23.1,EPS:--,營收:--,0.5x,,中性★,🎯 一條件滿足 — 待確認,$32.3 ~ $33.0,$31.6
00909.TW,國泰智能電動車ETF,45.63999938964844,-0.35,多空分歧,26.6,↓,空頭排列,68%,PE:20.3,EPS:--,營收:--,0.1x,,偏弱,🎯 一條件滿足 — 待確認,$43.7 ~ $44.6,$43.6
2317.TW,鴻海,236.5,-0.42,多空分歧,27.3,↓,空頭排列,54%,PE:17.6,EPS:13.40,營收:29%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$225.8 ~ $230.3,$227.0
0056.TW,元大高股息,52.400001525878906,-0.47,偏多,41.7,↓,MA20下方,89%,PE:21.0,EPS:--,營收:--,0.9x,,中性★,🎯 一條件滿足 — 待確認,$50.6 ~ $51.6,$49.3
TSM,台積電ADR,434.1099853515625,-0.65,多空分歧,42.3,↓,MA20下方,83%,PE:37.7,EPS:11.50,營收:35%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$406.8 ~ $415.0,$396.6
2530.TW,華建,19.600000381469727,-0.76,多空分歧,55.8,↑,MA20上方,14%,PE:9.8,EPS:1.99,營收:16%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$18.3 ~ $18.6,$17.8
LRCX,科林研發,350.3299865722656,-0.8,三線多頭,43.6,↓,MA20下方,75%,PE:66.2,EPS:5.29,營收:24%,0.6x,,稍強★★,🎯 一條件滿足 — 待確認,$311.5 ~ $317.8,$303.7
00919.TW,群益台灣精選高息,29.709999084472656,-0.87,多空分歧,34.8,↓,MA20下方,89%,PE:15.7,EPS:--,營收:--,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$28.8 ~ $29.4,$28.3
MU,美光,979.2999877929688,-1.24,三線多頭,40.4,↓,MA20下方,76%,PE:22.1,EPS:44.26,營收:346%,0.9x,,稍強★★,🎯 一條件滿足 — 待確認,$879.0 ~ $896.7,$864.9
3293.TWO,鈊象電子,729.0,-2.02,多空分歧,51.3,↓,MA20下方,53%,PE:19.3,EPS:37.87,營收:17%,0.8x,,偏弱,🎯 一條件滿足 — 待確認,$702.0 ~ $716.1,$688.9
6111.TWO,6111擎亞,40.849998474121094,-2.62,三線空頭,34.1,↓,空頭排列,7%,PE:--,EPS:-4.63,營收:128%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$40.3 ~ $41.1,$39.3
00910.TW,第一金太空衛星,58.79999923706055,-4.39,多空分歧,41.7,↓,空頭排列,48%,PE:28.0,EPS:--,營收:--,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$56.5 ~ $57.6,$55.6
3017.TW,奇鋐,2225.0,-5.32,多空分歧,43.2,↓,MA20下方,64%,PE:37.1,EPS:59.93,營收:110%,0.5x,,中性★,🎯 一條件滿足 — 待確認,"$2,135.2 ~ $2,178.1","$2,143.7"
