標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:20.5,EPS:37.86,營收:12%,1.2x,,偏弱,— 目前無買入信號,$719.4 ~ $733.8,$701.3
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.7,EPS:--,營收:--,2.0x,外資賣超,偏弱,— 目前無買入信號,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:16.3,EPS:--,營收:--,1.4x,外資賣超,稍強★★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,2.0x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:17.7,EPS:--,營收:--,2.6x,外資買超,強勢★★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:49.7,EPS:48.31,營收:128%,0.6x,外資賣超,稍強★★,— 目前無買入信號,"$1,825.8 ~ $1,862.5","$1,780.0"
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:16.9,EPS:--,營收:--,2.6x,外資買超,強勢★★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:12.2,EPS:--,營收:--,1.2x,外資買超,強勢★★★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
GEV,GE Vernova,1004.97998046875,2.73,偏多,80.1,↑,多頭排列,99%,PE:56.7,EPS:17.71,營收:4%,0.4x,,中性★,— 目前無買入信號,$803.0 ~ $819.1,$782.8
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:27.6,EPS:73.60,營收:35%,1.4x,外資賣超,稍強★★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
TSM,台積電ADR,366.95001220703125,0.99,多空分歧,69.8,↑,MA20上方,91%,PE:31.5,EPS:11.66,營收:35%,0.9x,,中性★,— 目前無買入信號,$310.8 ~ $317.0,$304.4
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:15.4,EPS:13.39,營收:22%,0.8x,外資賣超,偏弱,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:11.4,EPS:1.99,營收:-91%,1.0x,外資賣超,迴避,— 目前無買入信號,$22.4 ~ $22.8,$21.8
LRCX,科林研發,267.239990234375,2.41,多空分歧,75.7,↑,多頭排列,97%,PE:54.8,EPS:4.88,營收:22%,0.3x,,偏弱,— 目前無買入信號,$191.0 ~ $194.8,$192.6
NVDA,NVIDIA,200.2100067138672,0.94,多空分歧,92.5,↑,多頭排列,90%,PE:40.9,EPS:4.90,營收:73%,0.5x,,中性★,— 目前無買入信號,$159.4 ~ $162.6,$159.3
AMD,AMD,279.20001220703125,0.34,三線多頭,93.3,↑,多頭排列,100%,PE:106.6,EPS:2.62,營收:34%,0.5x,,稍強★★,— 目前無買入信號,$173.9 ~ $177.4,$187.1
MU,美光,458.2799987792969,0.23,三線多頭,75.8,↑,多頭排列,97%,PE:21.6,EPS:21.17,營收:196%,0.8x,,稍強★★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
00631L.TW,元大台灣50正2,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,12.2x,外資賣超,偏弱,— 目前無買入信號,$19.0 ~ $19.4,$18.5
00910.TW,第一金太空衛星,,,三線多頭,,↑,MA20下方,nan%,PE:40.0,EPS:--,營收:--,1.4x,外資賣超,稍強★★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,,,三線多頭,,↑,MA20下方,nan%,PE:79.8,EPS:23.06,營收:42%,0.8x,外資賣超,稍強★★,— 目前無買入信號,"$1,358.2 ~ $1,385.5","$1,324.0"
