標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:20.4,EPS:--,營收:--,0.2x,,中性★,— 目前無買入信號,$42.3 ~ $43.1,$41.2
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:21.5,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$50.7 ~ $51.8,$49.5
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:19.0,EPS:--,營收:--,1.2x,,稍強★★,— 目前無買入信號,$31.5 ~ $32.1,$30.7
00713.TW,元大高息低波,,,偏多,,↑,MA20下方,nan%,PE:18.7,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$59.9 ~ $61.1,$58.4
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:16.2,EPS:--,營收:--,1.1x,,稍強★★,— 目前無買入信號,$29.4 ~ $30.0,$28.7
2530.TW,華建,19.75,5.05,多空分歧,53.8,↓,MA20上方,15%,PE:31.3,EPS:0.63,營收:-99%,2.0x,,偏弱,🎯 一條件滿足 — 待確認,$18.7 ~ $19.0,$18.2
2317.TW,鴻海,256.0,2.4,多空分歧,35.7,↓,MA20上方,60%,PE:17.0,EPS:15.10,營收:41%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$236.8 ~ $241.6,$230.9
2330.TW,台積電,2440.0,1.46,三線多頭,54.0,↑,多頭排列,93%,PE:28.6,EPS:85.40,營收:36%,0.5x,,強勢★★★,— 目前無買入信號,"$2,323.3 ~ $2,370.0","$2,264.9"
6111.TWO,6111擎亞,38.150001525878906,0.39,多空分歧,56.3,↑,MA20上方,15%,PE:--,EPS:-4.20,營收:174%,0.5x,,中性★,— 目前無買入信號,$35.2 ~ $35.9,$34.3
GEV,GE Vernova,898.530029296875,0.0,三線空頭,31.2,↓,空頭排列,55%,PE:25.8,EPS:34.86,營收:22%,0.8x,,迴避,🎯 一條件滿足 — 待確認,$869.6 ~ $887.1,$847.8
TSM,台積電ADR,414.0,-0.32,偏空,39.9,↓,MA20下方,75%,PE:30.7,EPS:13.50,營收:36%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$403.1 ~ $411.2,$393.0
3017.TW,奇鋐,3410.0,-0.44,三線多頭,68.1,↑,多頭排列,98%,PE:45.9,EPS:74.34,營收:66%,0.5x,,強勢★★★,— 目前無買入信號,"$2,563.1 ~ $2,614.6","$2,531.2"
NVDA,NVIDIA,217.44000244140625,-1.51,偏多,44.6,↓,MA20下方,74%,PE:27.5,EPS:7.92,營收:106%,0.6x,,稍強★★,🎯 一條件滿足 — 待確認,$206.2 ~ $210.4,$201.0
AMD,AMD,459.6099853515625,-2.36,三線空頭,42.6,↓,MA20下方,71%,PE:117.5,EPS:3.91,營收:50%,0.4x,,迴避,🎯 一條件滿足 — 待確認,$448.3 ~ $457.3,$437.5
3293.TWO,鈊象電子,711.0,-2.6,多空分歧,30.6,↓,MA20下方,42%,PE:16.6,EPS:42.80,營收:15%,1.9x,,偏弱,🎯 一條件滿足 — 待確認,$677.0 ~ $690.6,$675.1
MU,美光,933.4400024414062,-2.64,三線多頭,53.1,↑,MA20上方,72%,PE:21.1,EPS:44.20,營收:346%,0.7x,,強勢★★★,🎯 一條件滿足 — 待確認,$822.9 ~ $839.4,$802.2
LRCX,科林研發,290.20001220703125,-3.74,三線空頭,41.8,↓,空頭排列,57%,PE:50.4,EPS:5.76,營收:30%,0.7x,,迴避,🎯 一條件滿足 — 待確認,$285.2 ~ $290.9,$278.0
00631L.TW,元大台灣50正2,,,偏多,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,1.6x,,稍強★★,— 目前無買入信號,$33.1 ~ $33.8,$32.3
00910.TW,第一金太空衛星,,,三線空頭,,↓,MA20下方,nan%,PE:23.1,EPS:--,營收:--,0.2x,,迴避,— 目前無買入信號,$56.3 ~ $57.4,$54.9
2308.TW,台達電,1865.0,1.36,多空分歧,58.6,↑,MA20上方,63%,PE:59.5,EPS:31.33,營收:48%,0.6x,,中性★,— 目前無買入信號,"$1,616.9 ~ $1,649.4","$1,576.2"
