標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:20.6,EPS:--,營收:--,0.5x,外資買超,中性★,— 目前無買入信號,$45.3 ~ $46.2,$44.1
0056.TW,元大高股息,,,偏多,,↓,MA20下方,nan%,PE:20.9,EPS:--,營收:--,1.6x,外資賣超,中性★,— 目前無買入信號,$48.2 ~ $49.2,$47.0
00878.TW,國泰永續高股息,,,偏多,,↓,MA20下方,nan%,PE:23.0,EPS:--,營收:--,0.6x,外資賣超,中性★,— 目前無買入信號,$30.9 ~ $31.5,$30.1
00713.TW,元大高息低波,,,三線多頭,,↓,MA20下方,nan%,PE:18.5,EPS:--,營收:--,0.5x,外資賣超,中性★,— 目前無買入信號,$56.7 ~ $57.9,$55.3
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:15.6,EPS:--,營收:--,0.6x,外資買超,中性★,— 目前無買入信號,$28.6 ~ $29.2,$27.9
NVDA,NVIDIA,196.92999267578125,0.71,多空分歧,33.5,↓,MA20下方,49%,PE:30.2,EPS:6.53,營收:85%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$188.8 ~ $192.6,$184.1
2530.TW,華建,19.600000381469727,-0.25,偏空,46.0,↑,MA20上方,14%,PE:9.8,EPS:1.99,營收:16%,0.4x,外資買超,偏弱,🎯 一條件滿足 — 待確認,$18.3 ~ $18.6,$17.8
2330.TW,台積電,2440.0,-0.81,偏多,53.5,↓,MA20上方,94%,PE:33.1,EPS:73.69,營收:35%,0.8x,外資買超,稍強★★,— 目前無買入信號,"$2,198.9 ~ $2,243.1","$2,143.7"
6111.TWO,6111擎亞,42.650001525878906,-1.84,多空分歧,38.7,↓,空頭排列,19%,PE:--,EPS:-4.63,營收:128%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$41.6 ~ $42.5,$40.6
2317.TW,鴻海,237.0,-2.07,多空分歧,24.6,↓,空頭排列,55%,PE:17.7,EPS:13.39,營收:29%,0.7x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$229.7 ~ $234.3,$228.9
3293.TWO,鈊象電子,734.0,-3.02,多空分歧,49.5,↑,MA20下方,56%,PE:20.3,EPS:37.88,營收:17%,1.2x,,中性★,🎯 一條件滿足 — 待確認,$698.5 ~ $712.5,$688.9
TSM,台積電ADR,432.57000732421875,-4.25,多空分歧,48.1,↓,MA20下方,82%,PE:37.5,EPS:11.52,營收:35%,1.1x,,中性★,🎯 一條件滿足 — 待確認,$402.5 ~ $410.6,$392.4
MU,美光,938.3800048828125,-4.71,多空分歧,41.9,↓,MA20下方,73%,PE:21.2,EPS:44.22,營收:346%,1.5x,,偏弱,🎯 一條件滿足 — 待確認,$849.9 ~ $867.0,$828.6
GEV,GE Vernova,1077.0799560546875,-6.51,多空分歧,57.7,↑,MA20上方,83%,PE:31.5,EPS:34.22,營收:16%,1.4x,,偏弱,— 目前無買入信號,$851.3 ~ $868.4,$829.9
AMD,AMD,516.1099853515625,-6.51,多空分歧,45.3,↓,MA20下方,85%,PE:173.2,EPS:2.98,營收:38%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$435.0 ~ $443.8,$424.1
LRCX,科林研發,326.1300048828125,-6.87,多空分歧,40.0,↓,MA20下方,68%,PE:61.7,EPS:5.29,營收:24%,1.4x,,偏弱,🎯 一條件滿足 — 待確認,$304.3 ~ $310.4,$296.6
3017.TW,奇鋐,2450.0,-8.24,偏多,53.2,↑,MA20下方,75%,PE:40.8,EPS:60.03,營收:110%,0.7x,外資賣超,稍強★★,🎯 一條件滿足 — 待確認,"$2,176.8 ~ $2,220.6","$2,153.4"
00631L.TW,元大台灣50正2,,,偏多,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,2.5x,外資賣超,中性★,— 目前無買入信號,$31.7 ~ $32.3,$30.9
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:29.9,EPS:--,營收:--,0.6x,外資買超,中性★,— 目前無買入信號,$57.0 ~ $58.2,$55.6
2308.TW,台達電,1890.0,-5.26,多空分歧,31.7,↓,MA20下方,68%,PE:82.0,EPS:23.06,營收:34%,0.6x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,"$1,779.8 ~ $1,815.6","$1,736.3"
