標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:19.4,EPS:37.89,營收:17%,1.4x,,偏弱,— 目前無買入信號,$678.6 ~ $692.2,$661.5
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.3,EPS:--,營收:--,0.3x,外資買超,中性★,— 目前無買入信號,$42.8 ~ $43.7,$41.7
0056.TW,元大高股息,,,多空分歧,,↓,MA20下方,nan%,PE:18.3,EPS:--,營收:--,2.4x,外資賣超,偏弱,— 目前無買入信號,$47.5 ~ $48.5,$46.3
6111.TWO,6111擎亞,,,三線空頭,,↓,MA20下方,nan%,PE:--,EPS:-4.63,營收:128%,0.9x,,迴避,— 目前無買入信號,$37.8 ~ $38.6,$36.9
00878.TW,國泰永續高股息,,,多空分歧,,↓,MA20下方,nan%,PE:17.4,EPS:--,營收:--,1.5x,外資買超,中性★,— 目前無買入信號,$30.9 ~ $31.6,$30.2
3017.TW,奇鋐,,,多空分歧,,↑,MA20下方,nan%,PE:34.9,EPS:60.03,營收:110%,1.1x,外資賣超,中性★,— 目前無買入信號,"$2,004.9 ~ $2,045.2","$1,954.5"
00713.TW,元大高息低波,,,多空分歧,,↓,MA20下方,nan%,PE:18.1,EPS:--,營收:--,0.9x,外資買超,中性★,— 目前無買入信號,$59.3 ~ $60.5,$57.8
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:14.3,EPS:--,營收:--,1.2x,外資買超,中性★,— 目前無買入信號,$28.3 ~ $28.8,$27.6
NVDA,NVIDIA,192.02499389648438,-2.28,多空分歧,40.7,↓,MA20下方,39%,PE:29.5,EPS:6.52,營收:85%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$189.7 ~ $193.5,$185.0
2330.TW,台積電,,,多空分歧,,↓,MA20下方,nan%,PE:29.9,EPS:73.64,營收:36%,2.0x,外資賣超,偏弱,— 目前無買入信號,"$2,258.7 ~ $2,304.0","$2,201.9"
TSM,台積電ADR,379.29998779296875,-3.32,多空分歧,23.8,↓,空頭排列,61%,PE:33.3,EPS:11.38,營收:36%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$372.1 ~ $379.6,$362.7
AMD,AMD,437.32501220703125,-3.8,多空分歧,29.9,↓,空頭排列,66%,PE:145.8,EPS:3.00,營收:38%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
GEV,GE Vernova,907.0750122070312,-3.85,多空分歧,30.3,↓,空頭排列,57%,PE:26.0,EPS:34.91,營收:22%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$893.2 ~ $911.1,$870.7
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:17.0,EPS:13.95,營收:29%,1.2x,外資賣超,偏弱,— 目前無買入信號,$228.8 ~ $233.4,$223.1
2530.TW,華建,,,多空分歧,,↑,MA20下方,nan%,PE:10.7,EPS:1.93,營收:16%,2.7x,外資買超,中性★,— 目前無買入信號,$18.5 ~ $18.9,$18.0
MU,美光,770.7800903320312,-6.06,多空分歧,32.1,↓,空頭排列,58%,PE:17.4,EPS:44.23,營收:346%,1.0x,,中性★,🎯 一條件滿足 — 待確認,$754.9 ~ $770.1,$735.9
LRCX,科林研發,256.3900146484375,-12.08,多空分歧,28.8,↓,空頭排列,48%,PE:48.6,EPS:5.28,營收:24%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$250.5 ~ $255.6,$244.2
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,4.8x,外資賣超,偏弱,— 目前無買入信號,$30.4 ~ $31.0,$29.6
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:21.4,EPS:--,營收:--,0.6x,外資買超,中性★,— 目前無買入信號,$53.0 ~ $54.0,$51.7
2308.TW,台達電,,,多空分歧,,↓,MA20下方,nan%,PE:55.3,EPS:27.02,營收:34%,1.8x,外資賣超,偏弱,— 目前無買入信號,"$1,572.1 ~ $1,603.7","$1,532.6"
