標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:20.9,EPS:--,營收:--,0.2x,外資買超,中性★,— 目前無買入信號,$42.3 ~ $43.1,$41.2
0056.TW,元大高股息,,,多空分歧,,↑,MA20下方,nan%,PE:21.5,EPS:--,營收:--,0.4x,外資賣超,偏弱,— 目前無買入信號,$51.2 ~ $52.3,$50.0
00878.TW,國泰永續高股息,,,偏多,,↑,MA20下方,nan%,PE:19.3,EPS:--,營收:--,0.7x,外資賣超,中性★,— 目前無買入信號,$31.8 ~ $32.4,$31.0
00713.TW,元大高息低波,,,偏多,,↑,MA20下方,nan%,PE:19.3,EPS:--,營收:--,0.3x,外資賣超,中性★,— 目前無買入信號,$59.9 ~ $61.2,$58.4
00919.TW,群益台灣精選高息,,,偏多,,↑,MA20下方,nan%,PE:16.4,EPS:--,營收:--,2.0x,外資賣超,中性★,— 目前無買入信號,$29.9 ~ $30.5,$29.1
AMD,AMD,505.0350036621094,2.36,多空分歧,57.8,↑,MA20上方,82%,PE:129.5,EPS:3.90,營收:50%,0.3x,,中性★,— 目前無買入信號,$438.3 ~ $447.1,$427.3
GEV,GE Vernova,879.510009765625,0.54,三線空頭,42.7,↓,空頭排列,53%,PE:25.2,EPS:34.90,營收:22%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$863.9 ~ $881.3,$842.2
NVDA,NVIDIA,211.92999267578125,0.46,多空分歧,49.4,↓,MA20下方,67%,PE:26.8,EPS:7.91,營收:106%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$204.9 ~ $209.0,$200.8
2330.TW,台積電,2378.0,0.21,多空分歧,45.0,↓,MA20下方,88%,PE:27.9,EPS:85.44,營收:36%,0.4x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,"$2,316.5 ~ $2,363.1","$2,258.3"
MU,美光,925.6099853515625,0.17,多空分歧,48.8,↓,MA20下方,70%,PE:20.9,EPS:44.26,營收:346%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$883.2 ~ $900.9,$861.0
3293.TWO,鈊象電子,696.0,-0.43,多空分歧,46.6,↓,空頭排列,34%,PE:16.3,EPS:42.78,營收:15%,0.4x,,偏弱,🎯 一條件滿足 — 待確認,$675.9 ~ $689.5,$666.4
2317.TW,鴻海,246.5,-0.8,多空分歧,50.0,↓,MA20下方,52%,PE:16.3,EPS:15.11,營收:41%,0.2x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$236.8 ~ $241.6,$230.9
TSM,台積電ADR,414.55999755859375,-0.83,多空分歧,48.3,↓,MA20下方,71%,PE:30.7,EPS:13.50,營收:36%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$401.8 ~ $409.8,$393.0
6111.TWO,6111擎亞,33.29999923706055,-0.89,三線空頭,33.3,↓,空頭排列,0%,PE:--,EPS:-4.21,營收:174%,0.3x,,迴避,🎯 一條件滿足 — 待確認,$33.0 ~ $33.7,$32.2
LRCX,科林研發,269.7099914550781,-1.38,三線空頭,31.4,↓,空頭排列,48%,PE:46.7,EPS:5.77,營收:30%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$264.0 ~ $269.4,$257.4
2530.TW,華建,20.149999618530273,-2.18,三線多頭,58.6,↑,多頭排列,22%,PE:32.0,EPS:0.63,營收:-99%,0.8x,外資賣超,中性★,— 目前無買入信號,$18.1 ~ $18.5,$17.8
3017.TW,奇鋐,3115.0,-5.89,多空分歧,48.6,↓,MA20下方,82%,PE:42.0,EPS:74.14,營收:66%,0.6x,外資買超,中性★,🎯 一條件滿足 — 待確認,"$2,726.3 ~ $2,781.1","$2,657.8"
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,0.6x,外資賣超,偏弱,— 目前無買入信號,$33.2 ~ $33.8,$32.3
00910.TW,第一金太空衛星,,,三線空頭,,↓,MA20下方,nan%,PE:22.5,EPS:--,營收:--,0.2x,外資買超,迴避,— 目前無買入信號,$55.0 ~ $56.1,$53.6
2308.TW,台達電,1670.0,3.09,三線空頭,43.8,↓,空頭排列,49%,PE:53.1,EPS:31.43,營收:48%,1.2x,外資買超,偏弱,🎯 一條件滿足 — 待確認,"$1,552.2 ~ $1,583.4","$1,513.2"
