標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
2308.TW,台達電,1735.0,5.47,三線多頭,65.9,↑,多頭排列,99%,PE:75.2,EPS:23.08,營收:42%,1.0x,,強勢★★★,— 目前無買入信號,"$1,275.5 ~ $1,301.1","$1,299.8"
00631L.TW,元大台灣50正2,23.700000762939453,3.9,多空分歧,1.2,↓,MA20下方,1%,PE:--,EPS:--,營收:--,14.8x,,中性★,🎯 一條件滿足 — 待確認,$-262.7 ~ $-268.0,$18.5
AMD,AMD,245.0399932861328,3.55,多空分歧,73.7,↑,多頭排列,88%,PE:93.5,EPS:2.62,營收:34%,0.8x,,中性★,— 目前無買入信號,$180.2 ~ $183.9,$186.5
NVDA,NVIDIA,188.6300048828125,2.57,多空分歧,68.2,↑,MA20上方,80%,PE:38.5,EPS:4.90,營收:73%,0.9x,,中性★,— 目前無買入信號,$163.4 ~ $166.7,$159.3
GEV,GE Vernova,991.3200073242188,2.41,三線多頭,69.7,↑,多頭排列,99%,PE:56.2,EPS:17.65,營收:4%,0.7x,,稍強★★,— 目前無買入信號,$785.1 ~ $800.9,$778.2
2330.TW,台積電,2000.0,2.3,三線多頭,65.3,↑,多頭排列,98%,PE:30.2,EPS:66.20,營收:20%,0.9x,,稍強★★,— 目前無買入信號,"$1,730.2 ~ $1,765.0","$1,707.2"
LRCX,科林研發,263.6600036621094,1.89,三線多頭,64.7,↑,多頭排列,98%,PE:54.0,EPS:4.88,營收:22%,0.8x,,稍強★★,— 目前無買入信號,$194.2 ~ $198.1,$192.6
TSM,台積電ADR,370.6000061035156,1.4,三線多頭,68.7,↑,多頭排列,92%,PE:35.5,EPS:10.45,營收:20%,1.0x,,稍強★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
3017.TW,奇鋐,2265.0,1.34,三線多頭,60.5,↑,多頭排列,97%,PE:47.0,EPS:48.24,營收:128%,0.4x,,強勢★★★,— 目前無買入信號,"$1,752.3 ~ $1,787.5","$1,760.5"
6111.TWO,6111擎亞,44.04999923706055,0.92,多空分歧,50.0,↑,MA20上方,17%,PE:--,EPS:-4.63,營收:98%,1.0x,,中性★,🎯 一條件滿足 — 待確認,$39.7 ~ $40.5,$38.7
00909.TW,國泰智能電動車ETF,39.9900016784668,0.88,多空分歧,50.6,↑,MA20上方,59%,PE:17.8,EPS:--,營收:--,0.7x,,中性★,🎯 一條件滿足 — 待確認,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,39.40999984741211,0.84,偏多,54.5,↑,MA20上方,93%,PE:15.7,EPS:--,營收:--,0.9x,,稍強★★,🎯 一條件滿足 — 待確認,$36.9 ~ $37.6,$35.9
3293.TWO,鈊象電子,769.0,0.65,偏多,56.6,↑,MA20上方,47%,PE:20.3,EPS:37.83,營收:12%,1.1x,,稍強★★,— 目前無買入信號,$704.4 ~ $718.5,$691.6
00878.TW,國泰永續高股息,23.020000457763672,0.52,偏多,58.7,↑,多頭排列,88%,PE:16.9,EPS:--,營收:--,1.2x,,稍強★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
00919.TW,群益台灣精選高息,22.93000030517578,0.31,偏多,49.0,↑,MA20上方,85%,PE:12.0,EPS:--,營收:--,0.6x,,稍強★★,🎯 一條件滿足 — 待確認,$21.9 ~ $22.3,$21.3
2317.TW,鴻海,200.5,0.25,多空分歧,45.9,↑,MA20下方,58%,PE:15.0,EPS:13.39,營收:22%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$184.3 ~ $188.0,$181.9
00713.TW,元大高息低波,52.5,0.19,三線多頭,57.8,↑,多頭排列,89%,PE:16.4,EPS:--,營收:--,1.0x,,稍強★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
MU,美光,420.5899963378906,-0.22,多空分歧,49.5,↑,MA20上方,88%,PE:19.8,EPS:21.20,營收:196%,1.3x,,中性★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
00910.TW,第一金太空衛星,65.69999694824219,-0.53,三線多頭,65.9,↑,多頭排列,96%,PE:36.6,EPS:--,營收:--,1.6x,,稍強★★,— 目前無買入信號,$51.2 ~ $52.2,$52.9
2530.TW,華建,23.25,-1.27,三線空頭,27.5,↓,空頭排列,2%,PE:11.7,EPS:1.99,營收:-91%,1.2x,,迴避,🎯 一條件滿足 — 待確認,$22.9 ~ $23.3,$22.3
