標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:20.5,EPS:--,營收:--,0.5x,外資賣超,偏弱,— 目前無買入信號,$41.4 ~ $42.2,$40.3
0056.TW,元大高股息,,,多空分歧,,↑,MA20下方,nan%,PE:20.5,EPS:--,營收:--,0.3x,外資賣超,偏弱,— 目前無買入信號,$45.6 ~ $46.5,$44.5
00878.TW,國泰永續高股息,32.43000030517578,0.15,偏多,64.4,↑,MA20上方,92%,PE:18.3,EPS:--,營收:--,0.3x,外資買超,稍強★★,— 目前無買入信號,$29.2 ~ $29.8,$28.5
6111.TWO,6111擎亞,36.20000076293945,0.14,偏空,32.3,↑,空頭排列,4%,PE:--,EPS:-4.26,營收:174%,0.3x,,偏弱,🎯 一條件滿足 — 待確認,$35.2 ~ $35.9,$34.3
00910.TW,第一金太空衛星,59.650001525878906,0.08,多空分歧,52.2,↓,MA20下方,46%,PE:24.1,EPS:--,營收:--,0.1x,外資買超,中性★,🎯 一條件滿足 — 待確認,$51.2 ~ $52.3,$50.0
00713.TW,元大高息低波,61.400001525878906,-0.24,偏多,62.0,↓,多頭排列,98%,PE:18.5,EPS:--,營收:--,0.6x,外資買超,稍強★★,🎯 一條件滿足 — 待確認,$59.0 ~ $60.2,$57.5
3017.TW,奇鋐,2855.0,-0.35,多空分歧,59.0,↓,MA20上方,81%,PE:38.6,EPS:73.94,營收:66%,0.4x,外資買超,中性★,— 目前無買入信號,"$1,998.0 ~ $2,038.2","$1,947.8"
00919.TW,群益台灣精選高息,30.649999618530273,-0.49,三線多頭,70.8,↑,多頭排列,97%,PE:15.3,EPS:--,營收:--,0.4x,外資賣超,稍強★★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
2317.TW,鴻海,243.5,-0.81,多空分歧,44.7,↓,MA20下方,50%,PE:17.5,EPS:13.94,營收:41%,0.3x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$225.4 ~ $229.9,$219.7
2308.TW,台達電,1735.0,-0.86,多空分歧,60.7,↑,MA20上方,56%,PE:55.3,EPS:31.40,營收:48%,0.3x,外資賣超,中性★,— 目前無買入信號,"$1,417.9 ~ $1,446.4","$1,382.2"
LRCX,科林研發,310.1700134277344,-1.22,多空分歧,46.8,↑,MA20上方,63%,PE:53.9,EPS:5.75,營收:30%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$249.2 ~ $254.3,$243.0
2330.TW,台積電,2375.0,-1.45,多空分歧,57.1,↑,MA20上方,89%,PE:27.8,EPS:85.55,營收:36%,0.3x,外資賣超,中性★,🎯 一條件滿足 — 待確認,"$2,169.1 ~ $2,212.7","$2,114.6"
3293.TWO,鈊象電子,721.0,-1.5,多空分歧,35.4,↓,空頭排列,48%,PE:16.8,EPS:42.82,營收:15%,1.5x,,偏弱,🎯 一條件滿足 — 待確認,$706.2 ~ $720.4,$693.5
GEV,GE Vernova,942.0999755859375,-1.54,多空分歧,34.9,↓,MA20下方,62%,PE:27.0,EPS:34.93,營收:22%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$893.2 ~ $911.1,$870.7
00631L.TW,元大台灣50正2,34.11000061035156,-2.1,多空分歧,60.3,↑,MA20上方,75%,PE:--,EPS:--,營收:--,0.6x,外資賣超,偏弱,— 目前無買入信號,$27.2 ~ $27.8,$26.5
TSM,台積電ADR,410.1199951171875,-2.11,多空分歧,44.7,↓,MA20下方,73%,PE:30.6,EPS:13.41,營收:36%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$370.9 ~ $378.3,$361.5
2530.TW,華建,19.450000762939453,-2.26,多空分歧,52.6,↑,MA20下方,13%,PE:30.9,EPS:0.63,營收:-99%,0.5x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$18.6 ~ $18.9,$18.4
NVDA,NVIDIA,208.47999572753906,-2.91,多空分歧,46.0,↓,MA20下方,62%,PE:31.9,EPS:6.53,營收:85%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$189.1 ~ $192.9,$184.3
AMD,AMD,456.7449951171875,-3.49,多空分歧,32.8,↓,MA20下方,71%,PE:116.2,EPS:3.93,營收:50%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
MU,美光,910.4299926757812,-5.83,多空分歧,52.5,↑,MA20上方,70%,PE:20.6,EPS:44.28,營收:346%,0.8x,,中性★,— 目前無買入信號,$734.2 ~ $748.9,$715.7
