標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3017.TW,奇鋐,2440.0,7.73,多空分歧,37.7,↑,MA20上方,74%,PE:40.7,EPS:60.02,營收:110%,1.2x,,中性★,🎯 一條件滿足 — 待確認,"$1,966.9 ~ $2,006.4","$1,954.5"
2530.TW,華建,19.950000762939453,3.37,多空分歧,57.7,↑,多頭排列,16%,PE:10.3,EPS:1.93,營收:16%,1.2x,,中性★,— 目前無買入信號,$18.3 ~ $18.6,$17.8
2317.TW,鴻海,257.5,2.39,多空分歧,67.7,↑,多頭排列,68%,PE:19.2,EPS:13.40,營收:29%,0.9x,,中性★,— 目前無買入信號,$228.1 ~ $232.7,$223.1
NVDA,NVIDIA,212.05999755859375,2.3,偏多,62.7,↑,MA20上方,67%,PE:32.5,EPS:6.53,營收:85%,0.8x,,稍強★★,— 目前無買入信號,$188.5 ~ $192.3,$184.1
AMD,AMD,552.3300170898438,1.45,三線多頭,52.0,↓,MA20上方,93%,PE:185.3,EPS:2.98,營收:38%,0.6x,,稍強★★,🎯 一條件滿足 — 待確認,$457.9 ~ $467.1,$446.4
00631L.TW,元大台灣50正2,35.06999969482422,0.78,多空分歧,35.1,↓,MA20下方,78%,PE:--,EPS:--,營收:--,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$31.5 ~ $32.2,$30.7
00909.TW,國泰智能電動車ETF,47.439998626708984,0.47,多空分歧,56.0,↑,MA20上方,76%,PE:21.1,EPS:--,營收:--,0.1x,,中性★,🎯 一條件滿足 — 待確認,$42.8 ~ $43.7,$41.7
2330.TW,台積電,2405.0,0.21,多空分歧,46.2,↓,MA20下方,91%,PE:32.6,EPS:73.68,營收:36%,0.8x,,中性★,🎯 一條件滿足 — 待確認,"$2,278.6 ~ $2,324.3","$2,221.3"
00919.TW,群益台灣精選高息,29.5,0.14,多空分歧,49.6,↓,MA20上方,88%,PE:15.5,EPS:--,營收:--,0.3x,,偏弱,🎯 一條件滿足 — 待確認,$28.3 ~ $28.8,$27.6
00878.TW,國泰永續高股息,32.72999954223633,0.03,多空分歧,44.1,↓,MA20下方,88%,PE:22.8,EPS:--,營收:--,0.3x,,偏弱,🎯 一條件滿足 — 待確認,$30.9 ~ $31.6,$30.2
2308.TW,台達電,1880.0,0.0,多空分歧,35.3,↑,MA20下方,67%,PE:69.4,EPS:27.07,營收:34%,0.5x,,中性★,🎯 一條件滿足 — 待確認,"$1,656.7 ~ $1,690.0","$1,615.0"
00713.TW,元大高息低波,60.54999923706055,-0.33,多空分歧,50.6,↓,MA20上方,93%,PE:18.4,EPS:--,營收:--,0.2x,,偏弱,🎯 一條件滿足 — 待確認,$59.3 ~ $60.5,$57.8
0056.TW,元大高股息,50.650001525878906,-0.59,多空分歧,46.0,↓,MA20下方,88%,PE:20.3,EPS:--,營收:--,0.5x,,偏弱,🎯 一條件滿足 — 待確認,$47.5 ~ $48.5,$46.3
3293.TWO,鈊象電子,713.0,-0.7,多空分歧,33.2,↓,MA20下方,44%,PE:18.8,EPS:37.84,營收:17%,0.4x,,偏弱,🎯 一條件滿足 — 待確認,$677.8 ~ $691.4,$661.5
TSM,台積電ADR,421.2099914550781,-0.8,多空分歧,40.4,↓,MA20下方,78%,PE:37.0,EPS:11.37,營收:36%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$384.1 ~ $391.8,$374.4
LRCX,科林研發,319.2900085449219,-0.84,多空分歧,30.9,↓,MA20下方,66%,PE:60.2,EPS:5.30,營收:24%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$280.5 ~ $286.1,$289.7
MU,美光,959.47998046875,-1.17,多空分歧,43.2,↓,MA20下方,74%,PE:21.7,EPS:44.23,營收:346%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$786.0 ~ $801.8,$779.9
00910.TW,第一金太空衛星,56.04999923706055,-1.67,多空分歧,26.5,↓,MA20下方,41%,PE:26.7,EPS:--,營收:--,0.2x,,偏弱,🎯 一條件滿足 — 待確認,$51.8 ~ $52.8,$51.7
6111.TWO,6111擎亞,39.79999923706055,-2.93,偏空,30.7,↓,空頭排列,4%,PE:--,EPS:-4.63,營收:128%,0.3x,,偏弱,🎯 一條件滿足 — 待確認,$39.0 ~ $39.7,$38.0
GEV,GE Vernova,985.030029296875,-8.69,多空分歧,31.4,↓,空頭排列,68%,PE:28.2,EPS:34.87,營收:16%,1.7x,,偏弱,🎯 一條件滿足 — 待確認,$977.1 ~ $996.7,$952.5
