標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,偏多,,↑,MA20下方,nan%,PE:19.2,EPS:39.67,營收:17%,1.3x,,稍強★★,— 目前無買入信號,$678.6 ~ $692.2,$661.5
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:19.7,EPS:--,營收:--,0.1x,外資買超,中性★,— 目前無買入信號,$41.4 ~ $42.2,$40.3
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:20.7,EPS:--,營收:--,0.8x,外資賣超,稍強★★,— 目前無買入信號,$45.6 ~ $46.5,$44.5
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.26,營收:128%,0.2x,,中性★,— 目前無買入信號,$35.6 ~ $36.3,$34.7
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:19.0,EPS:--,營收:--,0.7x,外資買超,強勢★★★,— 目前無買入信號,$30.1 ~ $30.8,$29.4
3017.TW,奇鋐,,,偏多,,↑,MA20下方,nan%,PE:53.4,EPS:59.95,營收:110%,1.8x,外資買超,強勢★★★,— 目前無買入信號,"$2,004.9 ~ $2,045.2","$1,954.5"
00713.TW,元大高息低波,,,偏多,,↓,MA20下方,nan%,PE:18.4,EPS:--,營收:--,0.4x,外資賣超,中性★,— 目前無買入信號,$59.0 ~ $60.2,$57.5
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:15.2,EPS:--,營收:--,0.5x,外資買超,強勢★★★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
GEV,GE Vernova,1056.7049560546875,1.62,多空分歧,56.4,↑,多頭排列,79%,PE:30.3,EPS:34.84,營收:22%,0.3x,,中性★,— 目前無買入信號,$893.2 ~ $911.1,$870.7
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:28.5,EPS:85.49,營收:36%,0.7x,外資買超,強勢★★★,— 目前無買入信號,"$2,169.1 ~ $2,212.7","$2,114.6"
AMD,AMD,494.1499938964844,2.32,多空分歧,45.2,↓,MA20上方,79%,PE:126.4,EPS:3.91,營收:50%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
TSM,台積電ADR,434.3800048828125,1.22,三線多頭,65.8,↑,多頭排列,83%,PE:32.8,EPS:13.26,營收:36%,0.4x,,強勢★★★,— 目前無買入信號,$370.9 ~ $378.3,$361.5
NVDA,NVIDIA,225.50999450683594,0.63,三線多頭,64.0,↑,多頭排列,85%,PE:34.6,EPS:6.52,營收:85%,0.3x,,強勢★★★,— 目前無買入信號,$187.3 ~ $191.1,$184.3
2317.TW,鴻海,,,三線多頭,,↑,MA20下方,nan%,PE:18.8,EPS:13.93,營收:29%,1.4x,外資賣超,稍強★★,— 目前無買入信號,$225.4 ~ $229.9,$219.7
2530.TW,華建,,,偏空,,↓,MA20下方,nan%,PE:10.1,EPS:1.93,營收:16%,0.3x,外資賣超,迴避,— 目前無買入信號,$18.9 ~ $19.2,$18.4
MU,美光,972.5,6.72,多空分歧,54.4,↑,MA20上方,75%,PE:21.0,EPS:46.38,營收:346%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$734.2 ~ $748.9,$715.7
LRCX,科林研發,344.6400146484375,5.68,多空分歧,60.5,↑,多頭排列,73%,PE:59.7,EPS:5.77,營收:30%,0.4x,,中性★,— 目前無買入信號,$249.2 ~ $254.3,$243.0
00631L.TW,元大台灣50正2,,,三線多頭,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,1.2x,外資買超,強勢★★★,— 目前無買入信號,$27.2 ~ $27.8,$26.5
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:26.1,EPS:--,營收:--,0.4x,外資賣超,偏弱,— 目前無買入信號,$51.2 ~ $52.3,$50.0
2308.TW,台達電,,,多空分歧,,↑,MA20下方,nan%,PE:69.7,EPS:27.03,營收:48%,1.1x,外資買超,稍強★★,— 目前無買入信號,"$1,417.9 ~ $1,446.4","$1,382.2"
