標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,三線多頭,,↑,MA20下方,nan%,PE:20.4,EPS:37.82,營收:12%,1.3x,,稍強★★,— 目前無買入信號,$696.5 ~ $710.5,$679.0
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:17.6,EPS:--,營收:--,1.5x,外資買超,中性★,— 目前無買入信號,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,,,多空分歧,,↓,MA20下方,nan%,PE:15.5,EPS:--,營收:--,1.5x,外資買超,中性★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,0.8x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
00878.TW,國泰永續高股息,,,多空分歧,,↓,MA20下方,nan%,PE:16.9,EPS:--,營收:--,1.6x,外資買超,中性★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
3017.TW,奇鋐,,,多空分歧,,↓,MA20下方,nan%,PE:46.2,EPS:48.31,營收:128%,0.5x,外資買超,中性★,— 目前無買入信號,"$1,656.7 ~ $1,690.0","$1,615.0"
00713.TW,元大高息低波,,,三線多頭,,↓,MA20下方,nan%,PE:16.4,EPS:--,營收:--,1.1x,外資買超,稍強★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00919.TW,群益台灣精選高息,,,偏多,,↓,MA20下方,nan%,PE:12.0,EPS:--,營收:--,1.0x,外資買超,稍強★★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
2330.TW,台積電,,,偏多,,↓,MA20下方,nan%,PE:29.4,EPS:66.22,營收:20%,1.6x,外資買超,稍強★★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
2317.TW,鴻海,,,偏空,,↓,MA20下方,nan%,PE:15.0,EPS:13.40,營收:22%,1.1x,外資買超,偏弱,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:12.0,EPS:1.99,營收:-91%,1.1x,外資賣超,迴避,— 目前無買入信號,$23.1 ~ $23.6,$22.6
LRCX,科林研發,244.75999450683594,9.1,三線多頭,58.6,↑,MA20上方,94%,PE:50.3,EPS:4.87,營收:22%,0.5x,,稍強★★,🎯 一條件滿足 — 待確認,$197.6 ~ $201.6,$192.6
MU,美光,405.9800109863281,7.52,多空分歧,38.0,↑,MA20上方,84%,PE:19.2,EPS:21.18,營收:196%,1.2x,,中性★,🎯 一條件滿足 — 待確認,$309.9 ~ $316.2,$302.1
TSM,台積電ADR,365.8699951171875,5.95,三線多頭,61.4,↑,MA20上方,91%,PE:35.3,EPS:10.36,營收:20%,0.9x,,稍強★★,🎯 一條件滿足 — 待確認,$312.2 ~ $318.5,$304.4
AMD,AMD,231.67999267578125,4.58,多空分歧,68.2,↑,多頭排列,81%,PE:88.8,EPS:2.61,營收:34%,0.5x,,中性★,— 目前無買入信號,$184.7 ~ $188.4,$186.5
GEV,GE Vernova,937.6099853515625,2.95,三線多頭,61.4,↑,多頭排列,96%,PE:52.3,EPS:17.94,營收:4%,0.5x,,稍強★★,— 目前無買入信號,$793.5 ~ $809.4,$778.2
NVDA,NVIDIA,181.56500244140625,1.95,多空分歧,51.3,↑,MA20上方,74%,PE:37.1,EPS:4.90,營收:73%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$163.4 ~ $166.7,$159.3
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,20.9x,外資買超,中性★,— 目前無買入信號,$19.0 ~ $19.4,$18.5
00910.TW,第一金太空衛星,,,三線多頭,,↑,MA20下方,nan%,PE:37.5,EPS:--,營收:--,2.5x,外資買超,強勢★★★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,,,三線多頭,,↓,MA20下方,nan%,PE:72.3,EPS:23.03,營收:42%,1.1x,外資買超,強勢★★★,— 目前無買入信號,"$1,268.6 ~ $1,294.1","$1,236.8"
