標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,偏多,,↑,MA20下方,nan%,PE:20.1,EPS:37.84,營收:12%,1.5x,,稍強★★,— 目前無買入信號,$727.3 ~ $742.0,$709.1
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.1,EPS:--,營收:--,2.2x,外資買超,中性★,— 目前無買入信號,$32.9 ~ $33.5,$32.1
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:16.3,EPS:--,營收:--,3.5x,外資買超,強勢★★★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,2.3x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:17.2,EPS:--,營收:--,2.2x,外資買超,強勢★★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:55.6,EPS:48.24,營收:128%,1.0x,外資賣超,稍強★★,— 目前無買入信號,"$1,935.3 ~ $1,974.2","$1,886.6"
00713.TW,元大高息低波,,,偏多,,↑,MA20下方,nan%,PE:16.3,EPS:--,營收:--,2.1x,外資賣超,中性★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:12.4,EPS:--,營收:--,2.0x,外資賣超,稍強★★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
GEV,GE Vernova,1154.4200439453125,2.38,三線多頭,91.3,↑,多頭排列,97%,PE:33.8,EPS:34.17,營收:16%,0.7x,,稍強★★,— 目前無買入信號,$783.7 ~ $799.4,$782.8
2330.TW,台積電,,,偏多,,↑,MA20下方,nan%,PE:28.3,EPS:73.60,營收:35%,1.6x,外資買超,強勢★★★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
AMD,AMD,300.1400146484375,-1.09,三線多頭,93.0,↑,多頭排列,95%,PE:115.0,EPS:2.61,營收:34%,0.6x,,稍強★★,— 目前無買入信號,$173.8 ~ $177.3,$187.1
NVDA,NVIDIA,197.52000427246094,-2.46,多空分歧,78.4,↑,MA20上方,87%,PE:40.3,EPS:4.90,營收:73%,0.4x,,中性★,— 目前無買入信號,$160.5 ~ $163.7,$159.3
TSM,台積電ADR,376.5799865722656,-2.8,三線多頭,68.1,↑,多頭排列,95%,PE:32.2,EPS:11.70,營收:35%,0.7x,,強勢★★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:16.8,EPS:13.39,營收:22%,2.9x,外資買超,中性★,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:10.9,EPS:1.99,營收:-91%,2.4x,外資買超,迴避,— 目前無買入信號,$21.5 ~ $22.0,$21.0
MU,美光,473.6549987792969,-2.84,三線多頭,80.9,↑,多頭排列,95%,PE:22.3,EPS:21.21,營收:196%,1.0x,,稍強★★,— 目前無買入信號,$309.8 ~ $316.0,$302.1
LRCX,科林研發,255.1199951171875,-3.93,多空分歧,68.5,↑,MA20上方,91%,PE:52.5,EPS:4.86,營收:22%,0.7x,,中性★,— 目前無買入信號,$193.3 ~ $197.2,$192.6
00631L.TW,元大台灣50正2,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,56.3x,外資賣超,偏弱,— 目前無買入信號,$19.1 ~ $19.5,$18.7
00910.TW,第一金太空衛星,,,三線多頭,,↑,MA20下方,nan%,PE:33.3,EPS:--,營收:--,3.2x,外資買超,強勢★★★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,,,三線多頭,,↑,MA20下方,nan%,PE:85.5,EPS:23.17,營收:42%,1.5x,外資賣超,稍強★★,— 目前無買入信號,"$1,358.2 ~ $1,385.5","$1,324.0"
