標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
GEV,GE Vernova,1057.6500244140625,2.19,三線多頭,60.4,↑,MA20上方,82%,PE:30.9,EPS:34.27,營收:16%,1.0x,,稍強★★,— 目前無買入信號,$845.9 ~ $862.9,$829.9
TSM,台積電ADR,440.8299865722656,1.02,三線多頭,51.3,↑,MA20上方,86%,PE:38.0,EPS:11.59,營收:35%,0.8x,,強勢★★★,🎯 一條件滿足 — 待確認,$400.4 ~ $408.5,$392.4
LRCX,科林研發,374.79998779296875,0.93,三線多頭,56.6,↑,MA20上方,89%,PE:71.0,EPS:5.28,營收:24%,1.1x,,稍強★★,— 目前無買入信號,$285.7 ~ $291.4,$293.5
2317.TW,鴻海,257.5,0.59,多空分歧,28.2,↓,空頭排列,65%,PE:19.2,EPS:13.39,營收:29%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$241.4 ~ $246.3,$244.0
00713.TW,元大高息低波,60.849998474121094,0.58,偏多,59.6,↑,多頭排列,98%,PE:18.5,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$54.4 ~ $55.5,$53.1
3293.TWO,鈊象電子,760.0,0.4,多空分歧,38.2,↓,MA20下方,50%,PE:20.1,EPS:37.85,營收:17%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$734.6 ~ $749.4,$717.8
00878.TW,國泰永續高股息,33.75,0.27,偏多,58.2,↓,MA20上方,94%,PE:23.5,EPS:--,營收:--,0.5x,,中性★,— 目前無買入信號,$29.7 ~ $30.3,$28.9
00631L.TW,元大台灣50正2,38.15999984741211,0.21,多空分歧,49.6,↑,MA20上方,89%,PE:--,EPS:--,營收:--,1.8x,,中性★,— 目前無買入信號,$31.7 ~ $32.3,$30.9
00919.TW,群益台灣精選高息,30.260000228881836,0.17,多空分歧,57.0,↓,MA20上方,94%,PE:15.9,EPS:--,營收:--,0.7x,,偏弱,— 目前無買入信號,$27.3 ~ $27.8,$26.6
0056.TW,元大高股息,53.20000076293945,0.09,三線多頭,52.3,↓,MA20上方,93%,PE:21.3,EPS:--,營收:--,0.5x,,稍強★★,🎯 一條件滿足 — 待確認,$47.4 ~ $48.4,$46.2
2330.TW,台積電,2390.0,0.0,偏多,51.0,↑,MA20上方,90%,PE:32.5,EPS:73.61,營收:35%,1.1x,,稍強★★,🎯 一條件滿足 — 待確認,"$2,198.9 ~ $2,243.1","$2,143.7"
AMD,AMD,519.739990234375,-0.02,三線多頭,46.7,↓,MA20上方,90%,PE:172.7,EPS:3.01,營收:38%,0.6x,,稍強★★,— 目前無買入信號,$435.0 ~ $443.8,$424.1
MU,美光,1048.510009765625,-0.31,三線多頭,48.5,↓,MA20上方,85%,PE:23.7,EPS:44.25,營收:196%,1.9x,,稍強★★,— 目前無買入信號,$837.2 ~ $854.0,$828.7
6111.TWO,6111擎亞,43.650001525878906,-0.34,多空分歧,51.4,↓,MA20下方,26%,PE:--,EPS:-4.63,營收:128%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$41.1 ~ $41.9,$40.1
NVDA,NVIDIA,199.0,-0.52,多空分歧,38.4,↓,空頭排列,57%,PE:30.5,EPS:6.53,營收:85%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$194.8 ~ $198.7,$190.7
3017.TW,奇鋐,2505.0,-0.99,多空分歧,35.0,↓,MA20下方,78%,PE:41.8,EPS:59.96,營收:110%,0.6x,,中性★,🎯 一條件滿足 — 待確認,"$2,208.0 ~ $2,252.4","$2,192.2"
2308.TW,台達電,1980.0,-1.0,多空分歧,26.0,↓,空頭排列,73%,PE:86.1,EPS:23.00,營收:34%,1.1x,,中性★,🎯 一條件滿足 — 待確認,"$1,947.4 ~ $1,986.5","$1,901.2"
2530.TW,華建,18.75,-1.32,偏空,46.7,↓,MA20下方,8%,PE:9.4,EPS:1.99,營收:16%,0.8x,,迴避,🎯 一條件滿足 — 待確認,$17.6 ~ $18.0,$17.2
00909.TW,國泰智能電動車ETF,49.869998931884766,-1.44,多空分歧,49.4,↓,MA20下方,90%,PE:22.2,EPS:--,營收:--,0.2x,,偏弱,🎯 一條件滿足 — 待確認,$45.7 ~ $46.6,$44.5
00910.TW,第一金太空衛星,59.95000076293945,-4.39,多空分歧,28.8,↓,空頭排列,51%,PE:28.6,EPS:--,營收:--,2.2x,,偏弱,🎯 一條件滿足 — 待確認,$55.7 ~ $56.8,$58.1
