標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↑,MA20下方,nan%,PE:20.3,EPS:37.87,營收:17%,1.3x,,中性★,— 目前無買入信號,$741.3 ~ $756.2,$722.6
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:20.6,EPS:--,營收:--,0.5x,外資買超,中性★,— 目前無買入信號,$45.3 ~ $46.2,$44.1
0056.TW,元大高股息,,,偏多,,↓,MA20下方,nan%,PE:20.9,EPS:--,營收:--,1.6x,外資賣超,中性★,— 目前無買入信號,$48.2 ~ $49.2,$47.0
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:128%,0.4x,,中性★,— 目前無買入信號,$41.6 ~ $42.5,$40.6
00878.TW,國泰永續高股息,,,偏多,,↓,MA20下方,nan%,PE:23.0,EPS:--,營收:--,0.6x,外資賣超,中性★,— 目前無買入信號,$30.9 ~ $31.5,$30.1
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:40.8,EPS:60.07,營收:110%,0.7x,外資賣超,稍強★★,— 目前無買入信號,"$2,208.9 ~ $2,253.3","$2,153.4"
00713.TW,元大高息低波,,,三線多頭,,↓,MA20下方,nan%,PE:18.5,EPS:--,營收:--,0.5x,外資賣超,中性★,— 目前無買入信號,$56.7 ~ $57.9,$55.3
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:15.6,EPS:--,營收:--,0.6x,外資買超,中性★,— 目前無買入信號,$28.6 ~ $29.2,$27.9
NVDA,NVIDIA,197.6300048828125,1.06,多空分歧,34.4,↓,MA20下方,51%,PE:30.3,EPS:6.53,營收:85%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$188.9 ~ $192.6,$184.1
2330.TW,台積電,,,偏多,,↑,MA20下方,nan%,PE:33.2,EPS:73.55,營收:35%,0.9x,外資買超,強勢★★★,— 目前無買入信號,"$2,198.9 ~ $2,243.1","$2,143.7"
TSM,台積電ADR,434.44000244140625,-3.84,多空分歧,48.5,↓,MA20下方,83%,PE:37.7,EPS:11.52,營收:35%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$402.5 ~ $410.6,$392.4
AMD,AMD,523.280029296875,-5.21,多空分歧,46.3,↓,MA20上方,86%,PE:175.6,EPS:2.98,營收:38%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$435.0 ~ $443.8,$424.1
GEV,GE Vernova,1073.800048828125,-6.79,多空分歧,57.4,↑,MA20上方,82%,PE:31.4,EPS:34.22,營收:16%,1.0x,,中性★,— 目前無買入信號,$851.3 ~ $868.4,$829.9
2317.TW,鴻海,,,多空分歧,,↓,MA20下方,nan%,PE:17.7,EPS:13.41,營收:29%,0.8x,外資賣超,偏弱,— 目前無買入信號,$234.8 ~ $239.5,$228.9
2530.TW,華建,,,偏空,,↑,MA20下方,nan%,PE:9.8,EPS:1.99,營收:16%,0.4x,外資買超,偏弱,— 目前無買入信號,$18.3 ~ $18.6,$17.8
MU,美光,931.9450073242188,-5.36,多空分歧,41.6,↓,MA20下方,72%,PE:21.1,EPS:44.22,營收:346%,1.1x,,中性★,🎯 一條件滿足 — 待確認,$849.9 ~ $867.0,$828.6
LRCX,科林研發,325.55999755859375,-7.04,多空分歧,39.9,↓,MA20下方,68%,PE:61.5,EPS:5.29,營收:24%,0.8x,,偏弱,🎯 一條件滿足 — 待確認,$304.3 ~ $310.4,$296.6
00631L.TW,元大台灣50正2,,,偏多,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,2.5x,外資賣超,中性★,— 目前無買入信號,$31.7 ~ $32.3,$30.9
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:29.9,EPS:--,營收:--,0.6x,外資買超,中性★,— 目前無買入信號,$57.0 ~ $58.2,$55.6
2308.TW,台達電,,,多空分歧,,↓,MA20下方,nan%,PE:81.7,EPS:23.14,營收:34%,0.7x,外資賣超,偏弱,— 目前無買入信號,"$1,781.0 ~ $1,816.8","$1,736.3"
