標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3017.TW,奇鋐,2950.0,3.33,多空分歧,58.0,↓,MA20上方,85%,PE:39.7,EPS:74.23,營收:66%,0.5x,,中性★,— 目前無買入信號,"$1,998.0 ~ $2,038.2","$1,947.8"
00631L.TW,元大台灣50正2,34.68000030517578,1.67,三線多頭,53.3,↑,MA20上方,77%,PE:--,EPS:--,營收:--,0.8x,,稍強★★,— 目前無買入信號,$27.2 ~ $27.8,$26.5
00919.TW,群益台灣精選高息,31.06999969482422,1.37,三線多頭,70.7,↑,多頭排列,100%,PE:15.6,EPS:--,營收:--,0.8x,,稍強★★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
2330.TW,台積電,2400.0,1.05,三線多頭,49.2,↑,MA20上方,90%,PE:28.1,EPS:85.50,營收:36%,0.4x,,強勢★★★,— 目前無買入信號,"$2,169.1 ~ $2,212.7","$2,114.6"
00878.TW,國泰永續高股息,32.63999938964844,0.65,三線多頭,59.4,↑,MA20上方,94%,PE:18.4,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$29.2 ~ $29.8,$28.5
00713.TW,元大高息低波,61.650001525878906,0.41,偏多,61.2,↑,多頭排列,99%,PE:18.5,EPS:--,營收:--,0.8x,,稍強★★,— 目前無買入信號,$59.0 ~ $60.2,$57.5
0056.TW,元大高股息,52.54999923706055,0.29,偏多,66.7,↑,MA20上方,94%,PE:20.6,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$45.6 ~ $46.5,$44.5
00909.TW,國泰智能電動車ETF,46.36000061035156,0.19,偏多,53.8,↑,MA20上方,71%,PE:20.6,EPS:--,營收:--,0.7x,,稍強★★,— 目前無買入信號,$41.4 ~ $42.2,$40.3
6111.TWO,6111擎亞,36.150001525878906,-0.14,偏空,36.4,↑,MA20下方,4%,PE:--,EPS:-4.21,營收:174%,0.2x,,偏弱,🎯 一條件滿足 — 待確認,$35.2 ~ $35.9,$34.3
2317.TW,鴻海,243.0,-0.21,多空分歧,35.5,↓,空頭排列,50%,PE:16.1,EPS:15.12,營收:41%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$225.4 ~ $229.9,$219.7
2530.TW,華建,19.350000381469727,-0.51,多空分歧,46.5,↓,空頭排列,12%,PE:30.7,EPS:0.63,營收:-99%,0.5x,,偏弱,🎯 一條件滿足 — 待確認,$18.5 ~ $18.9,$18.4
LRCX,科林研發,310.1700134277344,-1.22,多空分歧,46.8,↑,MA20上方,63%,PE:54.6,EPS:5.68,營收:30%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$249.2 ~ $254.3,$243.0
3293.TWO,鈊象電子,711.0,-1.39,多空分歧,32.4,↓,空頭排列,42%,PE:16.6,EPS:42.83,營收:15%,3.0x,,偏弱,🎯 一條件滿足 — 待確認,$698.5 ~ $712.5,$680.9
00910.TW,第一金太空衛星,58.79999923706055,-1.42,多空分歧,39.7,↓,MA20下方,45%,PE:23.7,EPS:--,營收:--,0.3x,,偏弱,🎯 一條件滿足 — 待確認,$51.2 ~ $52.3,$50.0
2308.TW,台達電,1710.0,-1.44,多空分歧,55.7,↑,MA20下方,55%,PE:54.5,EPS:31.40,營收:48%,0.9x,,中性★,🎯 一條件滿足 — 待確認,"$1,417.9 ~ $1,446.4","$1,382.2"
GEV,GE Vernova,942.0999755859375,-1.54,多空分歧,34.9,↓,MA20下方,62%,PE:27.4,EPS:34.39,營收:22%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$893.2 ~ $911.1,$870.7
TSM,台積電ADR,410.1199951171875,-2.11,多空分歧,44.7,↓,MA20下方,73%,PE:31.3,EPS:13.12,營收:36%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$370.9 ~ $378.3,$361.5
NVDA,NVIDIA,208.47999572753906,-2.91,多空分歧,46.0,↓,MA20下方,62%,PE:32.9,EPS:6.34,營收:85%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$189.1 ~ $192.9,$184.3
AMD,AMD,456.75,-3.49,多空分歧,32.8,↓,MA20下方,71%,PE:120.5,EPS:3.79,營收:50%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
MU,美光,910.4299926757812,-5.83,多空分歧,52.5,↑,MA20上方,70%,PE:21.8,EPS:41.70,營收:346%,0.8x,,中性★,— 目前無買入信號,$734.2 ~ $748.9,$715.7
