標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,785.0,1.29,三線多頭,46.7,↓,MA20上方,55%,PE:20.7,EPS:37.84,營收:12%,1.0x,,稍強★★,— 目前無買入信號,$719.4 ~ $733.8,$701.3
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:18.7,EPS:--,營收:--,1.5x,外資買超,中性★,— 目前無買入信號,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:16.6,EPS:--,營收:--,1.4x,外資賣超,稍強★★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:17.1,EPS:--,營收:--,2.3x,外資買超,強勢★★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
3017.TW,奇鋐,2490.0,3.75,三線多頭,63.7,↑,多頭排列,99%,PE:51.5,EPS:48.31,營收:128%,0.5x,外資買超,強勢★★★,— 目前無買入信號,"$1,868.6 ~ $1,906.1","$1,857.5"
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:16.5,EPS:--,營收:--,1.9x,外資買超,強勢★★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00631L.TW,元大台灣50正2,25.989999771118164,1.56,多空分歧,77.1,↑,MA20下方,1%,PE:--,EPS:--,營收:--,9.8x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$-154.6 ~ $-157.7,$18.5
00919.TW,群益台灣精選高息,23.670000076293945,1.02,三線多頭,68.7,↑,多頭排列,96%,PE:12.5,EPS:--,營收:--,1.7x,外資買超,強勢★★★,— 目前無買入信號,$21.8 ~ $22.3,$21.3
2317.TW,鴻海,207.5,0.73,多空分歧,58.2,↑,多頭排列,58%,PE:15.5,EPS:13.40,營收:22%,0.7x,外資買超,中性★,— 目前無買入信號,$186.6 ~ $190.3,$181.9
NVDA,NVIDIA,202.05999755859375,0.19,偏多,98.6,↑,多頭排列,91%,PE:41.2,EPS:4.90,營收:73%,0.6x,,稍強★★,— 目前無買入信號,$159.2 ~ $162.4,$159.3
2330.TW,台積電,2025.0,-0.25,偏多,68.5,↑,MA20上方,94%,PE:27.5,EPS:73.51,營收:35%,0.8x,外資賣超,稍強★★,— 目前無買入信號,"$1,684.7 ~ $1,718.6","$1,707.2"
6111.TWO,6111擎亞,47.79999923706055,-0.62,多空分歧,76.4,↑,多頭排列,33%,PE:--,EPS:-4.63,營收:98%,1.9x,,偏弱,— 目前無買入信號,$39.7 ~ $40.5,$38.7
TSM,台積電ADR,366.239990234375,-1.15,多空分歧,75.1,↑,MA20上方,91%,PE:31.5,EPS:11.63,營收:35%,0.9x,,中性★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
AMD,AMD,274.95001220703125,-1.24,三線多頭,96.0,↑,多頭排列,94%,PE:104.9,EPS:2.62,營收:34%,0.7x,,稍強★★,— 目前無買入信號,$174.9 ~ $178.4,$187.1
GEV,GE Vernova,990.1799926757812,-1.25,偏多,88.2,↑,多頭排列,97%,PE:56.1,EPS:17.65,營收:4%,0.5x,,中性★,— 目前無買入信號,$803.0 ~ $819.1,$782.8
2530.TW,華建,22.299999237060547,-1.33,三線空頭,11.4,↓,空頭排列,1%,PE:11.2,EPS:1.99,營收:-91%,1.4x,外資買超,迴避,🎯 一條件滿足 — 待確認,$21.8 ~ $22.2,$21.5
MU,美光,448.4200134277344,-1.46,三線多頭,87.6,↑,MA20上方,94%,PE:21.1,EPS:21.21,營收:196%,1.1x,,稍強★★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
LRCX,科林研發,263.1600036621094,-1.66,多空分歧,80.9,↑,MA20上方,95%,PE:54.0,EPS:4.87,營收:22%,0.5x,,偏弱,— 目前無買入信號,$191.6 ~ $195.4,$192.6
00910.TW,第一金太空衛星,,,三線多頭,,↑,MA20下方,nan%,PE:34.0,EPS:--,營收:--,2.0x,外資賣超,稍強★★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,1900.0,3.26,三線多頭,74.7,↑,多頭排列,95%,PE:82.6,EPS:22.99,營收:42%,0.8x,外資買超,強勢★★★,— 目前無買入信號,"$1,264.3 ~ $1,289.7","$1,324.0"
