標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00631L.TW,元大台灣50正2,22.93000030517578,11.04,多空分歧,4.2,↓,MA20下方,1%,PE:--,EPS:--,營收:--,20.9x,,中性★,🎯 一條件滿足 — 待確認,$-236.7 ~ $-241.5,$18.5
2308.TW,台達電,1665.0,9.9,三線多頭,64.0,↑,MA20上方,100%,PE:72.3,EPS:23.03,營收:42%,1.1x,,強勢★★★,— 目前無買入信號,"$1,268.6 ~ $1,294.1","$1,236.8"
3017.TW,奇鋐,2230.0,9.85,三線多頭,61.8,↓,MA20上方,96%,PE:46.2,EPS:48.31,營收:128%,0.5x,,稍強★★,— 目前無買入信號,"$1,656.7 ~ $1,690.0","$1,615.0"
00910.TW,第一金太空衛星,67.4000015258789,6.98,三線多頭,69.6,↑,多頭排列,100%,PE:37.5,EPS:--,營收:--,2.5x,,強勢★★★,— 目前無買入信號,$51.7 ~ $52.7,$52.9
00909.TW,國泰智能電動車ETF,39.68000030517578,5.81,多空分歧,46.4,↓,MA20上方,60%,PE:17.6,EPS:--,營收:--,1.5x,,中性★,— 目前無買入信號,$35.1 ~ $35.8,$34.2
2317.TW,鴻海,201.5,4.95,多空分歧,41.2,↑,MA20下方,59%,PE:15.0,EPS:13.40,營收:22%,1.1x,,中性★,🎯 一條件滿足 — 待確認,$183.7 ~ $187.4,$181.9
2330.TW,台積電,1950.0,4.84,偏多,57.5,↑,MA20上方,95%,PE:29.4,EPS:66.22,營收:20%,1.6x,,稍強★★,🎯 一條件滿足 — 待確認,"$1,746.9 ~ $1,782.0","$1,707.2"
00878.TW,國泰永續高股息,22.920000076293945,2.78,偏多,54.1,↑,MA20上方,88%,PE:16.9,EPS:--,營收:--,1.6x,,強勢★★★,🎯🎯 兩條件滿足 — 觀察買入點,$21.7 ~ $22.1,$21.1
0056.TW,元大高股息,39.02000045776367,2.5,多空分歧,49.1,↓,MA20上方,91%,PE:15.5,EPS:--,營收:--,1.5x,,中性★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
6111.TWO,6111擎亞,44.0,2.21,多空分歧,50.6,↑,MA20上方,17%,PE:--,EPS:-4.63,營收:98%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$39.7 ~ $40.5,$38.7
00919.TW,群益台灣精選高息,23.0,1.68,偏多,46.3,↓,MA20上方,88%,PE:12.0,EPS:--,營收:--,1.0x,,中性★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
LRCX,科林研發,224.35000610351562,1.68,三線多頭,48.9,↑,MA20上方,84%,PE:46.1,EPS:4.87,營收:22%,0.6x,,稍強★★,— 目前無買入信號,$197.6 ~ $201.6,$192.6
GEV,GE Vernova,910.75,1.49,三線多頭,60.0,↑,多頭排列,94%,PE:50.8,EPS:17.94,營收:4%,0.5x,,稍強★★,— 目前無買入信號,$794.4 ~ $810.4,$778.2
TSM,台積電ADR,345.32000732421875,1.04,三線多頭,49.7,↑,MA20上方,83%,PE:33.3,EPS:10.36,營收:20%,0.5x,,稍強★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
00713.TW,元大高息低波,52.29999923706055,0.97,三線多頭,53.0,↑,MA20上方,90%,PE:16.4,EPS:--,營收:--,1.1x,,稍強★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
AMD,AMD,221.52999877929688,0.61,多空分歧,65.5,↑,多頭排列,76%,PE:84.9,EPS:2.61,營收:34%,0.5x,,中性★,— 目前無買入信號,$186.9 ~ $190.7,$186.5
NVDA,NVIDIA,178.10000610351562,0.26,多空分歧,45.5,↑,MA20上方,71%,PE:36.3,EPS:4.90,營收:73%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$163.4 ~ $166.7,$159.3
MU,美光,377.5799865722656,-0.05,多空分歧,29.3,↓,MA20下方,77%,PE:17.8,EPS:21.19,營收:196%,1.3x,,偏弱,🎯 一條件滿足 — 待確認,$309.9 ~ $316.2,$302.1
3293.TWO,鈊象電子,772.0,-0.39,三線多頭,60.8,↑,多頭排列,55%,PE:20.4,EPS:37.82,營收:12%,1.3x,,稍強★★,— 目前無買入信號,$693.5 ~ $707.5,$679.0
2530.TW,華建,23.950000762939453,-0.42,三線空頭,27.9,↓,空頭排列,7%,PE:12.0,EPS:1.99,營收:-91%,1.1x,,迴避,🎯 一條件滿足 — 待確認,$23.1 ~ $23.6,$22.6
