標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,721.0,-0.41,多空分歧,32.6,↓,空頭排列,24%,PE:19.0,EPS:37.85,營收:17%,1.0x,,偏弱,🎯 一條件滿足 — 待確認,$701.2 ~ $715.3,$695.5
00909.TW,國泰智能電動車ETF,,,三線多頭,,↑,MA20下方,nan%,PE:21.9,EPS:--,營收:--,0.9x,外資買超,強勢★★★,— 目前無買入信號,$41.1 ~ $41.9,$40.0
0056.TW,元大高股息,,,多空分歧,,↑,MA20下方,nan%,PE:17.8,EPS:--,營收:--,1.1x,外資賣超,偏弱,— 目前無買入信號,$39.6 ~ $40.4,$38.6
6111.TWO,6111擎亞,48.75,1.77,多空分歧,55.4,↑,多頭排列,47%,PE:--,EPS:-4.63,營收:98%,2.7x,,稍強★★,🎯 一條件滿足 — 待確認,$43.3 ~ $44.2,$42.2
00878.TW,國泰永續高股息,,,偏多,,↑,MA20下方,nan%,PE:19.4,EPS:--,營收:--,2.1x,外資賣超,中性★,— 目前無買入信號,$23.7 ~ $24.2,$23.1
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:16.9,EPS:--,營收:--,1.7x,外資賣超,稍強★★,— 目前無買入信號,$52.4 ~ $53.5,$51.1
00919.TW,群益台灣精選高息,,,偏多,,↑,MA20下方,nan%,PE:13.6,EPS:--,營收:--,1.4x,外資買超,稍強★★,— 目前無買入信號,$23.2 ~ $23.6,$22.6
2317.TW,鴻海,248.5,1.64,多空分歧,69.9,↑,MA20上方,86%,PE:18.6,EPS:13.39,營收:22%,2.2x,外資買超,稍強★★,— 目前無買入信號,$199.4 ~ $203.4,$197.4
2330.TW,台積電,2265.0,-0.22,偏多,56.5,↓,MA20上方,94%,PE:30.8,EPS:73.61,營收:35%,0.9x,外資賣超,中性★,— 目前無買入信號,"$1,991.7 ~ $2,031.8","$1,964.2"
2530.TW,華建,21.0,-0.24,三線空頭,38.7,↑,MA20下方,8%,PE:10.6,EPS:1.99,營收:-91%,1.1x,外資賣超,迴避,🎯 一條件滿足 — 待確認,$19.9 ~ $20.3,$19.4
TSM,台積電ADR,404.3500061035156,-3.2,三線多頭,49.7,↓,MA20上方,93%,PE:34.7,EPS:11.65,營收:35%,0.9x,,稍強★★,— 目前無買入信號,$362.4 ~ $369.7,$353.3
GEV,GE Vernova,1049.22998046875,-3.79,偏多,39.7,↓,空頭排列,83%,PE:30.6,EPS:34.24,營收:16%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$979.2 ~ $998.9,$954.6
3017.TW,奇鋐,2455.0,-3.91,三線多頭,27.9,↓,空頭排列,77%,PE:51.0,EPS:48.12,營收:128%,0.9x,外資賣超,稍強★★,🎯 一條件滿足 — 待確認,"$2,271.0 ~ $2,316.6","$2,279.5"
NVDA,NVIDIA,225.32000732421875,-4.42,三線多頭,56.2,↑,MA20上方,90%,PE:46.0,EPS:4.90,營收:73%,1.0x,,強勢★★★,— 目前無買入信號,$187.2 ~ $191.0,$188.9
LRCX,科林研發,284.7200012207031,-4.82,偏多,61.2,↑,MA20上方,92%,PE:53.8,EPS:5.29,營收:24%,0.9x,,稍強★★,— 目前無買入信號,$236.8 ~ $241.6,$234.4
AMD,AMD,424.1000061035156,-5.69,多空分歧,67.6,↑,MA20上方,88%,PE:140.9,EPS:3.01,營收:38%,0.6x,,中性★,— 目前無買入信號,$247.7 ~ $252.6,$263.8
MU,美光,724.6599731445312,-6.62,偏多,70.1,↑,MA20上方,87%,PE:34.2,EPS:21.19,營收:196%,1.6x,,稍強★★,— 目前無買入信號,$353.3 ~ $360.4,$422.8
00631L.TW,元大台灣50正2,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,2.0x,外資買超,中性★,— 目前無買入信號,$25.4 ~ $25.9,$24.7
00910.TW,第一金太空衛星,,,偏多,,↑,MA20下方,nan%,PE:35.5,EPS:--,營收:--,1.4x,外資買超,稍強★★,— 目前無買入信號,$63.9 ~ $65.2,$62.3
2308.TW,台達電,2075.0,-3.71,多空分歧,50.0,↓,MA20下方,85%,PE:90.1,EPS:23.03,營收:34%,0.9x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,"$1,820.8 ~ $1,857.4","$1,775.1"
