標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:21.6,EPS:--,營收:--,0.2x,外資買超,中性★,— 目前無買入信號,$42.3 ~ $43.1,$41.2
0056.TW,元大高股息,,,偏多,,↑,MA20下方,nan%,PE:21.8,EPS:--,營收:--,0.3x,外資賣超,中性★,— 目前無買入信號,$51.2 ~ $52.3,$50.0
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:19.2,EPS:--,營收:--,0.6x,外資賣超,稍強★★,— 目前無買入信號,$31.8 ~ $32.4,$31.0
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:19.1,EPS:--,營收:--,0.8x,外資賣超,稍強★★,— 目前無買入信號,$59.9 ~ $61.1,$58.4
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:16.4,EPS:--,營收:--,1.0x,外資賣超,稍強★★,— 目前無買入信號,$29.9 ~ $30.5,$29.1
AMD,AMD,505.79998779296875,5.91,多空分歧,57.1,↑,MA20上方,82%,PE:129.0,EPS:3.92,營收:50%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$438.3 ~ $447.1,$427.3
LRCX,科林研發,320.82000732421875,4.28,多空分歧,46.7,↑,MA20上方,65%,PE:55.8,EPS:5.75,營收:30%,0.4x,,中性★,— 目前無買入信號,$276.6 ~ $282.2,$269.7
GEV,GE Vernova,972.4400024414062,3.24,多空分歧,43.1,↑,MA20上方,66%,PE:27.9,EPS:34.85,營收:22%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$858.3 ~ $875.5,$847.8
TSM,台積電ADR,438.7300109863281,2.29,多空分歧,67.5,↑,MA20上方,83%,PE:32.6,EPS:13.47,營收:36%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$403.1 ~ $411.2,$393.0
2530.TW,華建,19.850000381469727,0.51,多空分歧,57.9,↑,多頭排列,16%,PE:31.5,EPS:0.63,營收:-99%,0.9x,外資買超,中性★,— 目前無買入信號,$18.7 ~ $19.0,$18.2
2330.TW,台積電,2470.0,0.41,三線多頭,67.6,↑,多頭排列,95%,PE:28.9,EPS:85.61,營收:36%,0.8x,外資買超,強勢★★★,— 目前無買入信號,"$2,323.3 ~ $2,370.0","$2,264.9"
3293.TWO,鈊象電子,708.0,-0.28,多空分歧,34.1,↓,MA20下方,41%,PE:16.5,EPS:42.81,營收:15%,0.5x,,偏弱,🎯 一條件滿足 — 待確認,$676.3 ~ $689.9,$675.1
MU,美光,1008.510009765625,-0.79,三線多頭,62.1,↑,多頭排列,78%,PE:22.8,EPS:44.22,營收:346%,0.6x,,強勢★★★,— 目前無買入信號,$840.4 ~ $857.3,$819.3
2317.TW,鴻海,251.5,-1.76,多空分歧,57.1,↑,MA20下方,57%,PE:16.7,EPS:15.10,營收:41%,0.6x,外資賣超,中性★,🎯 一條件滿足 — 待確認,$236.8 ~ $241.6,$230.9
NVDA,NVIDIA,225.41000366210938,-2.15,三線多頭,53.9,↑,多頭排列,85%,PE:28.5,EPS:7.90,營收:106%,0.5x,,強勢★★★,— 目前無買入信號,$206.2 ~ $210.4,$201.0
6111.TWO,6111擎亞,35.79999923706055,-3.76,偏空,50.8,↑,MA20下方,2%,PE:--,EPS:-4.21,營收:174%,0.5x,,偏弱,🎯 一條件滿足 — 待確認,$35.2 ~ $35.9,$34.3
3017.TW,奇鋐,3285.0,-3.95,三線多頭,56.4,↓,MA20上方,88%,PE:44.3,EPS:74.21,營收:66%,0.6x,外資買超,強勢★★★,— 目前無買入信號,"$2,725.1 ~ $2,779.8","$2,656.6"
00631L.TW,元大台灣50正2,,,三線多頭,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,0.8x,外資賣超,稍強★★,— 目前無買入信號,$33.2 ~ $33.8,$32.3
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:22.8,EPS:--,營收:--,0.2x,外資賣超,偏弱,— 目前無買入信號,$55.6 ~ $56.7,$54.2
2308.TW,台達電,1805.0,-2.43,多空分歧,53.8,↑,MA20上方,59%,PE:57.4,EPS:31.45,營收:48%,0.5x,外資賣超,中性★,🎯 一條件滿足 — 待確認,"$1,646.7 ~ $1,679.8","$1,605.3"
