標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,723.0,0.56,多空分歧,39.1,↓,MA20下方,49%,PE:19.1,EPS:37.82,營收:17%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$676.4 ~ $690.0,$661.5
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.8,EPS:--,營收:--,0.3x,外資賣超,偏弱,— 目前無買入信號,$42.8 ~ $43.7,$41.7
0056.TW,元大高股息,,,多空分歧,,↓,MA20下方,nan%,PE:18.8,EPS:--,營收:--,2.0x,外資賣超,偏弱,— 目前無買入信號,$47.5 ~ $48.5,$46.3
00878.TW,國泰永續高股息,,,多空分歧,,↓,MA20下方,nan%,PE:17.7,EPS:--,營收:--,1.1x,外資賣超,偏弱,— 目前無買入信號,$30.9 ~ $31.6,$30.2
00713.TW,元大高息低波,,,三線多頭,,↓,MA20下方,nan%,PE:18.2,EPS:--,營收:--,0.5x,外資買超,稍強★★,— 目前無買入信號,$59.3 ~ $60.5,$57.8
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:14.5,EPS:--,營收:--,1.0x,外資賣超,偏弱,— 目前無買入信號,$28.3 ~ $28.8,$27.6
NVDA,NVIDIA,197.00999450683594,0.25,多空分歧,44.2,↓,MA20下方,46%,PE:30.2,EPS:6.52,營收:85%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$190.2 ~ $194.0,$185.4
2530.TW,華建,19.899999618530273,-1.24,多空分歧,54.8,↑,多頭排列,16%,PE:10.4,EPS:1.91,營收:16%,0.7x,外資買超,中性★,— 目前無買入信號,$18.5 ~ $18.9,$18.0
TSM,台積電ADR,392.30999755859375,-1.7,多空分歧,27.0,↓,空頭排列,66%,PE:35.1,EPS:11.18,營收:36%,1.4x,,偏弱,🎯 一條件滿足 — 待確認,$379.4 ~ $387.0,$369.9
2330.TW,台積電,2280.0,-2.98,多空分歧,34.2,↓,空頭排列,82%,PE:31.0,EPS:73.64,營收:36%,1.1x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,"$2,258.7 ~ $2,304.0","$2,201.9"
6111.TWO,6111擎亞,38.20000076293945,-4.26,三線空頭,34.3,↓,空頭排列,1%,PE:--,EPS:-4.43,營收:128%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$37.8 ~ $38.6,$36.9
GEV,GE Vernova,943.3800048828125,-5.34,多空分歧,33.8,↓,空頭排列,62%,PE:27.0,EPS:34.88,營收:22%,1.3x,,偏弱,🎯 一條件滿足 — 待確認,$909.3 ~ $927.5,$886.4
2317.TW,鴻海,238.0,-5.93,多空分歧,50.4,↑,MA20下方,52%,PE:17.1,EPS:13.94,營收:29%,0.8x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$226.8 ~ $231.3,$223.1
3017.TW,奇鋐,2240.0,-6.67,多空分歧,46.2,↑,MA20下方,64%,PE:37.3,EPS:60.03,營收:110%,0.5x,外資賣超,中性★,🎯 一條件滿足 — 待確認,"$1,970.4 ~ $2,010.0","$1,954.5"
LRCX,科林研發,269.6099853515625,-7.54,多空分歧,31.0,↓,空頭排列,51%,PE:51.1,EPS:5.28,營收:24%,1.4x,,偏弱,🎯 一條件滿足 — 待確認,$257.3 ~ $262.4,$250.8
AMD,AMD,454.6199951171875,-8.15,多空分歧,39.0,↓,空頭排列,70%,PE:150.5,EPS:3.02,營收:38%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$440.1 ~ $448.9,$429.0
MU,美光,820.530029296875,-8.85,多空分歧,39.5,↓,MA20下方,62%,PE:18.6,EPS:44.20,營收:346%,1.6x,,偏弱,🎯 一條件滿足 — 待確認,$785.1 ~ $800.9,$765.4
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,3.0x,外資賣超,偏弱,— 目前無買入信號,$31.5 ~ $32.2,$30.7
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:21.9,EPS:--,營收:--,0.4x,外資買超,中性★,— 目前無買入信號,$53.0 ~ $54.0,$51.7
2308.TW,台達電,1580.0,-9.97,多空分歧,30.3,↓,空頭排列,52%,PE:58.5,EPS:27.02,營收:34%,1.1x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,"$1,572.1 ~ $1,603.7","$1,532.6"
