標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
6111.TWO,6111擎亞,34.099998474121094,2.4,三線空頭,38.7,↓,空頭排列,5%,PE:--,EPS:-4.20,營收:174%,0.4x,,迴避,🎯 一條件滿足 — 待確認,$32.9 ~ $33.6,$32.1
3017.TW,奇鋐,3175.0,1.93,多空分歧,43.9,↓,MA20下方,84%,PE:42.0,EPS:75.57,營收:66%,0.5x,,中性★,🎯 一條件滿足 — 待確認,"$2,726.3 ~ $2,781.1","$2,657.8"
3293.TWO,鈊象電子,708.0,1.72,多空分歧,52.0,↓,MA20下方,41%,PE:16.5,EPS:42.83,營收:15%,0.6x,,中性★,🎯🎯 兩條件滿足 — 觀察買入點,$678.3 ~ $691.9,$666.4
00909.TW,國泰智能電動車ETF,46.959999084472656,0.58,多空分歧,47.5,↑,MA20上方,74%,PE:20.3,EPS:--,營收:--,0.2x,,中性★,🎯 一條件滿足 — 待確認,$42.3 ~ $43.1,$41.2
00878.TW,國泰永續高股息,34.20000076293945,-0.09,偏多,73.3,↑,多頭排列,98%,PE:19.4,EPS:--,營收:--,0.6x,,稍強★★,— 目前無買入信號,$31.7 ~ $32.3,$31.0
00713.TW,元大高息低波,64.25,-0.16,三線多頭,93.3,↑,多頭排列,99%,PE:19.4,EPS:--,營收:--,0.2x,,稍強★★,— 目前無買入信號,$59.9 ~ $61.2,$58.4
0056.TW,元大高股息,55.0,-0.72,多空分歧,68.0,↓,MA20上方,95%,PE:21.7,EPS:--,營收:--,0.4x,,偏弱,— 目前無買入信號,$51.2 ~ $52.3,$50.0
00919.TW,群益台灣精選高息,,,三線多頭,,↓,MA20下方,nan%,PE:16.0,EPS:--,營收:--,0.0x,,稍強★★,— 目前無買入信號,$28.9 ~ $29.5,$28.2
NVDA,NVIDIA,,,多空分歧,,↓,MA20下方,nan%,PE:26.8,EPS:7.98,營收:106%,0.6x,,中性★,— 目前無買入信號,$206.0 ~ $210.1,$200.8
GEV,GE Vernova,,,三線空頭,,↓,MA20下方,nan%,PE:26.5,EPS:34.87,營收:22%,1.3x,,迴避,— 目前無買入信號,$863.9 ~ $881.3,$842.2
AMD,AMD,,,多空分歧,,↑,MA20下方,nan%,PE:128.1,EPS:4.00,營收:50%,0.6x,,中性★,— 目前無買入信號,$438.3 ~ $447.1,$427.3
TSM,台積電ADR,,,多空分歧,,↓,MA20下方,nan%,PE:30.7,EPS:13.62,營收:36%,0.8x,,中性★,— 目前無買入信號,$403.1 ~ $411.2,$393.0
MU,美光,,,多空分歧,,↓,MA20下方,nan%,PE:21.0,EPS:44.20,營收:346%,0.5x,,中性★,— 目前無買入信號,$883.2 ~ $900.9,$861.0
LRCX,科林研發,,,三線空頭,,↓,MA20下方,nan%,PE:46.7,EPS:5.77,營收:30%,0.7x,,迴避,— 目前無買入信號,$264.0 ~ $269.4,$257.4
2308.TW,台達電,1710.0,2.4,三線空頭,45.5,↓,MA20下方,51%,PE:53.2,EPS:32.15,營收:48%,0.9x,,迴避,🎯 一條件滿足 — 待確認,"$1,552.2 ~ $1,583.4","$1,513.2"
2317.TW,鴻海,248.0,0.61,多空分歧,45.0,↓,MA20下方,54%,PE:16.4,EPS:15.10,營收:41%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$236.8 ~ $241.6,$230.9
00910.TW,第一金太空衛星,55.79999923706055,0.09,三線空頭,34.1,↓,空頭排列,38%,PE:22.7,EPS:--,營收:--,0.2x,,迴避,🎯 一條件滿足 — 待確認,$54.0 ~ $55.1,$53.6
2330.TW,台積電,2380.0,0.08,多空分歧,46.1,↓,MA20下方,88%,PE:27.9,EPS:85.20,營收:36%,0.6x,,中性★,🎯 一條件滿足 — 待確認,"$2,331.4 ~ $2,378.2","$2,272.8"
00631L.TW,元大台灣50正2,35.09000015258789,-0.88,多空分歧,46.8,↓,MA20下方,77%,PE:--,EPS:--,營收:--,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$33.2 ~ $33.8,$32.3
2530.TW,華建,19.799999237060547,-1.74,偏多,57.6,↑,MA20上方,19%,PE:31.4,EPS:0.63,營收:-99%,0.5x,,中性★,— 目前無買入信號,$18.2 ~ $18.6,$17.8
