標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
NVDA,NVIDIA,227.97999572753906,8.74,三線多頭,53.5,↓,MA20上方,89%,PE:32.2,EPS:7.09,營收:85%,1.8x,,強勢★★★,🎯 一條件滿足 — 待確認,$194.0 ~ $197.9,$189.1
2308.TW,台達電,1830.0,3.39,多空分歧,51.8,↑,MA20上方,61%,PE:58.4,EPS:31.33,營收:48%,1.1x,,中性★,— 目前無買入信號,"$1,512.4 ~ $1,542.8","$1,474.4"
6111.TWO,6111擎亞,37.04999923706055,2.35,多空分歧,44.7,↑,MA20上方,9%,PE:--,EPS:-4.21,營收:174%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$35.2 ~ $35.9,$34.3
TSM,台積電ADR,427.29998779296875,2.3,三線多頭,54.9,↑,MA20上方,80%,PE:31.1,EPS:13.72,營收:36%,1.0x,,強勢★★★,🎯 一條件滿足 — 待確認,$396.2 ~ $404.2,$386.3
LRCX,科林研發,318.5799865722656,1.82,三線多頭,53.3,↑,MA20上方,65%,PE:54.4,EPS:5.86,營收:30%,0.6x,,稍強★★,— 目前無買入信號,$275.5 ~ $281.0,$268.5
00631L.TW,元大台灣50正2,36.29999923706055,1.65,三線多頭,64.1,↑,多頭排列,82%,PE:--,EPS:--,營收:--,0.8x,,稍強★★,— 目前無買入信號,$31.3 ~ $32.0,$30.6
0056.TW,元大高股息,53.849998474121094,1.13,三線多頭,73.0,↑,多頭排列,97%,PE:21.1,EPS:--,營收:--,0.3x,,稍強★★,— 目前無買入信號,$48.5 ~ $49.4,$47.2
00919.TW,群益台灣精選高息,31.440000534057617,0.74,三線多頭,82.4,↑,多頭排列,100%,PE:15.7,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$28.9 ~ $29.5,$28.2
3017.TW,奇鋐,3360.0,0.6,三線多頭,70.4,↑,多頭排列,96%,PE:45.3,EPS:74.15,營收:66%,0.7x,,強勢★★★,— 目前無買入信號,"$2,373.9 ~ $2,421.6","$2,314.3"
00878.TW,國泰永續高股息,33.0,0.55,三線多頭,72.7,↑,多頭排列,96%,PE:18.6,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$30.9 ~ $31.5,$30.1
3293.TWO,鈊象電子,707.0,0.43,多空分歧,25.4,↓,空頭排列,40%,PE:16.5,EPS:42.80,營收:15%,1.5x,,中性★,🎯 一條件滿足 — 待確認,$683.6 ~ $697.3,$675.1
2330.TW,台積電,2420.0,0.41,三線多頭,56.7,↑,多頭排列,92%,PE:28.3,EPS:85.55,營收:36%,0.4x,,強勢★★★,— 目前無買入信號,"$2,298.4 ~ $2,344.6","$2,240.7"
2317.TW,鴻海,253.0,0.4,多空分歧,38.1,↓,MA20下方,58%,PE:16.7,EPS:15.12,營收:41%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$236.8 ~ $241.5,$230.9
00909.TW,國泰智能電動車ETF,47.81999969482422,0.27,三線多頭,68.9,↑,多頭排列,78%,PE:21.3,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$42.2 ~ $43.0,$41.2
GEV,GE Vernova,953.8300170898438,0.08,多空分歧,43.2,↓,MA20下方,64%,PE:27.3,EPS:34.91,營收:22%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$911.4 ~ $929.7,$894.3
00713.TW,元大高息低波,61.54999923706055,-0.16,多空分歧,55.3,↑,MA20上方,98%,PE:18.5,EPS:--,營收:--,0.2x,,中性★,🎯 一條件滿足 — 待確認,$59.9 ~ $61.1,$58.4
MU,美光,935.3900146484375,-0.32,多空分歧,57.7,↑,MA20上方,72%,PE:21.2,EPS:44.06,營收:346%,0.8x,,中性★,— 目前無買入信號,$766.2 ~ $781.7,$747.0
00910.TW,第一金太空衛星,58.349998474121094,-0.51,多空分歧,39.7,↓,空頭排列,43%,PE:23.5,EPS:--,營收:--,0.2x,,偏弱,🎯 一條件滿足 — 待確認,$54.0 ~ $55.1,$52.6
2530.TW,華建,19.25,-0.52,三線空頭,47.9,↓,MA20下方,11%,PE:30.6,EPS:0.63,營收:-99%,1.4x,,迴避,🎯 一條件滿足 — 待確認,$18.9 ~ $19.2,$18.4
AMD,AMD,476.6700134277344,-0.89,多空分歧,47.9,↑,MA20下方,75%,PE:121.9,EPS:3.91,營收:50%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$448.7 ~ $457.8,$437.5
