標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,52.0,10.24,偏多,67.3,↑,MA20上方,99%,PE:23.1,EPS:--,營收:--,0.0x,,稍強★★,— 目前無買入信號,$43.4 ~ $44.3,$42.8
00878.TW,國泰永續高股息,35.5,1.92,三線多頭,78.1,↑,多頭排列,100%,PE:20.0,EPS:--,營收:--,0.0x,,稍強★★,— 目前無買入信號,$32.1 ~ $32.8,$31.3
0056.TW,元大高股息,57.54999923706055,1.23,三線多頭,73.3,↑,多頭排列,99%,PE:22.5,EPS:--,營收:--,0.0x,,稍強★★,— 目前無買入信號,$51.4 ~ $52.5,$50.1
3017.TW,奇鋐,3450.0,1.02,三線多頭,54.8,↓,MA20上方,95%,PE:46.6,EPS:74.09,營收:66%,0.1x,,稍強★★,— 目前無買入信號,"$2,835.8 ~ $2,892.7","$2,764.5"
00713.TW,元大高息低波,63.79999923706055,,三線多頭,,↑,多頭排列,99%,PE:19.2,EPS:--,營收:--,0.0x,,稍強★★,— 目前無買入信號,$59.9 ~ $61.1,$58.4
00919.TW,群益台灣精選高息,32.38999938964844,0.37,三線多頭,70.4,↑,多頭排列,100%,PE:16.2,EPS:--,營收:--,0.0x,,稍強★★,— 目前無買入信號,$29.8 ~ $30.4,$29.0
6111.TWO,6111擎亞,36.04999923706055,-0.83,多空分歧,42.2,↑,MA20下方,14%,PE:--,EPS:-4.21,營收:174%,0.0x,,中性★,🎯 一條件滿足 — 待確認,$32.9 ~ $33.6,$32.1
NVDA,NVIDIA,,,偏多,,↓,MA20下方,nan%,PE:28.7,EPS:7.91,營收:106%,0.7x,,稍強★★,— 目前無買入信號,$206.0 ~ $210.1,$200.8
GEV,GE Vernova,,,多空分歧,,↑,MA20下方,nan%,PE:27.1,EPS:34.89,營收:22%,0.9x,,中性★,— 目前無買入信號,$863.9 ~ $881.3,$842.2
2330.TW,台積電,2500.0,0.81,三線多頭,70.2,↑,多頭排列,98%,PE:29.2,EPS:85.56,營收:36%,0.1x,,強勢★★★,— 目前無買入信號,"$2,334.8 ~ $2,381.7","$2,297.0"
3293.TWO,鈊象電子,720.0,-0.55,偏多,57.5,↑,MA20上方,49%,PE:16.8,EPS:42.79,營收:15%,0.0x,,稍強★★,— 目前無買入信號,$683.6 ~ $697.3,$666.4
AMD,AMD,,,三線多頭,,↑,MA20下方,nan%,PE:157.0,EPS:3.92,營收:50%,1.1x,,強勢★★★,— 目前無買入信號,$438.3 ~ $447.1,$427.3
TSM,台積電ADR,,,多空分歧,,↑,MA20下方,nan%,PE:33.2,EPS:13.39,營收:36%,0.8x,,中性★,— 目前無買入信號,$402.0 ~ $410.1,$391.9
2317.TW,鴻海,251.5,0.6,多空分歧,50.8,↓,MA20上方,57%,PE:16.7,EPS:15.08,營收:41%,0.1x,,中性★,🎯🎯 兩條件滿足 — 觀察買入點,$240.3 ~ $245.1,$234.3
2530.TW,華建,20.149999618530273,-0.25,三線多頭,62.0,↑,MA20上方,23%,PE:32.0,EPS:0.63,營收:-99%,0.0x,,稍強★★,— 目前無買入信號,$18.2 ~ $18.5,$17.8
MU,美光,,,三線多頭,,↑,MA20下方,nan%,PE:23.6,EPS:44.29,營收:346%,0.7x,,強勢★★★,— 目前無買入信號,$883.2 ~ $900.9,$861.0
LRCX,科林研發,,,多空分歧,,↓,MA20下方,nan%,PE:52.5,EPS:5.76,營收:30%,1.0x,,偏弱,— 目前無買入信號,$264.0 ~ $269.4,$257.4
00631L.TW,元大台灣50正2,39.56999969482422,2.91,三線多頭,67.7,↑,多頭排列,92%,PE:--,EPS:--,營收:--,0.1x,,稍強★★,— 目前無買入信號,$34.1 ~ $34.8,$33.4
00910.TW,第一金太空衛星,59.349998474121094,2.68,多空分歧,64.5,↑,MA20上方,45%,PE:23.9,EPS:--,營收:--,0.1x,,中性★,— 目前無買入信號,$54.7 ~ $55.8,$53.6
2308.TW,台達電,1920.0,2.4,多空分歧,63.6,↑,MA20上方,63%,PE:61.3,EPS:31.31,營收:48%,0.2x,,中性★,— 目前無買入信號,"$1,552.2 ~ $1,583.4","$1,513.2"
