標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,800.0,2.56,多空分歧,70.9,↑,多頭排列,62%,PE:21.1,EPS:37.83,營收:17%,1.9x,,中性★,— 目前無買入信號,$692.9 ~ $706.9,$688.7
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:21.9,EPS:--,營收:--,0.2x,,偏弱,— 目前無買入信號,$45.3 ~ $46.2,$44.2
0056.TW,元大高股息,,,多空分歧,,↑,MA20下方,nan%,PE:20.5,EPS:--,營收:--,1.1x,,中性★,— 目前無買入信號,$43.4 ~ $44.3,$42.4
00878.TW,國泰永續高股息,,,多空分歧,,↑,MA20下方,nan%,PE:22.5,EPS:--,營收:--,1.1x,,中性★,— 目前無買入信號,$26.5 ~ $27.0,$25.8
00713.TW,元大高息低波,,,多空分歧,,↑,MA20下方,nan%,PE:18.1,EPS:--,營收:--,0.7x,,中性★,— 目前無買入信號,$54.1 ~ $55.2,$52.8
00919.TW,群益台灣精選高息,,,多空分歧,,↑,MA20下方,nan%,PE:16.2,EPS:--,營收:--,1.4x,,中性★,— 目前無買入信號,$25.1 ~ $25.6,$24.5
2317.TW,鴻海,277.5,2.97,多空分歧,65.3,↓,MA20上方,78%,PE:20.1,EPS:13.79,營收:29%,1.1x,,偏弱,— 目前無買入信號,$223.1 ~ $227.6,$232.3
6111.TWO,6111擎亞,44.5,1.14,多空分歧,37.5,↓,MA20下方,32%,PE:--,EPS:-4.63,營收:128%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$41.1 ~ $41.9,$40.1
LRCX,科林研發,327.1600036621094,0.84,多空分歧,68.4,↓,多頭排列,92%,PE:61.8,EPS:5.29,營收:24%,1.3x,,中性★,— 目前無買入信號,$262.4 ~ $267.7,$255.8
2330.TW,台積電,2305.0,0.44,多空分歧,62.8,↓,MA20上方,91%,PE:31.3,EPS:73.53,營收:35%,1.0x,,中性★,🎯 一條件滿足 — 待確認,"$2,153.7 ~ $2,197.0","$2,119.4"
TSM,台積電ADR,427.9200134277344,0.26,多空分歧,63.3,↓,MA20上方,91%,PE:36.6,EPS:11.68,營收:35%,1.7x,,中性★,— 目前無買入信號,$382.0 ~ $389.6,$373.5
NVDA,NVIDIA,208.19000244140625,-0.22,多空分歧,40.3,↓,空頭排列,71%,PE:31.9,EPS:6.52,營收:85%,1.0x,,中性★,🎯 一條件滿足 — 待確認,$198.3 ~ $202.3,$193.4
2530.TW,華建,19.149999618530273,-0.52,多空分歧,37.8,↑,MA20下方,10%,PE:9.6,EPS:1.99,營收:16%,1.1x,,中性★,🎯 一條件滿足 — 待確認,$17.6 ~ $18.0,$17.2
3017.TW,奇鋐,2545.0,-0.97,多空分歧,58.0,↓,MA20下方,80%,PE:42.4,EPS:60.06,營收:110%,0.9x,,中性★,🎯 一條件滿足 — 待確認,"$2,288.5 ~ $2,334.5","$2,231.0"
MU,美光,935.8900146484375,-1.41,多空分歧,66.3,↓,MA20上方,84%,PE:44.2,EPS:21.17,營收:196%,2.2x,,偏弱,— 目前無買入信號,$609.6 ~ $621.8,$632.6
GEV,GE Vernova,920.1500244140625,-1.47,多空分歧,32.8,↓,空頭排列,64%,PE:26.9,EPS:34.18,營收:16%,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$873.6 ~ $891.2,$851.7
AMD,AMD,475.5050048828125,-3.02,多空分歧,61.1,↓,MA20下方,84%,PE:159.0,EPS:2.99,營收:38%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$391.4 ~ $399.3,$381.6
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,1.9x,,偏弱,— 目前無買入信號,$29.2 ~ $29.8,$28.5
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:33.7,EPS:--,營收:--,2.4x,,偏弱,— 目前無買入信號,$69.7 ~ $71.0,$67.9
2308.TW,台達電,2415.0,7.1,多空分歧,68.8,↓,MA20上方,92%,PE:104.2,EPS:23.18,營收:34%,1.2x,,中性★,— 目前無買入信號,"$1,861.4 ~ $1,898.8","$1,823.6"
