標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,,,三線多頭,,↑,MA20下方,nan%,PE:21.3,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$42.3 ~ $43.1,$41.2
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:21.1,EPS:--,營收:--,0.3x,,稍強★★,— 目前無買入信號,$48.6 ~ $49.6,$47.4
6111.TWO,6111擎亞,37.04999923706055,2.35,多空分歧,44.7,↑,MA20上方,9%,PE:--,EPS:-4.21,營收:174%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$35.2 ~ $35.9,$34.3
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:18.6,EPS:--,營收:--,0.6x,,稍強★★,— 目前無買入信號,$31.0 ~ $31.6,$30.2
3017.TW,奇鋐,3360.0,0.6,三線多頭,70.4,↑,多頭排列,96%,PE:45.2,EPS:74.26,營收:66%,0.7x,,強勢★★★,— 目前無買入信號,"$2,373.9 ~ $2,421.6","$2,314.3"
3293.TWO,鈊象電子,707.0,0.43,多空分歧,25.4,↓,空頭排列,40%,PE:16.5,EPS:42.77,營收:15%,1.5x,,中性★,🎯 一條件滿足 — 待確認,$683.6 ~ $697.3,$675.1
00713.TW,元大高息低波,,,多空分歧,,↑,MA20下方,nan%,PE:18.5,EPS:--,營收:--,0.2x,,中性★,— 目前無買入信號,$59.9 ~ $61.1,$58.4
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:15.7,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$28.9 ~ $29.5,$28.2
2330.TW,台積電,2420.0,0.41,三線多頭,56.7,↑,多頭排列,92%,PE:28.3,EPS:85.43,營收:36%,0.4x,,強勢★★★,— 目前無買入信號,"$2,298.4 ~ $2,344.6","$2,240.7"
2317.TW,鴻海,253.0,0.4,多空分歧,38.1,↓,MA20下方,58%,PE:16.8,EPS:15.10,營收:41%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$236.8 ~ $241.5,$230.9
MU,美光,932.8599853515625,-0.27,偏多,60.0,↑,MA20上方,72%,PE:21.1,EPS:44.12,營收:346%,0.6x,,稍強★★,— 目前無買入信號,$766.2 ~ $781.7,$747.0
2530.TW,華建,19.25,-0.52,三線空頭,47.9,↓,MA20下方,11%,PE:30.6,EPS:0.63,營收:-99%,1.4x,,迴避,🎯 一條件滿足 — 待確認,$18.9 ~ $19.2,$18.4
TSM,台積電ADR,417.5199890136719,-2.29,三線多頭,49.4,↑,空頭排列,76%,PE:31.8,EPS:13.11,營收:36%,0.7x,,強勢★★★,🎯 一條件滿足 — 待確認,$396.2 ~ $404.2,$386.3
AMD,AMD,465.5799865722656,-2.33,多空分歧,48.7,↓,空頭排列,73%,PE:121.9,EPS:3.82,營收:50%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$448.4 ~ $457.5,$437.5
GEV,GE Vernova,911.9299926757812,-4.39,多空分歧,37.2,↓,空頭排列,57%,PE:27.3,EPS:33.38,營收:22%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$899.0 ~ $917.1,$884.0
NVDA,NVIDIA,217.5500030517578,-4.57,三線多頭,50.0,↓,MA20下方,74%,PE:28.8,EPS:7.55,營收:106%,1.2x,,稍強★★,🎯 一條件滿足 — 待確認,$195.9 ~ $199.8,$190.9
LRCX,科林研發,301.8999938964844,-5.24,多空分歧,48.2,↓,MA20下方,60%,PE:55.3,EPS:5.46,營收:30%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$275.5 ~ $281.0,$268.5
00631L.TW,元大台灣50正2,,,三線多頭,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,0.8x,,稍強★★,— 目前無買入信號,$31.3 ~ $32.0,$30.6
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:23.5,EPS:--,營收:--,0.2x,,偏弱,— 目前無買入信號,$54.6 ~ $55.7,$53.3
2308.TW,台達電,1830.0,3.39,多空分歧,51.8,↑,MA20上方,61%,PE:58.5,EPS:31.29,營收:48%,1.0x,,中性★,— 目前無買入信號,"$1,512.4 ~ $1,542.8","$1,474.4"
