標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3017.TW,奇鋐,2910.0,5.43,偏多,65.1,↑,多頭排列,95%,PE:48.6,EPS:59.89,營收:110%,0.7x,,稍強★★,— 目前無買入信號,"$1,897.9 ~ $1,936.1","$1,954.5"
GEV,GE Vernova,,,多空分歧,,↓,MA20下方,nan%,PE:28.4,EPS:35.62,營收:22%,0.6x,,偏弱,— 目前無買入信號,$893.2 ~ $911.1,$870.7
2317.TW,鴻海,270.0,2.66,三線多頭,57.1,↑,多頭排列,72%,PE:19.4,EPS:13.94,營收:29%,0.9x,,稍強★★,— 目前無買入信號,$225.4 ~ $229.9,$219.7
00631L.TW,元大台灣50正2,35.45000076293945,2.16,偏多,51.8,↑,MA20上方,79%,PE:--,EPS:--,營收:--,1.1x,,稍強★★,— 目前無買入信號,$27.2 ~ $27.8,$26.5
LRCX,科林研發,311.4100036621094,1.64,多空分歧,47.7,↑,MA20上方,63%,PE:53.2,EPS:5.85,營收:30%,0.7x,,中性★,— 目前無買入信號,$249.2 ~ $254.3,$243.0
AMD,AMD,474.32000732421875,1.01,多空分歧,36.9,↓,MA20下方,75%,PE:120.4,EPS:3.94,營收:50%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
MU,美光,868.52001953125,0.87,多空分歧,42.1,↑,MA20下方,66%,PE:19.5,EPS:44.64,營收:346%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$734.2 ~ $748.9,$715.7
TSM,台積電ADR,422.05999755859375,0.86,三線多頭,50.4,↑,多頭排列,78%,PE:36.6,EPS:11.52,營收:36%,0.7x,,強勢★★★,🎯 一條件滿足 — 待確認,$370.9 ~ $378.3,$361.5
2330.TW,台積電,2415.0,0.84,三線多頭,50.7,↑,多頭排列,92%,PE:28.2,EPS:85.50,營收:36%,0.6x,,強勢★★★,🎯 一條件滿足 — 待確認,"$2,169.1 ~ $2,212.7","$2,114.6"
2530.TW,華建,19.399999618530273,0.78,偏空,44.2,↓,MA20下方,12%,PE:10.1,EPS:1.93,營收:16%,0.4x,,迴避,🎯 一條件滿足 — 待確認,$18.7 ~ $19.0,$18.4
00919.TW,群益台灣精選高息,30.190000534057617,0.53,三線多頭,58.4,↑,多頭排列,93%,PE:15.1,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
0056.TW,元大高股息,52.70000076293945,0.48,三線多頭,57.4,↑,多頭排列,97%,PE:20.6,EPS:--,營收:--,0.6x,,稍強★★,— 目前無買入信號,$45.6 ~ $46.5,$44.5
00878.TW,國泰永續高股息,33.52000045776367,0.36,三線多頭,57.4,↑,多頭排列,93%,PE:18.9,EPS:--,營收:--,0.7x,,稍強★★,— 目前無買入信號,$30.1 ~ $30.8,$29.4
NVDA,NVIDIA,217.5,-0.02,三線多頭,54.3,↑,MA20上方,74%,PE:33.4,EPS:6.52,營收:85%,0.6x,,強勢★★★,— 目前無買入信號,$188.6 ~ $192.4,$184.3
00713.TW,元大高息低波,61.20000076293945,-0.08,偏多,56.0,↓,多頭排列,96%,PE:18.4,EPS:--,營收:--,0.2x,,中性★,🎯 一條件滿足 — 待確認,$59.0 ~ $60.2,$57.5
00910.TW,第一金太空衛星,63.95000076293945,-0.16,多空分歧,68.3,↑,多頭排列,55%,PE:25.8,EPS:--,營收:--,0.3x,,中性★,— 目前無買入信號,$49.7 ~ $50.7,$50.0
6111.TWO,6111擎亞,37.5,-0.27,多空分歧,35.4,↑,MA20下方,10%,PE:--,EPS:-4.26,營收:128%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$35.3 ~ $36.0,$34.7
2308.TW,台達電,1790.0,-0.83,多空分歧,45.1,↑,MA20上方,60%,PE:66.1,EPS:27.08,營收:48%,0.7x,,中性★,— 目前無買入信號,"$1,417.9 ~ $1,446.4","$1,382.2"
00909.TW,國泰智能電動車ETF,43.849998474121094,-1.28,多空分歧,38.3,↑,MA20下方,59%,PE:19.5,EPS:--,營收:--,0.1x,,中性★,🎯 一條件滿足 — 待確認,$41.4 ~ $42.2,$40.3
3293.TWO,鈊象電子,781.0,-2.86,三線多頭,73.6,↑,MA20上方,83%,PE:19.7,EPS:39.64,營收:17%,1.0x,,稍強★★,— 目前無買入信號,$668.8 ~ $682.2,$661.5
