標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,偏多,,↑,MA20下方,nan%,PE:20.3,EPS:37.82,營收:12%,1.1x,,稍強★★,— 目前無買入信號,$709.4 ~ $723.7,$691.6
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:17.8,EPS:--,營收:--,0.8x,外資賣超,偏弱,— 目前無買入信號,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,,,偏多,,↑,MA20下方,nan%,PE:15.7,EPS:--,營收:--,1.0x,外資買超,稍強★★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,1.0x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
00878.TW,國泰永續高股息,,,偏多,,↑,MA20下方,nan%,PE:16.9,EPS:--,營收:--,1.2x,外資買超,稍強★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:46.9,EPS:48.28,營收:128%,0.5x,外資買超,強勢★★★,— 目前無買入信號,"$1,805.9 ~ $1,842.2","$1,760.5"
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:16.4,EPS:--,營收:--,1.1x,外資買超,強勢★★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00919.TW,群益台灣精選高息,,,偏多,,↑,MA20下方,nan%,PE:12.0,EPS:--,營收:--,0.6x,外資買超,稍強★★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
NVDA,NVIDIA,188.3300018310547,2.4,多空分歧,68.0,↑,MA20上方,80%,PE:38.5,EPS:4.89,營收:73%,0.5x,,中性★,— 目前無買入信號,$163.4 ~ $166.7,$159.3
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:30.2,EPS:66.27,營收:20%,1.0x,外資買超,強勢★★★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
AMD,AMD,245.10000610351562,3.58,多空分歧,73.7,↑,多頭排列,88%,PE:94.3,EPS:2.60,營收:34%,0.5x,,中性★,— 目前無買入信號,$180.2 ~ $183.9,$186.5
GEV,GE Vernova,990.75,2.35,三線多頭,69.7,↑,多頭排列,100%,PE:55.9,EPS:17.71,營收:4%,0.4x,,稍強★★,— 目前無買入信號,$785.2 ~ $801.0,$778.2
TSM,台積電ADR,372.33599853515625,1.87,三線多頭,69.1,↑,多頭排列,93%,PE:35.9,EPS:10.38,營收:20%,0.7x,,稍強★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:15.0,EPS:13.40,營收:22%,1.0x,外資賣超,偏弱,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:11.7,EPS:1.99,營收:-91%,1.2x,外資賣超,迴避,— 目前無買入信號,$23.1 ~ $23.6,$22.6
LRCX,科林研發,263.3900146484375,1.79,三線多頭,64.6,↑,多頭排列,98%,PE:54.2,EPS:4.86,營收:22%,0.4x,,稍強★★,— 目前無買入信號,$194.3 ~ $198.2,$192.6
MU,美光,417.3699951171875,-0.98,多空分歧,48.7,↑,MA20上方,87%,PE:19.7,EPS:21.20,營收:196%,0.8x,,中性★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,14.9x,外資賣超,偏弱,— 目前無買入信號,$19.0 ~ $19.4,$18.5
00910.TW,第一金太空衛星,,,三線多頭,,↑,MA20下方,nan%,PE:36.6,EPS:--,營收:--,1.7x,外資賣超,稍強★★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,,,三線多頭,,↑,MA20下方,nan%,PE:75.3,EPS:23.03,營收:42%,1.0x,外資買超,強勢★★★,— 目前無買入信號,"$1,333.3 ~ $1,360.1","$1,299.8"
