標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,758.0,1.2,偏多,44.1,↓,MA20下方,70%,PE:17.7,EPS:42.77,營收:15%,1.5x,,稍強★★,🎯 一條件滿足 — 待確認,$701.3 ~ $715.4,$686.8
00909.TW,國泰智能電動車ETF,,,多空分歧,,↓,MA20下方,nan%,PE:19.8,EPS:--,營收:--,0.3x,外資買超,中性★,— 目前無買入信號,$41.4 ~ $42.2,$40.3
0056.TW,元大高股息,,,多空分歧,,↑,MA20下方,nan%,PE:20.4,EPS:--,營收:--,0.3x,外資賣超,偏弱,— 目前無買入信號,$45.6 ~ $46.5,$44.5
00878.TW,國泰永續高股息,,,多空分歧,,↑,MA20下方,nan%,PE:18.1,EPS:--,營收:--,0.6x,外資買超,中性★,— 目前無買入信號,$29.2 ~ $29.8,$28.5
00713.TW,元大高息低波,,,多空分歧,,↓,MA20下方,nan%,PE:18.4,EPS:--,營收:--,0.7x,外資買超,中性★,— 目前無買入信號,$59.0 ~ $60.2,$57.5
00919.TW,群益台灣精選高息,,,偏多,,↑,MA20下方,nan%,PE:15.2,EPS:--,營收:--,0.4x,外資賣超,中性★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
MU,美光,974.3300170898438,3.97,多空分歧,70.7,↑,多頭排列,75%,PE:22.0,EPS:44.23,營收:346%,0.7x,,中性★,— 目前無買入信號,$734.2 ~ $748.9,$715.7
2530.TW,華建,19.549999237060547,2.89,三線空頭,45.2,↓,MA20下方,13%,PE:30.1,EPS:0.65,營收:-99%,1.2x,外資買超,迴避,🎯 一條件滿足 — 待確認,$18.6 ~ $18.9,$18.4
6111.TWO,6111擎亞,36.54999923706055,2.38,三線空頭,33.3,↑,空頭排列,6%,PE:--,EPS:-4.36,營收:174%,0.4x,,偏弱,🎯 一條件滿足 — 待確認,$35.1 ~ $35.8,$34.3
LRCX,科林研發,310.5299987792969,1.09,多空分歧,56.5,↑,MA20上方,63%,PE:53.8,EPS:5.77,營收:30%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$249.2 ~ $254.3,$243.0
2330.TW,台積電,2375.0,1.06,多空分歧,44.0,↑,MA20上方,89%,PE:27.8,EPS:85.54,營收:36%,0.5x,外資買超,稍強★★,🎯 一條件滿足 — 待確認,"$2,169.1 ~ $2,212.7","$2,114.6"
TSM,台積電ADR,416.0,0.95,多空分歧,58.7,↑,MA20上方,75%,PE:31.1,EPS:13.39,營收:36%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$370.9 ~ $378.3,$361.5
AMD,AMD,469.4549865722656,0.65,多空分歧,48.3,↓,MA20下方,74%,PE:119.8,EPS:3.92,營收:50%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
2317.TW,鴻海,246.5,0.61,多空分歧,46.9,↓,MA20下方,52%,PE:17.6,EPS:14.03,營收:41%,0.4x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$225.4 ~ $229.9,$219.7
NVDA,NVIDIA,216.85000610351562,-0.33,多空分歧,67.4,↑,MA20上方,73%,PE:33.2,EPS:6.53,營收:85%,0.5x,,中性★,— 目前無買入信號,$188.9 ~ $192.7,$184.3
GEV,GE Vernova,966.010009765625,-2.17,多空分歧,45.3,↓,MA20下方,66%,PE:27.7,EPS:34.86,營收:22%,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$893.2 ~ $911.1,$870.7
3017.TW,奇鋐,2985.0,-3.55,多空分歧,70.5,↑,MA20上方,87%,PE:40.2,EPS:74.28,營收:66%,0.5x,外資賣超,中性★,— 目前無買入信號,"$1,965.9 ~ $2,005.5","$1,947.8"
00631L.TW,元大台灣50正2,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,0.8x,外資賣超,偏弱,— 目前無買入信號,$27.2 ~ $27.8,$26.5
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:24.7,EPS:--,營收:--,0.1x,外資買超,中性★,— 目前無買入信號,$51.2 ~ $52.3,$50.0
2308.TW,台達電,1745.0,-1.13,多空分歧,58.5,↑,MA20上方,58%,PE:55.6,EPS:31.41,營收:48%,0.7x,外資賣超,中性★,— 目前無買入信號,"$1,417.9 ~ $1,446.4","$1,382.2"
