標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,偏多,,↓,MA20下方,nan%,PE:20.1,EPS:37.84,營收:12%,0.9x,,中性★,— 目前無買入信號,$712.4 ~ $726.7,$694.5
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:18.6,EPS:--,營收:--,1.7x,外資買超,中性★,— 目前無買入信號,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:15.9,EPS:--,營收:--,1.4x,外資賣超,稍強★★,— 目前無買入信號,$36.9 ~ $37.6,$35.9
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,0.7x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:17.1,EPS:--,營收:--,1.1x,外資買超,強勢★★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:47.9,EPS:48.18,營收:128%,0.5x,外資買超,強勢★★★,— 目前無買入信號,"$1,820.8 ~ $1,857.4","$1,775.1"
00713.TW,元大高息低波,,,三線多頭,,↑,MA20下方,nan%,PE:16.5,EPS:--,營收:--,1.6x,外資買超,強勢★★★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00919.TW,群益台灣精選高息,,,偏多,,↑,MA20下方,nan%,PE:12.0,EPS:--,營收:--,0.9x,外資買超,稍強★★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
NVDA,NVIDIA,194.86000061035156,2.93,多空分歧,71.1,↑,多頭排列,85%,PE:39.8,EPS:4.90,營收:73%,0.5x,,中性★,— 目前無買入信號,$163.3 ~ $166.6,$159.3
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:31.0,EPS:66.27,營收:20%,1.4x,外資買超,強勢★★★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
TSM,台積電ADR,381.8699951171875,3.33,三線多頭,67.5,↑,多頭排列,97%,PE:36.6,EPS:10.42,營收:20%,0.7x,,稍強★★,— 目前無買入信號,$310.1 ~ $316.4,$304.4
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:15.5,EPS:13.40,營收:22%,1.0x,外資買超,中性★,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:11.4,EPS:1.99,營收:-91%,1.3x,外資買超,迴避,— 目前無買入信號,$22.4 ~ $22.8,$21.8
MU,美光,454.91461181640625,6.65,三線多頭,63.8,↑,MA20上方,96%,PE:21.5,EPS:21.20,營收:196%,1.1x,,強勢★★★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
AMD,AMD,253.78199768066406,2.82,多空分歧,75.0,↑,多頭排列,93%,PE:96.9,EPS:2.62,營收:34%,0.3x,,中性★,— 目前無買入信號,$179.0 ~ $182.6,$187.0
LRCX,科林研發,271.80499267578125,1.68,三線多頭,64.0,↑,多頭排列,100%,PE:55.8,EPS:4.87,營收:22%,0.4x,,稍強★★,— 目前無買入信號,$191.5 ~ $195.4,$192.6
GEV,GE Vernova,996.6400146484375,0.56,三線多頭,64.4,↑,多頭排列,98%,PE:56.5,EPS:17.64,營收:4%,0.4x,,稍強★★,— 目前無買入信號,$794.6 ~ $810.6,$782.8
00631L.TW,元大台灣50正2,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,14.2x,外資賣超,偏弱,— 目前無買入信號,$19.0 ~ $19.4,$18.5
00910.TW,第一金太空衛星,,,三線多頭,,↑,MA20下方,nan%,PE:38.0,EPS:--,營收:--,1.2x,外資買超,強勢★★★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,,,三線多頭,,↑,MA20下方,nan%,PE:75.6,EPS:23.14,營收:42%,0.9x,外資賣超,稍強★★,— 目前無買入信號,"$1,343.2 ~ $1,370.2","$1,309.5"
