標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
0056.TW,元大高股息,50.599998474121094,2.26,多空分歧,50.8,↓,MA20上方,87%,PE:19.8,EPS:--,營收:--,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$45.6 ~ $46.5,$44.5
3017.TW,奇鋐,2600.0,1.96,多空分歧,64.9,↑,MA20上方,81%,PE:39.4,EPS:66.05,營收:110%,1.0x,,中性★,— 目前無買入信號,"$1,999.6 ~ $2,039.8","$1,954.5"
3293.TWO,鈊象電子,774.0,0.39,三線多頭,76.5,↑,多頭排列,79%,PE:19.5,EPS:39.65,營收:17%,0.8x,,稍強★★,— 目前無買入信號,$675.0 ~ $688.6,$661.5
6111.TWO,6111擎亞,37.95000076293945,0.26,多空分歧,39.1,↓,MA20下方,12%,PE:--,EPS:-4.22,營收:128%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$35.6 ~ $36.3,$34.7
00919.TW,群益台灣精選高息,29.510000228881836,0.2,偏多,47.5,↓,MA20上方,87%,PE:14.8,EPS:--,營收:--,0.4x,,中性★,🎯 一條件滿足 — 待確認,$27.8 ~ $28.4,$27.1
00909.TW,國泰智能電動車ETF,45.619998931884766,0.13,多空分歧,51.4,↑,MA20上方,67%,PE:20.3,EPS:--,營收:--,0.1x,,中性★,🎯🎯 兩條件滿足 — 觀察買入點,$41.4 ~ $42.2,$40.3
00878.TW,國泰永續高股息,32.56999969482422,0.0,多空分歧,45.4,↓,MA20上方,87%,PE:18.3,EPS:--,營收:--,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$30.1 ~ $30.8,$29.4
00713.TW,元大高息低波,60.79999923706055,-0.08,三線多頭,52.1,↓,MA20上方,93%,PE:18.3,EPS:--,營收:--,0.3x,,稍強★★,🎯 一條件滿足 — 待確認,$59.0 ~ $60.2,$57.5
NVDA,NVIDIA,,,偏多,,↓,MA20下方,nan%,PE:31.7,EPS:6.52,營收:85%,0.7x,,稍強★★,— 目前無買入信號,$189.1 ~ $192.9,$184.3
GEV,GE Vernova,,,多空分歧,,↓,MA20下方,nan%,PE:28.9,EPS:34.86,營收:22%,0.6x,,偏弱,— 目前無買入信號,$893.2 ~ $911.1,$870.7
AMD,AMD,,,多空分歧,,↓,MA20下方,nan%,PE:161.5,EPS:3.00,營收:38%,0.6x,,中性★,— 目前無買入信號,$421.9 ~ $430.4,$411.3
TSM,台積電ADR,,,多空分歧,,↓,MA20下方,nan%,PE:35.7,EPS:11.36,營收:36%,0.9x,,中性★,— 目前無買入信號,$370.9 ~ $378.3,$361.5
MU,美光,,,多空分歧,,↓,MA20下方,nan%,PE:18.7,EPS:44.28,營收:346%,1.1x,,中性★,— 目前無買入信號,$734.2 ~ $748.9,$715.7
LRCX,科林研發,,,多空分歧,,↓,MA20下方,nan%,PE:50.8,EPS:5.80,營收:30%,0.9x,,偏弱,— 目前無買入信號,$249.2 ~ $254.3,$243.0
00910.TW,第一金太空衛星,59.0,5.45,多空分歧,51.1,↑,MA20上方,47%,PE:23.8,EPS:--,營收:--,0.5x,,中性★,🎯 一條件滿足 — 待確認,$50.6 ~ $51.7,$50.0
2308.TW,台達電,1620.0,2.53,多空分歧,36.8,↓,MA20下方,52%,PE:62.1,EPS:26.07,營收:48%,1.7x,,中性★,🎯 一條件滿足 — 待確認,"$1,417.9 ~ $1,446.4","$1,382.2"
2317.TW,鴻海,250.0,-1.19,三線多頭,56.0,↑,MA20上方,58%,PE:17.8,EPS:14.07,營收:29%,0.6x,,稍強★★,— 目前無買入信號,$225.1 ~ $229.6,$219.7
00631L.TW,元大台灣50正2,32.150001525878906,-1.44,多空分歧,38.9,↓,MA20下方,69%,PE:--,EPS:--,營收:--,1.5x,,偏弱,🎯 一條件滿足 — 待確認,$27.2 ~ $27.8,$26.5
2530.TW,華建,19.25,-2.04,多空分歧,50.9,↓,MA20下方,11%,PE:10.1,EPS:1.91,營收:16%,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$18.7 ~ $19.1,$18.4
2330.TW,台積電,2320.0,-2.11,多空分歧,43.2,↓,MA20下方,85%,PE:32.2,EPS:72.05,營收:36%,1.2x,,中性★,🎯 一條件滿足 — 待確認,"$2,169.1 ~ $2,212.7","$2,114.6"
