標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,753.0,0.27,多空分歧,59.0,↑,MA20上方,47%,PE:19.9,EPS:37.85,營收:12%,1.5x,,中性★,— 目前無買入信號,$665.5 ~ $678.9,$649.9
6111.TWO,6111擎亞,41.150001525878906,-0.84,三線空頭,39.2,↓,空頭排列,5%,PE:--,EPS:-0.51,營收:88%,0.9x,,迴避,🎯 一條件滿足 — 待確認,$39.7 ~ $40.5,$38.7
00713.TW,元大高息低波,50.650001525878906,-0.88,多空分歧,40.8,↓,MA20下方,73%,PE:15.8,EPS:--,營收:--,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$49.8 ~ $50.8,$48.6
2330.TW,台積電,1760.0,-1.12,多空分歧,26.9,↓,空頭排列,79%,PE:26.6,EPS:66.22,營收:20%,1.8x,,偏弱,🎯 一條件滿足 — 待確認,"$1,751.2 ~ $1,786.4","$1,707.2"
00919.TW,群益台灣精選高息,22.020000457763672,-1.26,多空分歧,32.5,↓,空頭排列,75%,PE:11.5,EPS:--,營收:--,1.8x,,偏弱,🎯 一條件滿足 — 待確認,$21.7 ~ $22.2,$21.2
00878.TW,國泰永續高股息,21.809999465942383,-1.36,多空分歧,37.2,↓,MA20下方,73%,PE:16.0,EPS:--,營收:--,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$21.2 ~ $21.6,$20.6
NVDA,NVIDIA,165.1699981689453,-1.4,三線空頭,26.1,↓,空頭排列,63%,PE:33.6,EPS:4.91,營收:73%,0.9x,,迴避,🎯 一條件滿足 — 待確認,$163.4 ~ $166.7,$159.3
2530.TW,華建,24.600000381469727,-1.6,偏空,38.4,↑,MA20下方,0%,PE:12.4,EPS:1.99,營收:-91%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$24.1 ~ $24.6,$23.8
0056.TW,元大高股息,37.130001068115234,-1.9,多空分歧,33.5,↓,空頭排列,78%,PE:14.8,EPS:--,營收:--,2.7x,,偏弱,🎯 一條件滿足 — 待確認,$36.3 ~ $37.0,$35.4
AMD,AMD,196.0399932861328,-2.95,多空分歧,45.0,↑,MA20下方,63%,PE:75.1,EPS:2.61,營收:34%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$187.2 ~ $191.0,$182.6
00909.TW,國泰智能電動車ETF,35.560001373291016,-3.08,三線空頭,32.2,↓,空頭排列,48%,PE:15.8,EPS:--,營收:--,1.8x,,迴避,🎯 一條件滿足 — 待確認,$35.1 ~ $35.8,$34.2
TSM,台積電ADR,316.5,-3.13,多空分歧,35.7,↓,空頭排列,72%,PE:30.6,EPS:10.35,營收:20%,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$312.2 ~ $318.5,$304.4
2317.TW,鴻海,187.5,-3.35,三線空頭,16.1,↓,空頭排列,50%,PE:14.0,EPS:13.41,營收:22%,1.4x,,迴避,🎯 一條件滿足 — 待確認,$186.0 ~ $189.7,$181.9
GEV,GE Vernova,817.3499755859375,-4.2,多空分歧,46.8,↓,MA20下方,81%,PE:46.3,EPS:17.65,營收:4%,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$772.6 ~ $788.2,$753.2
00631L.TW,元大台灣50正2,19.260000228881836,-4.38,三線空頭,6.1,↓,空頭排列,0%,PE:--,EPS:--,營收:--,34.1x,,迴避,🎯 一條件滿足 — 待確認,$-127.7 ~ $-130.2,$18.5
00910.TW,第一金太空衛星,54.5,-4.8,多空分歧,45.4,↓,MA20下方,83%,PE:30.3,EPS:--,營收:--,2.6x,,偏弱,🎯 一條件滿足 — 待確認,$52.1 ~ $53.1,$50.8
LRCX,科林研發,199.92999267578125,-5.43,多空分歧,42.0,↓,MA20下方,72%,PE:41.0,EPS:4.88,營收:22%,1.0x,,偏弱,🎯 一條件滿足 — 待確認,$193.1 ~ $197.0,$188.3
3017.TW,奇鋐,1990.0,-6.79,偏多,55.9,↑,MA20上方,84%,PE:41.2,EPS:48.25,營收:128%,0.8x,,稍強★★,— 目前無買入信號,"$1,601.8 ~ $1,634.0","$1,615.0"
2308.TW,台達電,1380.0,-7.07,多空分歧,48.3,↓,MA20下方,86%,PE:59.9,EPS:23.02,營收:42%,1.7x,,偏弱,🎯 一條件滿足 — 待確認,"$1,189.0 ~ $1,212.9","$1,159.1"
MU,美光,321.79998779296875,-9.88,多空分歧,32.2,↓,空頭排列,64%,PE:15.2,EPS:21.17,營收:196%,2.6x,,偏弱,🎯 一條件滿足 — 待確認,$316.8 ~ $323.2,$308.8
