標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,723.0,0.56,多空分歧,39.1,↓,MA20下方,49%,PE:19.1,EPS:37.82,營收:17%,0.8x,,偏弱,🎯 一條件滿足 — 待確認,$676.4 ~ $690.0,$661.5
TSM,台積電ADR,399.0899963378906,-1.07,多空分歧,32.3,↓,MA20下方,69%,PE:35.1,EPS:11.37,營收:36%,1.4x,,偏弱,🎯 一條件滿足 — 待確認,$384.1 ~ $391.8,$374.4
2530.TW,華建,19.899999618530273,-1.24,多空分歧,54.8,↑,多頭排列,16%,PE:10.3,EPS:1.93,營收:16%,0.8x,,中性★,— 目前無買入信號,$18.5 ~ $18.9,$18.0
00713.TW,元大高息低波,60.400001525878906,-1.31,偏多,48.3,↓,MA20下方,92%,PE:18.2,EPS:--,營收:--,0.5x,,中性★,🎯 一條件滿足 — 待確認,$59.3 ~ $60.5,$57.8
00910.TW,第一金太空衛星,54.29999923706055,-1.72,多空分歧,28.4,↑,MA20下方,38%,PE:21.9,EPS:--,營收:--,0.4x,,中性★,🎯 一條件滿足 — 待確認,$50.6 ~ $51.6,$51.7
GEV,GE Vernova,996.5700073242188,-1.79,多空分歧,38.4,↓,空頭排列,70%,PE:28.6,EPS:34.88,營收:22%,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$937.2 ~ $956.0,$913.6
MU,美光,900.2000122070312,-2.25,多空分歧,46.5,↓,MA20下方,69%,PE:20.8,EPS:43.21,營收:346%,1.3x,,中性★,🎯 一條件滿足 — 待確認,$799.5 ~ $815.6,$779.9
00919.TW,群益台灣精選高息,28.889999389648438,-2.37,多空分歧,36.6,↓,MA20下方,83%,PE:14.5,EPS:--,營收:--,1.0x,,偏弱,🎯 一條件滿足 — 待確認,$28.3 ~ $28.8,$27.6
2330.TW,台積電,2280.0,-2.98,多空分歧,34.2,↓,空頭排列,82%,PE:31.0,EPS:73.56,營收:36%,1.3x,,偏弱,🎯 一條件滿足 — 待確認,"$2,258.7 ~ $2,304.0","$2,201.9"
00878.TW,國泰永續高股息,31.5,-3.23,多空分歧,34.3,↓,MA20下方,80%,PE:17.7,EPS:--,營收:--,1.1x,,偏弱,🎯 一條件滿足 — 待確認,$30.9 ~ $31.6,$30.2
0056.TW,元大高股息,48.189998626708984,-3.62,多空分歧,36.9,↓,空頭排列,77%,PE:18.8,EPS:--,營收:--,2.0x,,偏弱,🎯 一條件滿足 — 待確認,$47.5 ~ $48.5,$46.3
6111.TWO,6111擎亞,38.20000076293945,-4.26,三線空頭,34.3,↓,空頭排列,1%,PE:--,EPS:-4.63,營收:128%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$37.8 ~ $38.6,$36.9
00909.TW,國泰智能電動車ETF,44.61000061035156,-4.39,多空分歧,48.4,↑,MA20下方,63%,PE:19.8,EPS:--,營收:--,0.3x,,中性★,🎯 一條件滿足 — 待確認,$42.8 ~ $43.7,$41.7
LRCX,科林研發,291.6099853515625,-4.46,多空分歧,38.7,↓,空頭排列,58%,PE:55.2,EPS:5.28,營收:24%,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$267.8 ~ $273.2,$270.1
NVDA,NVIDIA,196.50999450683594,-4.99,多空分歧,49.7,↓,MA20下方,45%,PE:31.6,EPS:6.21,營收:85%,0.9x,,中性★,🎯 一條件滿足 — 待確認,$188.9 ~ $192.6,$184.1
AMD,AMD,494.95001220703125,-5.17,多空分歧,45.7,↓,MA20下方,79%,PE:175.5,EPS:2.82,營收:38%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$457.9 ~ $467.1,$446.4
2317.TW,鴻海,238.0,-5.93,多空分歧,50.4,↑,MA20下方,52%,PE:17.1,EPS:13.94,營收:29%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$226.8 ~ $231.3,$223.1
3017.TW,奇鋐,2240.0,-6.67,多空分歧,46.2,↑,MA20下方,64%,PE:37.3,EPS:60.00,營收:110%,0.5x,,中性★,🎯 一條件滿足 — 待確認,"$1,970.4 ~ $2,010.0","$1,954.5"
00631L.TW,元大台灣50正2,30.600000381469727,-8.77,多空分歧,28.8,↓,空頭排列,64%,PE:--,EPS:--,營收:--,3.0x,,偏弱,🎯 一條件滿足 — 待確認,$30.4 ~ $31.0,$29.6
2308.TW,台達電,1580.0,-9.97,多空分歧,30.3,↓,空頭排列,52%,PE:58.5,EPS:27.03,營收:34%,1.4x,,偏弱,🎯 一條件滿足 — 待確認,"$1,572.1 ~ $1,603.7","$1,532.6"
