標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:17.1,EPS:42.77,營收:15%,12.1x,,偏弱,— 目前無買入信號,$692.5 ~ $706.4,$675.1
00909.TW,國泰智能電動車ETF,,,三線多頭,,↑,MA20下方,nan%,PE:20.1,EPS:--,營收:--,0.5x,,稍強★★,— 目前無買入信號,$42.3 ~ $43.1,$41.2
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:21.4,EPS:--,營收:--,1.0x,,稍強★★,— 目前無買入信號,$49.4 ~ $50.4,$48.1
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.21,營收:174%,0.8x,,中性★,— 目前無買入信號,$35.2 ~ $35.9,$34.3
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:18.7,EPS:--,營收:--,0.6x,,稍強★★,— 目前無買入信號,$31.2 ~ $31.8,$30.4
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:46.1,EPS:74.26,營收:66%,0.8x,,強勢★★★,— 目前無買入信號,"$2,532.2 ~ $2,583.1","$2,468.6"
00713.TW,元大高息低波,,,偏多,,↑,MA20下方,nan%,PE:18.6,EPS:--,營收:--,0.3x,,稍強★★,— 目前無買入信號,$59.9 ~ $61.1,$58.4
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:16.0,EPS:--,營收:--,0.7x,,稍強★★,— 目前無買入信號,$29.1 ~ $29.7,$28.4
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:28.2,EPS:85.43,營收:36%,0.9x,,強勢★★★,— 目前無買入信號,"$2,298.4 ~ $2,344.6","$2,240.7"
2317.TW,鴻海,,,多空分歧,,↓,MA20下方,nan%,PE:16.6,EPS:15.10,營收:41%,0.5x,,中性★,— 目前無買入信號,$236.8 ~ $241.6,$230.9
MU,美光,958.72998046875,2.5,三線多頭,62.8,↑,MA20上方,74%,PE:21.7,EPS:44.22,營收:346%,0.6x,,強勢★★★,— 目前無買入信號,$766.2 ~ $781.7,$747.0
AMD,AMD,470.7200012207031,1.1,多空分歧,48.8,↓,MA20下方,74%,PE:120.4,EPS:3.91,營收:50%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$447.4 ~ $456.4,$437.5
LRCX,科林研發,301.489990234375,-0.14,多空分歧,45.8,↓,空頭排列,60%,PE:52.3,EPS:5.77,營收:30%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$291.0 ~ $296.8,$284.8
TSM,台積電ADR,415.32000732421875,-0.53,偏多,45.8,↑,MA20下方,75%,PE:30.9,EPS:13.44,營收:36%,0.5x,,稍強★★,🎯 一條件滿足 — 待確認,$403.1 ~ $411.2,$393.0
GEV,GE Vernova,898.530029296875,-1.47,多空分歧,31.2,↓,空頭排列,55%,PE:25.8,EPS:34.84,營收:22%,1.2x,,偏弱,🎯 一條件滿足 — 待確認,$877.6 ~ $895.2,$855.5
2530.TW,華建,18.799999237060547,-2.34,偏空,44.2,↓,空頭排列,8%,PE:29.8,EPS:0.63,營收:-99%,8.7x,,迴避,🎯 一條件滿足 — 待確認,$18.7 ~ $19.0,$18.2
NVDA,NVIDIA,220.77999877929688,-3.16,偏多,52.8,↓,MA20上方,79%,PE:27.9,EPS:7.92,營收:106%,0.7x,,稍強★★,— 目前無買入信號,$195.9 ~ $199.8,$190.9
00631L.TW,元大台灣50正2,,,三線多頭,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,1.0x,,稍強★★,— 目前無買入信號,$31.3 ~ $32.0,$30.6
00910.TW,第一金太空衛星,,,三線空頭,,↓,MA20下方,nan%,PE:23.1,EPS:--,營收:--,0.4x,,迴避,— 目前無買入信號,$57.4 ~ $58.6,$56.0
2308.TW,台達電,,,多空分歧,,↑,MA20下方,nan%,PE:58.8,EPS:31.29,營收:48%,0.7x,,中性★,— 目前無買入信號,"$1,512.4 ~ $1,542.8","$1,474.4"
