標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:16.4,EPS:42.82,營收:15%,1.6x,,偏弱,— 目前無買入信號,$692.5 ~ $706.4,$675.1
00909.TW,國泰智能電動車ETF,,,偏多,,↑,MA20下方,nan%,PE:20.9,EPS:--,營收:--,0.2x,外資買超,稍強★★,— 目前無買入信號,$41.4 ~ $42.2,$40.3
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:21.0,EPS:--,營收:--,0.6x,外資買超,強勢★★★,— 目前無買入信號,$45.6 ~ $46.5,$44.5
6111.TWO,6111擎亞,,,偏空,,↑,MA20下方,nan%,PE:--,EPS:-4.20,營收:174%,0.1x,,偏弱,— 目前無買入信號,$35.2 ~ $35.9,$34.3
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:18.4,EPS:--,營收:--,0.4x,外資買超,強勢★★★,— 目前無買入信號,$29.2 ~ $29.8,$28.5
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:45.0,EPS:74.14,營收:66%,1.1x,外資賣超,稍強★★,— 目前無買入信號,"$2,250.3 ~ $2,295.5","$2,193.7"
00713.TW,元大高息低波,,,偏多,,↑,MA20下方,nan%,PE:18.5,EPS:--,營收:--,0.4x,外資賣超,中性★,— 目前無買入信號,$59.4 ~ $60.6,$57.9
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:15.7,EPS:--,營收:--,0.5x,外資賣超,稍強★★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
NVDA,NVIDIA,228.6999969482422,9.08,三線多頭,54.1,↓,MA20上方,90%,PE:35.1,EPS:6.52,營收:85%,1.5x,,強勢★★★,🎯 一條件滿足 — 待確認,$194.0 ~ $197.9,$189.1
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:28.2,EPS:85.49,營收:36%,0.5x,外資買超,強勢★★★,— 目前無買入信號,"$2,298.4 ~ $2,344.6","$2,240.7"
TSM,台積電ADR,425.9700012207031,1.98,三線多頭,54.1,↑,MA20上方,79%,PE:31.8,EPS:13.41,營收:36%,0.8x,,強勢★★★,🎯 一條件滿足 — 待確認,$396.2 ~ $404.2,$386.3
2317.TW,鴻海,,,多空分歧,,↓,MA20下方,nan%,PE:16.7,EPS:15.11,營收:41%,0.6x,外資買超,中性★,— 目前無買入信號,$236.8 ~ $241.6,$230.9
2530.TW,華建,,,三線空頭,,↑,MA20下方,nan%,PE:30.7,EPS:0.63,營收:-99%,0.5x,外資賣超,迴避,— 目前無買入信號,$18.9 ~ $19.2,$18.4
LRCX,科林研發,314.9549865722656,0.66,三線多頭,51.7,↑,MA20下方,64%,PE:54.7,EPS:5.76,營收:30%,0.3x,,稍強★★,🎯 一條件滿足 — 待確認,$275.5 ~ $281.0,$268.5
GEV,GE Vernova,950.75,-0.25,多空分歧,42.7,↓,MA20下方,63%,PE:27.3,EPS:34.88,營收:22%,0.4x,,偏弱,🎯 一條件滿足 — 待確認,$910.9 ~ $929.2,$894.3
AMD,AMD,473.6499938964844,-1.51,多空分歧,47.0,↑,MA20下方,74%,PE:120.2,EPS:3.94,營收:50%,0.3x,,中性★,🎯 一條件滿足 — 待確認,$448.7 ~ $457.8,$437.5
MU,美光,918.9600219726562,-2.07,多空分歧,55.3,↑,MA20上方,71%,PE:20.8,EPS:44.20,營收:346%,0.6x,,中性★,🎯 一條件滿足 — 待確認,$766.2 ~ $781.7,$747.0
00631L.TW,元大台灣50正2,,,偏多,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,1.2x,外資買超,稍強★★,— 目前無買入信號,$27.5 ~ $28.1,$26.8
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:23.6,EPS:--,營收:--,0.3x,外資賣超,偏弱,— 目前無買入信號,$51.2 ~ $52.3,$50.0
2308.TW,台達電,,,多空分歧,,↑,MA20下方,nan%,PE:56.5,EPS:31.33,營收:48%,0.7x,外資買超,稍強★★,— 目前無買入信號,"$1,512.4 ~ $1,542.8","$1,474.4"
