標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:19.9,EPS:37.82,營收:12%,0.8x,,偏弱,— 目前無買入信號,$727.3 ~ $742.0,$709.1
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.1,EPS:--,營收:--,2.3x,外資買超,中性★,— 目前無買入信號,$32.9 ~ $33.5,$32.1
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:16.4,EPS:--,營收:--,1.3x,外資買超,強勢★★★,— 目前無買入信號,$36.0 ~ $36.7,$35.1
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,1.3x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:17.4,EPS:--,營收:--,1.4x,外資買超,強勢★★★,— 目前無買入信號,$21.7 ~ $22.1,$21.1
3017.TW,奇鋐,,,三線多頭,,↑,MA20下方,nan%,PE:61.0,EPS:48.24,營收:128%,0.8x,外資買超,強勢★★★,— 目前無買入信號,"$1,935.3 ~ $1,974.2","$1,886.6"
00713.TW,元大高息低波,,,多空分歧,,↑,MA20下方,nan%,PE:16.3,EPS:--,營收:--,1.1x,外資買超,中性★,— 目前無買入信號,$50.4 ~ $51.4,$49.1
00919.TW,群益台灣精選高息,,,偏多,,↑,MA20下方,nan%,PE:12.4,EPS:--,營收:--,1.0x,外資賣超,中性★,— 目前無買入信號,$21.9 ~ $22.3,$21.3
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:29.7,EPS:73.63,營收:35%,1.5x,外資買超,強勢★★★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
AMD,AMD,346.9750061035156,13.64,三線多頭,97.4,↑,多頭排列,98%,PE:133.4,EPS:2.60,營收:34%,1.3x,,稍強★★,— 目前無買入信號,$169.1 ~ $172.5,$187.1
TSM,台積電ADR,403.95001220703125,5.56,三線多頭,76.8,↑,多頭排列,98%,PE:34.6,EPS:11.67,營收:35%,1.2x,,稍強★★,— 目前無買入信號,$312.2 ~ $318.5,$304.4
NVDA,NVIDIA,209.51499938964844,4.95,三線多頭,87.1,↑,多頭排列,98%,PE:42.8,EPS:4.89,營收:73%,0.8x,,稍強★★,— 目前無買入信號,$161.4 ~ $164.6,$159.3
GEV,GE Vernova,1147.322509765625,-0.19,三線多頭,90.9,↑,多頭排列,96%,PE:33.5,EPS:34.26,營收:16%,0.7x,,稍強★★,— 目前無買入信號,$782.7 ~ $798.4,$782.8
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:16.5,EPS:13.41,營收:22%,1.3x,外資賣超,偏弱,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:11.0,EPS:1.99,營收:-91%,0.9x,外資賣超,迴避,— 目前無買入信號,$21.3 ~ $21.8,$20.8
LRCX,科林研發,271.80999755859375,5.12,三線多頭,74.0,↑,MA20上方,98%,PE:51.3,EPS:5.30,營收:24%,0.5x,,稍強★★,— 目前無買入信號,$197.1 ~ $201.0,$192.6
MU,美光,495.2850036621094,2.82,三線多頭,85.0,↑,多頭排列,97%,PE:23.4,EPS:21.20,營收:196%,0.9x,,稍強★★,— 目前無買入信號,$309.9 ~ $316.2,$302.1
00631L.TW,元大台灣50正2,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,29.8x,外資買超,中性★,— 目前無買入信號,$19.1 ~ $19.5,$18.7
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:32.2,EPS:--,營收:--,3.4x,外資買超,中性★,— 目前無買入信號,$54.2 ~ $55.3,$52.9
2308.TW,台達電,,,三線多頭,,↑,MA20下方,nan%,PE:89.6,EPS:23.17,營收:42%,1.0x,外資買超,強勢★★★,— 目前無買入信號,"$1,358.2 ~ $1,385.5","$1,324.0"
