標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↑,MA20下方,nan%,PE:20.2,EPS:37.88,營收:12%,1.1x,,中性★,— 目前無買入信號,$669.6 ~ $683.1,$652.8
00909.TW,國泰智能電動車ETF,,,三線空頭,,↓,MA20下方,nan%,PE:16.3,EPS:--,營收:--,0.6x,外資買超,迴避,— 目前無買入信號,$35.1 ~ $35.8,$34.2
0056.TW,元大高股息,,,多空分歧,,↓,MA20下方,nan%,PE:15.2,EPS:--,營收:--,0.9x,外資買超,中性★,— 目前無買入信號,$36.3 ~ $37.0,$35.4
6111.TWO,6111擎亞,,,三線空頭,,↓,MA20下方,nan%,PE:--,EPS:-4.63,營收:88%,0.9x,,迴避,— 目前無買入信號,$39.7 ~ $40.5,$38.7
00878.TW,國泰永續高股息,,,多空分歧,,↓,MA20下方,nan%,PE:16.4,EPS:--,營收:--,0.7x,外資賣超,偏弱,— 目前無買入信號,$21.2 ~ $21.6,$20.6
3017.TW,奇鋐,,,多空分歧,,↑,MA20下方,nan%,PE:43.8,EPS:48.16,營收:128%,0.6x,外資賣超,中性★,— 目前無買入信號,"$1,656.7 ~ $1,690.0","$1,615.0"
00713.TW,元大高息低波,,,多空分歧,,↓,MA20下方,nan%,PE:16.1,EPS:--,營收:--,0.9x,外資買超,中性★,— 目前無買入信號,$49.8 ~ $50.8,$48.6
00919.TW,群益台灣精選高息,,,多空分歧,,↓,MA20下方,nan%,PE:11.8,EPS:--,營收:--,0.7x,外資買超,中性★,— 目前無買入信號,$21.7 ~ $22.2,$21.2
GEV,GE Vernova,911.5999755859375,4.43,多空分歧,60.0,↓,MA20上方,95%,PE:51.4,EPS:17.72,營收:4%,0.4x,,偏弱,— 目前無買入信號,$772.6 ~ $788.2,$753.2
2330.TW,台積電,,,多空分歧,,↓,MA20下方,nan%,PE:28.0,EPS:66.18,營收:20%,1.2x,外資買超,中性★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
AMD,AMD,212.64999389648438,4.53,多空分歧,59.3,↑,MA20上方,71%,PE:81.8,EPS:2.60,營收:34%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$188.1 ~ $191.9,$183.3
TSM,台積電ADR,344.57501220703125,1.96,多空分歧,54.2,↓,MA20上方,83%,PE:33.3,EPS:10.34,營收:20%,0.7x,,偏弱,🎯 一條件滿足 — 待確認,$312.2 ~ $318.5,$304.4
NVDA,NVIDIA,176.7550048828125,1.35,偏空,43.4,↓,MA20下方,72%,PE:36.1,EPS:4.90,營收:73%,0.5x,,偏弱,🎯 一條件滿足 — 待確認,$163.4 ~ $166.7,$159.3
2317.TW,鴻海,,,三線空頭,,↓,MA20下方,nan%,PE:14.7,EPS:13.41,營收:22%,0.7x,外資買超,迴避,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↑,MA20下方,nan%,PE:12.5,EPS:1.99,營收:-91%,0.6x,外資買超,迴避,— 目前無買入信號,$24.4 ~ $24.9,$23.8
MU,美光,375.9100036621094,11.27,多空分歧,44.2,↓,MA20下方,77%,PE:17.7,EPS:21.18,營收:196%,1.9x,,中性★,🎯 一條件滿足 — 待確認,$309.9 ~ $316.2,$302.1
LRCX,科林研發,224.9499969482422,5.28,多空分歧,57.2,↓,MA20上方,84%,PE:46.2,EPS:4.87,營收:22%,0.4x,,偏弱,🎯 一條件滿足 — 待確認,$193.1 ~ $197.0,$188.3
00631L.TW,元大台灣50正2,,,三線空頭,,↓,MA20下方,nan%,PE:--,EPS:--,營收:--,19.5x,外資賣超,迴避,— 目前無買入信號,$19.0 ~ $19.4,$18.5
00910.TW,第一金太空衛星,,,多空分歧,,↓,MA20下方,nan%,PE:32.0,EPS:--,營收:--,1.8x,外資買超,中性★,— 目前無買入信號,$52.1 ~ $53.1,$50.8
2308.TW,台達電,,,多空分歧,,↓,MA20下方,nan%,PE:64.0,EPS:23.05,營收:42%,1.0x,外資買超,中性★,— 目前無買入信號,"$1,189.0 ~ $1,212.9","$1,159.1"
