標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00910.TW,第一金太空衛星,75.80000305175781,1.81,三線多頭,76.8,↑,多頭排列,100%,PE:36.1,EPS:--,營收:--,1.7x,,稍強★★,— 目前無買入信號,$62.4 ~ $63.6,$62.3
0056.TW,元大高股息,44.5,0.11,多空分歧,77.1,↑,MA20上方,91%,PE:17.8,EPS:--,營收:--,1.1x,,偏弱,— 目前無買入信號,$38.7 ~ $39.5,$39.0
2317.TW,鴻海,248.5,0.0,多空分歧,66.7,↑,MA20上方,86%,PE:18.6,EPS:13.39,營收:29%,1.0x,,中性★,— 目前無買入信號,$203.4 ~ $207.5,$198.4
00878.TW,國泰永續高股息,27.799999237060547,-0.36,多空分歧,83.0,↑,MA20上方,92%,PE:19.4,EPS:--,營收:--,2.2x,,偏弱,— 目前無買入信號,$23.4 ~ $23.9,$23.6
00919.TW,群益台灣精選高息,25.639999389648438,-0.47,偏多,86.0,↑,MA20上方,90%,PE:13.5,EPS:--,營收:--,1.0x,,中性★,— 目前無買入信號,$22.4 ~ $22.9,$22.6
2530.TW,華建,20.899999618530273,-0.48,三線空頭,42.6,↑,MA20下方,7%,PE:10.5,EPS:1.99,營收:16%,1.0x,,迴避,🎯 一條件滿足 — 待確認,$19.9 ~ $20.3,$19.4
3293.TWO,鈊象電子,717.0,-0.55,多空分歧,33.0,↓,空頭排列,22%,PE:18.9,EPS:37.85,營收:17%,0.9x,,偏弱,🎯 一條件滿足 — 待確認,$698.2 ~ $712.2,$688.7
00713.TW,元大高息低波,54.95000076293945,-0.81,偏多,71.3,↑,MA20上方,88%,PE:16.7,EPS:--,營收:--,1.0x,,稍強★★,— 目前無買入信號,$52.0 ~ $53.0,$51.1
2330.TW,台積電,2240.0,-1.1,三線多頭,47.8,↓,MA20上方,93%,PE:30.4,EPS:73.61,營收:35%,0.9x,,稍強★★,— 目前無買入信號,"$2,014.9 ~ $2,055.4","$1,964.2"
00631L.TW,元大台灣50正2,30.90999984741211,-1.12,多空分歧,57.9,↓,MA20上方,90%,PE:--,EPS:--,營收:--,1.6x,,偏弱,— 目前無買入信號,$25.5 ~ $26.0,$25.1
6111.TWO,6111擎亞,48.099998474121094,-1.33,多空分歧,58.7,↑,MA20上方,44%,PE:--,EPS:-4.63,營收:98%,1.3x,,中性★,— 目前無買入信號,$43.3 ~ $44.2,$42.2
3017.TW,奇鋐,2410.0,-1.83,多空分歧,29.7,↓,空頭排列,75%,PE:50.1,EPS:48.12,營收:110%,0.7x,,中性★,🎯 一條件滿足 — 待確認,"$2,272.9 ~ $2,318.5","$2,231.0"
2308.TW,台達電,2020.0,-2.65,多空分歧,50.0,↓,MA20下方,83%,PE:87.7,EPS:23.03,營收:34%,0.8x,,中性★,🎯 一條件滿足 — 待確認,"$1,850.7 ~ $1,887.9","$1,804.2"
TSM,台積電ADR,404.3500061035156,-3.2,三線多頭,49.7,↓,MA20上方,93%,PE:34.7,EPS:11.65,營收:35%,0.9x,,稍強★★,— 目前無買入信號,$362.4 ~ $369.7,$353.3
GEV,GE Vernova,1049.22998046875,-3.79,偏多,39.7,↓,空頭排列,83%,PE:30.7,EPS:34.20,營收:16%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$979.2 ~ $998.9,$954.6
NVDA,NVIDIA,225.32000732421875,-4.42,三線多頭,56.2,↑,MA20上方,90%,PE:46.1,EPS:4.89,營收:73%,1.0x,,強勢★★★,— 目前無買入信號,$187.2 ~ $191.0,$188.9
00909.TW,國泰智能電動車ETF,47.02000045776367,-4.43,多空分歧,61.9,↑,MA20上方,87%,PE:20.9,EPS:--,營收:--,0.5x,,中性★,— 目前無買入信號,$39.4 ~ $40.2,$40.2
LRCX,科林研發,284.7200012207031,-4.82,偏多,61.2,↑,MA20上方,92%,PE:53.7,EPS:5.30,營收:24%,0.9x,,稍強★★,— 目前無買入信號,$236.8 ~ $241.6,$234.4
AMD,AMD,424.1000061035156,-5.69,多空分歧,67.6,↑,MA20上方,88%,PE:140.9,EPS:3.01,營收:38%,0.6x,,中性★,— 目前無買入信號,$247.7 ~ $252.6,$263.8
MU,美光,724.6599731445312,-6.62,偏多,70.1,↑,MA20上方,87%,PE:34.2,EPS:21.16,營收:196%,1.6x,,稍強★★,— 目前無買入信號,$353.3 ~ $360.4,$422.8
