標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↓,MA20下方,nan%,PE:19.0,EPS:37.87,營收:12%,1.6x,,偏弱,— 目前無買入信號,$720.4 ~ $734.9,$702.3
00909.TW,國泰智能電動車ETF,,,三線多頭,,↑,MA20下方,nan%,PE:21.6,EPS:--,營收:--,1.4x,外資買超,強勢★★★,— 目前無買入信號,$36.8 ~ $37.5,$35.8
0056.TW,元大高股息,,,三線多頭,,↑,MA20下方,nan%,PE:17.9,EPS:--,營收:--,1.4x,外資買超,強勢★★★,— 目前無買入信號,$37.9 ~ $38.6,$36.9
6111.TWO,6111擎亞,,,多空分歧,,↓,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,0.9x,,中性★,— 目前無買入信號,$42.2 ~ $43.0,$41.1
00878.TW,國泰永續高股息,,,三線多頭,,↑,MA20下方,nan%,PE:19.4,EPS:--,營收:--,1.4x,外資買超,強勢★★★,— 目前無買入信號,$22.7 ~ $23.1,$22.1
3017.TW,奇鋐,,,多空分歧,,↓,MA20下方,nan%,PE:50.1,EPS:48.21,營收:128%,1.7x,外資賣超,偏弱,— 目前無買入信號,"$2,174.1 ~ $2,217.8","$2,119.4"
00713.TW,元大高息低波,,,三線多頭,,↓,MA20下方,nan%,PE:16.5,EPS:--,營收:--,2.4x,外資買超,稍強★★,— 目前無買入信號,$51.8 ~ $52.8,$50.5
00919.TW,群益台灣精選高息,,,三線多頭,,↑,MA20下方,nan%,PE:13.4,EPS:--,營收:--,2.3x,外資買超,強勢★★★,— 目前無買入信號,$22.6 ~ $23.0,$22.0
NVDA,NVIDIA,212.4801025390625,2.24,三線多頭,58.8,↓,MA20上方,96%,PE:43.4,EPS:4.90,營收:73%,0.7x,,稍強★★,— 目前無買入信號,$183.4 ~ $187.1,$178.8
2330.TW,台積電,,,三線多頭,,↑,MA20下方,nan%,PE:31.4,EPS:73.58,營收:35%,1.2x,外資買超,強勢★★★,— 目前無買入信號,"$1,920.3 ~ $1,958.9","$1,872.1"
TSM,台積電ADR,412.418701171875,-1.69,三線多頭,68.4,↑,多頭排列,97%,PE:35.4,EPS:11.66,營收:35%,0.8x,,強勢★★★,— 目前無買入信號,$352.6 ~ $359.6,$349.7
2317.TW,鴻海,,,多空分歧,,↑,MA20下方,nan%,PE:18.9,EPS:13.41,營收:22%,2.1x,外資買超,中性★,— 目前無買入信號,$197.0 ~ $201.0,$192.1
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:10.6,EPS:1.99,營收:-91%,1.7x,外資買超,迴避,— 目前無買入信號,$19.9 ~ $20.3,$19.4
MU,美光,647.469970703125,-2.87,三線多頭,82.2,↑,多頭排列,94%,PE:30.5,EPS:21.20,營收:196%,1.2x,,稍強★★,— 目前無買入信號,$361.7 ~ $368.9,$396.2
AMD,AMD,408.19000244140625,-3.13,三線多頭,75.9,↑,多頭排列,93%,PE:136.5,EPS:2.99,營收:38%,0.7x,,稍強★★,— 目前無買入信號,$212.3 ~ $216.5,$231.8
LRCX,科林研發,287.0,-3.42,三線多頭,58.6,↑,多頭排列,95%,PE:54.3,EPS:5.29,營收:24%,0.4x,,稍強★★,— 目前無買入信號,$240.4 ~ $245.2,$234.4
GEV,GE Vernova,1060.3699951171875,-5.24,三線多頭,57.0,↓,MA20上方,85%,PE:31.0,EPS:34.24,營收:16%,0.5x,,稍強★★,🎯 一條件滿足 — 待確認,$929.7 ~ $948.4,$940.4
00631L.TW,元大台灣50正2,,,三線多頭,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,1.7x,外資賣超,稍強★★,— 目前無買入信號,$22.5 ~ $23.0,$22.0
00910.TW,第一金太空衛星,,,三線多頭,,↓,MA20下方,nan%,PE:32.8,EPS:--,營收:--,0.9x,外資買超,稍強★★,— 目前無買入信號,$63.9 ~ $65.2,$62.3
2308.TW,台達電,,,偏多,,↑,MA20下方,nan%,PE:99.2,EPS:22.98,營收:34%,1.3x,外資買超,強勢★★★,— 目前無買入信號,"$1,626.8 ~ $1,659.5","$1,586.0"
