標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,偏多,,↓,MA20下方,nan%,PE:17.7,EPS:42.77,營收:15%,1.5x,,中性★,— 目前無買入信號,$704.5 ~ $718.6,$686.8
00909.TW,國泰智能電動車ETF,,,多空分歧,,↑,MA20下方,nan%,PE:19.8,EPS:--,營收:--,0.3x,外資買超,中性★,— 目前無買入信號,$41.4 ~ $42.2,$40.3
0056.TW,元大高股息,,,偏多,,↑,MA20下方,nan%,PE:20.4,EPS:--,營收:--,0.3x,外資賣超,中性★,— 目前無買入信號,$45.6 ~ $46.5,$44.5
6111.TWO,6111擎亞,,,三線空頭,,↑,MA20下方,nan%,PE:--,EPS:-4.26,營收:174%,0.4x,,偏弱,— 目前無買入信號,$35.2 ~ $35.9,$34.3
00878.TW,國泰永續高股息,,,偏多,,↑,MA20下方,nan%,PE:18.1,EPS:--,營收:--,0.6x,外資買超,稍強★★,— 目前無買入信號,$29.2 ~ $29.8,$28.5
3017.TW,奇鋐,,,多空分歧,,↑,MA20下方,nan%,PE:40.2,EPS:74.28,營收:66%,0.6x,外資賣超,中性★,— 目前無買入信號,"$1,998.0 ~ $2,038.2","$1,947.8"
00713.TW,元大高息低波,,,多空分歧,,↓,MA20下方,nan%,PE:18.4,EPS:--,營收:--,0.7x,外資買超,中性★,— 目前無買入信號,$59.0 ~ $60.2,$57.5
00919.TW,群益台灣精選高息,,,偏多,,↑,MA20下方,nan%,PE:15.2,EPS:--,營收:--,0.4x,外資賣超,中性★,— 目前無買入信號,$27.8 ~ $28.4,$27.1
2330.TW,台積電,,,多空分歧,,↑,MA20下方,nan%,PE:27.8,EPS:85.54,營收:36%,0.5x,外資買超,稍強★★,— 目前無買入信號,"$2,169.1 ~ $2,212.7","$2,114.6"
TSM,台積電ADR,415.625,0.86,多空分歧,58.5,↑,MA20上方,75%,PE:31.0,EPS:13.39,營收:36%,0.5x,,中性★,🎯 一條件滿足 — 待確認,$370.9 ~ $378.3,$361.5
2317.TW,鴻海,,,多空分歧,,↓,MA20下方,nan%,PE:17.7,EPS:13.94,營收:41%,0.4x,外資賣超,偏弱,— 目前無買入信號,$225.4 ~ $229.9,$219.7
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:31.0,EPS:0.63,營收:-99%,1.2x,外資買超,迴避,— 目前無買入信號,$18.9 ~ $19.2,$18.4
MU,美光,957.989990234375,2.23,多空分歧,69.4,↑,MA20上方,74%,PE:21.7,EPS:44.23,營收:346%,0.4x,,中性★,— 目前無買入信號,$734.2 ~ $748.9,$715.7
LRCX,科林研發,308.55999755859375,0.45,多空分歧,55.9,↑,MA20上方,62%,PE:53.5,EPS:5.77,營收:30%,0.2x,,中性★,🎯 一條件滿足 — 待確認,$249.2 ~ $254.3,$243.0
NVDA,NVIDIA,217.47000122070312,-0.04,多空分歧,68.3,↑,MA20上方,74%,PE:33.3,EPS:6.53,營收:85%,0.3x,,中性★,— 目前無買入信號,$188.9 ~ $192.7,$184.3
AMD,AMD,464.2799987792969,-0.46,多空分歧,47.0,↓,MA20下方,72%,PE:118.4,EPS:3.92,營收:50%,0.2x,,中性★,🎯 一條件滿足 — 待確認,$421.9 ~ $430.4,$411.3
GEV,GE Vernova,946.22900390625,-4.18,多空分歧,42.1,↓,MA20下方,63%,PE:27.1,EPS:34.86,營收:22%,0.4x,,偏弱,🎯 一條件滿足 — 待確認,$893.2 ~ $911.1,$870.7
00631L.TW,元大台灣50正2,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:--,營收:--,0.8x,外資賣超,偏弱,— 目前無買入信號,$27.2 ~ $27.8,$26.5
00910.TW,第一金太空衛星,,,多空分歧,,↑,MA20下方,nan%,PE:24.7,EPS:--,營收:--,0.1x,外資買超,中性★,— 目前無買入信號,$51.2 ~ $52.3,$50.0
2308.TW,台達電,,,多空分歧,,↑,MA20下方,nan%,PE:55.5,EPS:31.42,營收:48%,0.8x,外資賣超,中性★,— 目前無買入信號,"$1,417.9 ~ $1,446.4","$1,382.2"
