標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
3293.TWO,鈊象電子,,,多空分歧,,↑,MA20下方,nan%,PE:20.5,EPS:37.83,營收:12%,0.8x,,中性★,— 目前無買入信號,$676.6 ~ $690.2,$659.6
00909.TW,國泰智能電動車ETF,37.5,4.2,三線空頭,40.5,↓,MA20下方,54%,PE:16.7,EPS:--,營收:--,1.0x,外資買超,迴避,🎯 一條件滿足 — 待確認,$35.1 ~ $35.8,$34.2
6111.TWO,6111擎亞,,,多空分歧,,↑,MA20下方,nan%,PE:--,EPS:-4.63,營收:98%,0.4x,,中性★,— 目前無買入信號,$39.7 ~ $40.5,$38.7
3017.TW,奇鋐,,,多空分歧,,↓,MA20下方,nan%,PE:42.1,EPS:48.23,營收:128%,0.6x,外資賣超,偏弱,— 目前無買入信號,"$1,656.7 ~ $1,690.0","$1,615.0"
00919.TW,群益台灣精選高息,22.6200008392334,1.43,多空分歧,42.6,↓,MA20下方,83%,PE:11.8,EPS:--,營收:--,0.6x,外資買超,中性★,🎯 一條件滿足 — 待確認,$21.7 ~ $22.2,$21.2
00713.TW,元大高息低波,51.79999923706055,0.88,偏多,51.2,↓,MA20上方,85%,PE:16.2,EPS:--,營收:--,0.8x,外資買超,稍強★★,🎯 一條件滿足 — 待確認,$49.8 ~ $50.8,$48.6
2330.TW,台積電,,,多空分歧,,↓,MA20下方,nan%,PE:28.1,EPS:66.25,營收:20%,0.6x,外資買超,中性★,— 目前無買入信號,"$1,751.2 ~ $1,786.4","$1,707.2"
2317.TW,鴻海,,,多空分歧,,↓,MA20下方,nan%,PE:14.3,EPS:13.39,營收:22%,0.6x,外資賣超,偏弱,— 目前無買入信號,$186.6 ~ $190.3,$181.9
2530.TW,華建,,,三線空頭,,↓,MA20下方,nan%,PE:12.1,EPS:1.99,營收:-91%,1.4x,外資賣超,迴避,— 目前無買入信號,$23.8 ~ $24.3,$23.2
00910.TW,第一金太空衛星,63.0,8.25,三線多頭,64.0,↑,MA20上方,99%,PE:35.1,EPS:--,營收:--,2.1x,外資買超,強勢★★★,🎯 一條件滿足 — 待確認,$52.1 ~ $53.1,$50.8
00631L.TW,元大台灣50正2,20.649999618530273,3.25,多空分歧,6.8,↓,MA20下方,0%,PE:--,EPS:--,營收:--,11.3x,外資買超,中性★,🎯 一條件滿足 — 待確認,$-215.1 ~ $-219.4,$18.5
00878.TW,國泰永續高股息,22.299999237060547,1.23,多空分歧,48.0,↓,MA20上方,80%,PE:16.4,EPS:--,營收:--,0.8x,外資買超,中性★,🎯 一條件滿足 — 待確認,$21.2 ~ $21.6,$20.6
0056.TW,元大高股息,38.06999969482422,0.66,多空分歧,43.4,↓,MA20下方,84%,PE:15.2,EPS:--,營收:--,1.3x,外資賣超,偏弱,🎯 一條件滿足 — 待確認,$36.3 ~ $37.0,$35.4
LRCX,科林研發,221.389892578125,0.34,三線多頭,47.3,↓,MA20上方,83%,PE:45.5,EPS:4.87,營收:22%,0.3x,,稍強★★,🎯 一條件滿足 — 待確認,$197.6 ~ $201.6,$192.6
GEV,GE Vernova,898.4550170898438,0.12,三線多頭,58.4,↑,多頭排列,93%,PE:50.8,EPS:17.70,營收:4%,0.3x,,稍強★★,— 目前無買入信號,$795.4 ~ $811.3,$778.2
TSM,台積電ADR,340.2200012207031,-0.45,偏多,47.1,↑,MA20上方,81%,PE:32.8,EPS:10.36,營收:20%,0.3x,,稍強★★,🎯 一條件滿足 — 待確認,$312.2 ~ $318.5,$304.4
MU,美光,375.0899963378906,-0.71,多空分歧,28.9,↓,MA20下方,77%,PE:17.7,EPS:21.19,營收:196%,0.8x,,中性★,🎯 一條件滿足 — 待確認,$309.9 ~ $316.2,$302.1
AMD,AMD,218.4499969482422,-0.79,多空分歧,63.5,↑,多頭排列,74%,PE:83.7,EPS:2.61,營收:34%,0.3x,,中性★,— 目前無買入信號,$187.4 ~ $191.1,$186.5
NVDA,NVIDIA,175.3699951171875,-1.28,多空分歧,42.6,↑,MA20下方,71%,PE:35.8,EPS:4.90,營收:73%,0.4x,,中性★,🎯 一條件滿足 — 待確認,$163.4 ~ $166.7,$159.3
2308.TW,台達電,,,偏多,,↓,MA20下方,nan%,PE:65.8,EPS:23.02,營收:42%,0.9x,外資買超,稍強★★,— 目前無買入信號,"$1,189.0 ~ $1,212.9","$1,159.1"
