標的,名稱,價格,漲跌%,三線,RSI,MACD,均線,52W,PE,EPS,營收,量能,外資,評級,買入點,進場區間,止損
00909.TW,國泰智能電動車ETF,48.65999984741211,9.84,多空分歧,62.8,↑,MA20上方,83%,PE:21.6,EPS:--,營收:--,1.1x,,中性★,— 目前無買入信號,$41.8 ~ $42.6,$41.2
3017.TW,奇鋐,3570.0,8.18,偏多,65.7,↑,多頭排列,100%,PE:48.1,EPS:74.25,營收:66%,0.8x,,稍強★★,— 目前無買入信號,"$2,596.5 ~ $2,648.7","$2,531.2"
2308.TW,台達電,1825.0,3.69,多空分歧,44.7,↑,MA20上方,61%,PE:58.3,EPS:31.33,營收:48%,0.8x,,中性★,— 目前無買入信號,"$1,646.7 ~ $1,679.8","$1,605.3"
2317.TW,鴻海,256.0,3.43,多空分歧,51.0,↑,MA20上方,60%,PE:16.9,EPS:15.12,營收:41%,0.7x,,中性★,🎯 一條件滿足 — 待確認,$236.4 ~ $241.1,$230.9
2530.TW,華建,20.149999618530273,3.07,偏多,54.1,↑,多頭排列,18%,PE:32.0,EPS:0.63,營收:-99%,1.3x,,中性★,— 目前無買入信號,$18.7 ~ $19.0,$18.2
GEV,GE Vernova,941.8400268554688,2.16,偏空,29.3,↓,MA20下方,62%,PE:27.0,EPS:34.85,營收:22%,0.6x,,迴避,🎯 一條件滿足 — 待確認,$861.9 ~ $879.2,$847.8
00919.TW,群益台灣精選高息,33.02000045776367,2.07,三線多頭,86.4,↑,多頭排列,100%,PE:16.5,EPS:--,營收:--,0.7x,,稍強★★,— 目前無買入信號,$29.0 ~ $29.6,$28.7
00631L.TW,元大台灣50正2,36.63999938964844,1.98,三線多頭,54.7,↑,多頭排列,83%,PE:--,EPS:--,營收:--,0.9x,,稍強★★,🎯 一條件滿足 — 待確認,$33.1 ~ $33.8,$32.3
NVDA,NVIDIA,228.4499969482422,1.8,三線多頭,52.3,↑,MA20上方,89%,PE:28.9,EPS:7.90,營收:106%,0.8x,,強勢★★★,🎯 一條件滿足 — 待確認,$206.2 ~ $210.4,$201.0
00910.TW,第一金太空衛星,57.04999923706055,1.78,三線空頭,17.8,↓,空頭排列,40%,PE:23.0,EPS:--,營收:--,0.2x,,迴避,🎯 一條件滿足 — 待確認,$54.7 ~ $55.8,$54.2
LRCX,科林研發,292.6600036621094,1.51,三線空頭,31.2,↓,空頭排列,57%,PE:50.7,EPS:5.77,營收:30%,0.7x,,迴避,🎯 一條件滿足 — 待確認,$276.6 ~ $282.2,$269.7
00878.TW,國泰永續高股息,34.11000061035156,1.37,三線多頭,70.2,↑,多頭排列,100%,PE:19.2,EPS:--,營收:--,0.9x,,稍強★★,— 目前無買入信號,$31.5 ~ $32.1,$30.7
6111.TWO,6111擎亞,37.849998474121094,1.2,偏空,56.8,↑,多頭排列,13%,PE:--,EPS:-4.20,營收:174%,0.4x,,偏弱,— 目前無買入信號,$35.2 ~ $35.9,$34.3
00713.TW,元大高息低波,63.45000076293945,1.04,三線多頭,87.1,↑,多頭排列,100%,PE:19.1,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$59.8 ~ $61.0,$58.4
3293.TWO,鈊象電子,709.0,0.85,多空分歧,42.4,↓,MA20下方,41%,PE:16.6,EPS:42.81,營收:15%,0.5x,,偏弱,🎯 一條件滿足 — 待確認,$669.6 ~ $683.0,$675.1
2330.TW,台積電,2410.0,0.84,多空分歧,51.5,↑,多頭排列,91%,PE:28.2,EPS:85.56,營收:36%,0.4x,,稍強★★,🎯🎯 兩條件滿足 — 觀察買入點,"$2,323.3 ~ $2,370.0","$2,264.9"
0056.TW,元大高股息,55.400001525878906,0.54,三線多頭,70.0,↑,多頭排列,100%,PE:21.7,EPS:--,營收:--,0.4x,,稍強★★,— 目前無買入信號,$50.6 ~ $51.6,$49.5
TSM,台積電ADR,417.010009765625,0.36,偏空,43.6,↓,MA20下方,75%,PE:31.0,EPS:13.47,營收:36%,0.6x,,偏弱,🎯 一條件滿足 — 待確認,$403.1 ~ $411.2,$393.0
MU,美光,958.1599731445312,0.22,三線多頭,47.9,↑,多頭排列,74%,PE:21.6,EPS:44.27,營收:346%,0.6x,,強勢★★★,— 目前無買入信號,$840.4 ~ $857.3,$819.3
AMD,AMD,456.1600036621094,-0.2,三線空頭,27.7,↓,空頭排列,70%,PE:116.4,EPS:3.92,營收:50%,0.4x,,迴避,🎯 一條件滿足 — 待確認,$438.3 ~ $447.1,$427.3
